"","1","2"
"entering",0,2
"entertaining",0,1
"enticed",0,1
"entire",0,3
"entitle",0,1
"entitled",0,1
"entrance",0,1
"epc",0,3
"epidemic",0,2
"epix",0,2
"equal",0,3
"equals",0,1
"equate",0,1
"equivalent",0,1
"eraser",0,1
"eric",0,1
"erstmal",0,1
"erulko",0,1
"escape",0,2
"escaping",0,1
"especially",0,7
"espino",0,2
"essence",0,1
"esteban",0,1
"etc",0,10
"eternity",0,1
"eternitynnand",0,1
"europe",0,3
"european",0,1
"europeans",0,2
"europoor",0,1
"evaluations",0,1
"evem",0,1
"event",0,4
"eventually",0,2
"ever",0,27
"every",0,37
"everybody",0,5
"everyday",0,3
"everyone",0,33
"everyones",0,2
"everything",0,12
"everywhere",0,6
"evidence",0,12
"evil",0,11
"evol",0,1
"evolve",0,1
"evry",0,3
"ewwwwwwww",0,1
"exacly",0,1
"exact",0,4
"exactly",0,10
"exaggerates",0,1
"example",0,6
"examples",0,2
"except",0,6
"exceptions",0,1
"exchange",0,1
"excuse",0,8
"excuses",0,2
"execute",0,6
"executed",0,3
"exist",0,5
"existing",0,3
"exit",0,1
"exonerate",0,1
"expect",0,4
"expecting",0,1
"expel",0,1
"expelled",0,2
"expensive",0,1
"experience",0,1
"experiencenni",0,1
"expert",0,2
"explain",0,1
"exploding",0,1
"exploited",0,1
"explonation",0,1
"exposed",0,1
"express",0,1
"expressed",0,1
"expressing",0,1
"expression",0,1
"extensive",0,2
"extent",0,1
"extinguisher",0,2
"extinguishers",0,1
"extra",0,1
"extrem",0,1
"extreme",0,1
"extremely",0,2
"exñuì£lusiväulñu",0,1
"eye",0,4
"eyes",0,20
"eyeâuus",0,1
"face",0,15
"facebook",0,1
"faces",0,2
"facing",0,7
"fact",0,18
"factless",0,1
"factors",0,1
"facts",0,10
"fag",0,2
"faggot",0,4
"faggots",0,4
"fags",0,2
"fail",0,6
"failed",0,3
"failing",0,2
"failure",0,2
"fair",0,4
"fairytaleloving",0,1
"fait",0,1
"faith",0,1
"fake",0,38
"fakefakefake",0,1
"fakefeminist",0,1
"fakeliberals",0,1
"fakeprove",0,1
"fakes",0,1
"faking",0,1
"fallen",0,1
"false",0,5
"falsely",0,2
"falsity",0,1
"falter",0,1
"fame",0,3
"famegeile",0,1
"famennhttpswwwapaorgnewspressreleasesmediacontagioneffectpdfnnno",0,1
"families",0,16
"familt",0,1
"family",0,11
"familys",0,3
"famous",0,1
"fan",0,1
"fangerous",0,1
"fansjw",0,1
"fantasize",0,2
"fantasy",0,3
"fantasyland",0,1
"far",0,10
"faris",0,1
"farlee",0,1
"farleft",0,1
"farðuf¤uim",0,1
"fascinated",0,1
"fascist",0,4
"fast",0,5
"faster",0,11
"fate",0,1
"father",0,8
"fatherless",0,1
"fathers",0,1
"fathom",0,1
"fatso",0,1
"faulk",0,1
"fault",0,17
"faults",0,1
"favor",0,3
"favorite",0,2
"favour",0,1
"fbi",0,22
"fbj",0,1
"fckin",0,1
"fear",0,3
"fed",0,1
"federal",0,2
"feds",0,3
"feed",0,2
"feel",0,62
"feeling",0,5
"feelings",0,5
"feet",0,3
"fell",0,6
"fellow",0,1
"fellowship",0,1
"felonies",0,3
"felony",0,1
"felt",0,9
"female",0,3
"fence",0,3
"fetzer",0,4
"few",0,2
"ffs",0,1
"fiction",0,1
"fight",0,12
"fighting",0,2
"fights",0,2
"figure",0,1
"figured",0,1
"filing",0,1
"film",0,1
"filmed",0,1
"filming",0,2
"filthnfeed",0,1
"filthy",0,1
"final",0,2
"finally",0,4
"financially",0,1
"find",0,23
"finding",0,1
"fine",0,8
"finger",0,3
"fingers",0,3
"fire",0,11
"firearm",0,3
"firearms",0,6
"fired",0,2
"firefighters",0,1
"firepower",0,15
"fires",0,1
"fireworkwolf",0,1
"firing",0,5
"first",0,18
"fish",0,10
"fist",0,1
"fit",0,2
"five",0,5
"fix",0,3
"fixed",0,1
"fixing",0,1
"fkin",0,1
"fking",0,2
"fkn",0,1
"flag",0,8
"flagg",0,1
"flags",0,1
"flaming",0,2
"flawed",0,2
"flaws",0,1
"fled",0,2
"flesh",0,4
"flipflops",0,1
"flipping",0,2
"flood",0,1
"floor",0,6
"floors",0,1
"flores",0,1
"florida",0,16
"floridaa",0,1
"floridanbut",0,1
"floridaschool",0,1
"florjan",0,1
"fly",0,3
"focus",0,3
"focused",0,1
"focusnme",0,1
"foh",0,1
"foid",0,2
"foiled",0,1
"folks",0,2
"follow",0,1
"followed",0,2
"following",0,1
"fondonanwe",0,1
"food",0,4
"foodchain",0,1
"fool",0,4
"fooled",0,3
"footage",0,6
"football",0,1
"for",0,19
"force",0,12
"forced",0,2
"forces",0,3
"foreign",0,1
"forever",0,2
"forget",0,8
"forgive",0,1
"forgiveness",0,1
"forgot",0,2
"forlife",0,1
"form",0,1
"former",0,2
"forth",0,1
"fortner",0,1
"fortnite",0,4
"forward",0,1
"fou",0,2
"fought",0,1
"found",0,10
"fox",0,4
"fragments",0,1
"frail",0,1
"framers",0,1
"frames",0,1
"frank",0,2
"frankensteinâuus",0,1
"frappe",0,2
"fraud",0,3
"freak",0,1
"freakin",0,1
"freckles",0,1
"free",0,12
"freedom",0,2
"freedoms",0,1
"freenicholascruz",0,1
"freenick",0,1
"freeze",0,1
"freind",0,1
"freindâud¤",0,1
"french",0,2
"friend",0,35
"frienda",0,1
"friendly",0,1
"friends",0,26
"friendsðufu­ðufu¬ðufu«",0,1
"friescottisrael",0,1
"fro",0,1
"from",0,3
"front",0,7
"frustrated",0,1
"fry",0,2
"frè¯m",0,1
"fuc",0,1
"fuck",0,92
"fucked",0,18
"fuckeeeerssss",0,1
"fucker",0,6
"fuckers",0,4
"fuckhead",0,1
"fuckin",0,4
"fucking",0,95
"fuckn",0,1
"fucknikolascruiz",0,1
"fucknnas",0,1
"fucks",0,2
"fuk",0,2
"full",0,20
"fullauto",0,4
"fullautomatic",0,1
"fullest",0,1
"fully",0,5
"fun",0,9
"funded",0,1
"funding",0,3
"funds",0,1
"funny",0,12
"furthermore",0,1
"fusion",0,1
"future",0,7
"futures",0,1
"fuxkeddd",0,1
"fè¯r",0,1
"fð¾r",0,1
"gabbard",0,2
"gabys",0,1
"gagers",0,1
"game",0,3
"gameraa",0,1
"games",0,6
"gaming",0,1
"gamingftw",0,1
"gander",0,1
"gang",0,9
"gangbang",0,1
"gangs",0,3
"gangstarappers",0,1
"gangsterdont",0,1
"gangviolence",0,1
"ganna",0,2
"gar",0,1
"garantee",0,1
"garbage",0,1
"gardevoiríuf¬ì¼uëª¬",0,2
"garvey",0,3
"gas",0,2
"gaslight",0,1
"gasoline",0,1
"gave",0,10
"gaven",0,1
"gavrilo",0,1
"gawd",0,1
"gay",0,9
"gayfriendly",0,1
"gays",0,1
"gayyyye",0,1
"gear",0,1
"gee",0,1
"gehabt",0,2
"geisteskrank",0,1
"geisteskranke",0,2
"geisteskranken",0,1
"gene",0,1
"general",0,2
"generalize",0,1
"generation",0,2
"generations",0,2
"genius",0,2
"genki",0,1
"genocide",0,1
"genocides",0,2
"genuine",0,1
"george",0,1
"german",0,1
"germany",0,3
"gets",0,16
"gettin",0,1
"getting",0,26
"gggg",0,1
"ghettoes",0,1
"ghettoized",0,1
"ghost",0,1
"giant",0,2
"gibberish",0,1
"gibs",0,1
"gibt",0,1
"giggle",0,1
"gingers",0,1
"girl",0,26
"girlfriend",0,2
"girlfriendnonly",0,1
"girls",0,6
"git",0,1
"give",0,50
"given",0,2
"gives",0,6
"giving",0,7
"glad",0,3
"gladiator",0,1
"glass",0,2
"glaubt",0,1
"glazebrook",0,1
"global",0,1
"globalization",0,1
"glock",0,6
"glorified",0,1
"glory",0,1
"glowz",0,1
"glr",0,1
"god",0,70
"goddamn",0,1
"goddamnit",0,1
"godlol",0,1
"gods",0,4
"godâuus",0,1
"goes",0,23
"goesnn",0,1
"gofuckyourself",0,1
"goin",0,1
"going",0,71
"golden",0,1
"gon",0,1
"gone",0,4
"gonna",0,20
"gonnna",0,1
"gonzales",0,1
"gonzalez",0,1
"good",0,47
"goodnwhen",0,1
"goofing",0,2
"goofy",0,1
"google",0,5
"googlecomsearchqmusimsiegheilplohussaynitbmischngooglecomsearchqislamicpogromsjewsbeforezionsim",0,1
"googlecomsearchqnomenkatura",0,4
"googlecomsearchqnomenklatura",0,1
"googlecomsearchqquotesofhitermuhammadn",0,1
"gorgeous",0,2
"gosh",0,2
"got",0,64
"gotta",0,3
"gotten",0,2
"gotter",0,1
"government",0,10
"governments",0,1
"goâ",0,1
"grab",0,5
"grabbed",0,1
"grabs",0,1
"gracedat",0,1
"graceful",0,1
"grade",0,2
"grades",0,1
"gradeðufu¥",0,1
"grady",0,1
"grain",0,1
"gramercy",0,1
"grammar",0,3
"grammer",0,1
"grand",0,6
"grandbabies",0,1
"grande",0,1
"grandkids",0,1
"grandparents",0,1
"granted",0,1
"graph",0,1
"grasham",0,1
"grasp",0,1
"grasping",0,1
"grazed",0,6
"grease",0,1
"great",0,9
"greater",0,2
"greatest",0,1
"greatly",0,2
"grenade",0,1
"grieves",0,1
"grieving",0,2
"griffin",0,1
"grimes",0,1
"grimmie",0,1
"grlis",0,1
"ground",0,2
"group",0,1
"grove",0,1
"grow",0,2
"growing",0,1
"grown",0,2
"grows",0,1
"groãuf",0,1
"groãufe",0,1
"gruesome",0,1
"grã¶ãufter",0,1
"gta",0,1
"guantanamo",0,2
"guard",0,3
"guards",0,3
"guatemala",0,1
"guess",0,17
"guessing",0,1
"guidance",0,1
"guilt",0,2
"guilty",0,8
"gull",0,1
"gullible",0,1
"gun",0,194
"gund",0,1
"gunfire",0,1
"gunfree",0,15
"gungrabbing",0,1
"gunman",0,2
"gunmans",0,1
"gunna",0,1
"gunnall",0,7
"gunner",0,2
"gunnin",0,1
"gunnits",0,1
"gunnmy",0,1
"gunnnhttpswwwworldnomadscomtravelsafetycaribbeanbahamascrimebahamasnnmost",0,1
"gunpellet",0,1
"gunplay",0,1
"gunshots",0,3
"gunslingernni",0,1
"gunsni",0,1
"gunsnme",0,1
"gunsnmetal",0,1
"gunsâuud",0,1
"gusto",0,1
"gutenberg",0,1
"gutless",0,2
"guttenbergâuus",0,1
"guxxi",0,1
"guy",0,45
"guys",0,11
"gvlp",0,1
"hacker",0,1
"had",0,4
"haded",0,1
"haha",0,7
"hahah",0,3
"hahaha",0,5
"hahahaha",0,2
"hahahahahaaha",0,1
"hahahahahahahahahaha",0,1
"hahahahahaðufuuðufuuðufuu",0,1
"haiar",0,1
"hair",0,2
"hairs",0,1
"half",0,6
"hallway",0,1
"ham",0,2
"hammerschlã¤gen",0,1
"hand",0,20
"handgun",0,15
"handgunn",0,1
"handgunnwhats",0,1
"handguns",0,13
"handle",0,5
"handnhell",0,1
"hands",0,11
"hang",0,3
"hanging",0,2
"hannah",0,2
"happen",0,33
"happend",0,2
"happened",0,45
"happenednnnnnnnbut",0,1
"happenens",0,1
"happening",0,7
"happens",0,19
"happensnnnni",0,1
"happiness",0,2
"happned",0,1
"happy",0,8
"hard",0,22
"hardcover",0,2
"harden",0,1
"harder",0,12
"hardly",0,2
"hardworking",0,5
"harm",0,4
"harmless",0,1
"harsh",0,4
"has",0,4
"hasnt",0,1
"hasnâuut",0,1
"hassan",0,2
"hat",0,2
"hate",0,20
"hateculture",0,1
"hated",0,4
"haunt",0,1
"haunted",0,1
"have",0,14
"havenâuut",0,3
"having",0,3
"havnt",0,1
"hawkes",0,1
"hay",0,1
"hayes",0,2
"head",0,25
"heads",0,2
"heal",0,1
"health",0,11
"hear",0,8
"heard",0,10
"hearing",0,2
"heart",0,16
"heartbreaking",0,3
"hearted",0,3
"heartless",0,1
"hearts",0,1
"heat",0,1
"heath",0,1
"heathers",0,1
"heatings",0,1
"heaven",0,10
"heavens",0,1
"heavy",0,2
"hebwould",0,1
"heck",0,2
"hed",0,1
"hegg",0,2
"heh",0,2
"hehehehehehenpolice",0,1
"hehheheehheheheheh",0,1
"heirlooms",0,1
"held",0,3
"helena",0,2
"hell",0,33
"hella",0,2
"hello",0,1
"hells",0,2
"hellðufu­ðufu­ðufu­ðufu­",0,1
"helmet",0,3
"help",0,36
"helped",0,2
"helping",0,1
"helpless",0,2
"helpnlighten",0,1
"helps",0,2
"hemisphere",0,1
"hence",0,2
"henchman",0,1
"henrik",0,1
"her",0,10
"herd",0,1
"here",0,1
"heres",0,1
"hereâuud",0,1
"hereâuus",0,1
"hero",0,4
"heroes",0,1
"heroics",0,1
"heroâuus",0,1
"herpes",0,1
"herself",0,1
"hes",0,11
"hesitate",0,1
"hesitation",0,1
"heston",0,1
"hey",0,14
"heâuus",0,10
"hid",0,1
"hidable",0,1
"hidden",0,3
"hide",0,5
"hideous",0,1
"hides",0,1
"hiding",0,5
"high",0,25
"higher",0,6
"highest",0,4
"highly",0,1
"highschool",0,3
"hiiiiii",0,1
"hijacker",0,2
"hijacking",0,1
"hijacks",0,1
"hilarious",0,2
"hilariously",0,2
"him",0,13
"himâuud",0,1
"himðufu¡ðufu¡ðufu­",0,1
"hips",0,1
"hire",0,1
"hiring",0,1
"hirl",0,1
"his",0,13
"hispanic",0,3
"hispanics",0,2
"history",0,3
"hit",0,3
"hitler",0,9
"hits",0,4
"hmm",0,3
"hmmm",0,1
"hoax",0,3
"hoaxnobody",0,1
"hobby",0,1
"hoch",0,2
"hogg",0,6
"hoggs",0,1
"hoggwash",0,1
"hogy",0,1
"hold",0,4
"holding",0,5
"holds",0,1
"holes",0,1
"holler",0,1
"hollywood",0,2
"holocaust",0,1
"holy",0,7
"home",0,7
"homemade",0,7
"homework",0,1
"homicide",0,1
"homie",0,2
"homodumbs",0,1
"honest",0,8
"honestly",0,13
"honey",0,1
"honeybaked",0,1
"honor",0,2
"honorable",0,1
"hood",0,2
"hook",0,8
"hooligans",0,1
"hope",0,38
"hopefully",0,1
"hopelessness",0,1
"hopes",0,1
"hopping",0,1
"horible",0,1
"horrendous",0,1
"horrible",0,17
"horrific",0,9
"horrifying",0,5
"horrile",0,1
"horror",0,2
"horse",0,1
"hospital",0,2
"hot",0,26
"hott",0,1
"hotter",0,1
"hottie",0,1
"hotðufuuðufuuðufuu",0,1
"hour",0,1
"hours",0,2
"house",0,3
"houses",0,1
"houshold",0,1
"how",0,18
"howells",0,2
"however",0,3
"hrichi",0,2
"hstes",0,1
"httpsmyoutubecomwatchvulwhqcqxxs",0,1
"httpsnewsnetwatchvideophpvrxuuskhawx",0,1
"httpswwwcnncomworldasiachinarailwayattackindexhtmlnlook",0,2
"httpswwweconomistcomblogsgraphicdetailgraphicsamericasguns",0,1
"httpswwwfacebookcomviceselectsvideosuzpfstewmdawmdgmjyzotcndoxodexmzkmdiodkotm",0,1
"httpswwwliveleakcomviewb",0,1
"httpswwwyoutubecomwatchvdmnymcdprdknand",0,1
"httpswwwyoutubecomwatchvgjvsovgtvio",0,1
"httpswwwyoutubecomwatchvtirktgjim",0,2
"httpswwwyoutubecomwatchvzljdwgkijnmarjory",0,1
"httpvelociteriumcomzwd",0,1
"huddled",0,1
"huge",0,4
"hugs",0,1
"huh",0,5
"hum",0,1
"human",0,15
"humanity",0,5
"humans",0,2
"humble",0,1
"humblenmy",0,1
"humilliated",0,1
"humor",0,4
"hundred",0,1
"hundreds",0,1
"hung",0,1
"hunted",0,2
"hunter",0,1
"hunters",0,2
"hunting",0,10
"hurricane",0,1
"hurt",0,14
"hurting",0,2
"hurts",0,2
"hurtðufu¢ðufu¢",0,1
"hypocrite",0,2
"hypocrites",0,1
"hypocritical",0,1
"hysterically",0,1
"hã¤tte",0,4
"ice",0,1
"icelands",0,1
"icenive",0,1
"idea",0,11
"identification",0,1
"identified",0,1
"identify",0,1
"idgaf",0,1
"idiocy",0,1
"idiot",0,16
"idiotic",0,2
"idiots",0,11
"idiotstupid",0,1
"idk",0,8
"idol",0,1
"idolaters",0,1
"idolized",0,2
"idolizing",0,1
"ids",0,2
"ifwhen",0,1
"ignorant",0,6
"ignorantly",0,1
"ignore",0,3
"ignored",0,4
"ignores",0,5
"ignoring",0,1
"ihnen",0,1
"ihr",0,2
"iii",0,1
"ikr",0,4
"ilk",0,2
"ill",0,18
"illegal",0,4
"illegally",0,2
"illegalnguns",0,1
"illiterate",0,1
"illness",0,2
"illnesses",0,3
"illprepared",0,5
"illuminati",0,1
"ima",0,4
"image",0,4
"images",0,3
"imagine",0,12
"imagined",0,1
"imbeciles",0,1
"immediately",0,3
"immigrant",0,1
"immigrants",0,1
"immoral",0,3
"immorality",0,1
"impact",0,2
"impasible",0,1
"implies",0,1
"imply",0,1
"important",0,4
"importantly",0,3
"impossible",0,3
"improve",0,4
"impulse",0,1
"impulsive",0,1
"imvu",0,1
"inanimate",0,3
"inbred",0,3
"inch",0,1
"incidences",0,1
"incident",0,2
"incidents",0,1
"incinerate",0,1
"included",0,1
"including",0,10
"increase",0,4
"incredible",0,1
"incredibly",0,1
"incriminating",0,1
"indeed",0,2
"independence",0,1
"india",0,1
"indicate",0,1
"indicates",0,2
"indifference",0,1
"indilli",0,1
"indirectly",0,1
"individual",0,3
"individually",0,1
"individuals",0,1
"ineligible",0,1
"infamy",0,1
"infantry",0,1
"infle",0,1
"inflicted",0,1
"influences",0,1
"info",0,2
"information",0,2
"informed",0,3
"informing",0,1
"infraction",0,1
"infð¾rmð°tiè¯n",0,1
"inherently",0,1
"inherited",0,1
"inheritence",0,1
"inhumane",0,1
"inject",0,1
"injection",0,3
"injure",0,1
"injured",0,6
"injures",0,1
"injuries",0,2
"inmates",0,2
"innercity",0,4
"innocent",0,27
"innocents",0,1
"inocent",0,1
"insane",0,5
"insanely",0,3
"insanity",0,2
"insecure",0,1
"insensitive",0,2
"inside",0,8
"insignia",0,1
"insta",0,1
"instability",0,1
"instance",0,1
"instantly",0,1
"instead",0,16
"instinct",0,1
"insult",0,3
"insulted",0,3
"insulting",0,1
"intact",0,1
"intake",0,1
"intelligence",0,3
"intelligent",0,1
"intended",0,1
"intense",0,1
"intent",0,2
"intention",0,1
"interest",0,1
"interested",0,2
"interests",0,2
"internal",0,4
"internet",0,1
"intervention",0,1
"interview",0,1
"interviews",0,2
"into",0,4
"intruder",0,1
"intrudernme",0,2
"investigate",0,1
"investigation",0,2
"investigator",0,1
"involve",0,1
"involved",0,3
"invðµstmðµnt",0,1
"invðµstè¯rs",0,1
"iraq",0,2
"ireland",0,1
"irish",0,1
"ironc",0,1
"irrational",0,5
"irrelevant",0,1
"isaac",0,1
"ish",0,1
"isis",0,3
"islam",0,2
"islamocolonialism",0,1
"islamofascist",0,1
"islamophobe",0,1
"islams",0,1
"island",0,3
"islands",0,1
"isnt",0,5
"isnâuut",0,4
"isolated",0,1
"israelis",0,4
"israelsmexico",0,1
"issue",0,6
"issues",0,5
"ist",0,4
"itll",0,1
"its",0,37
"itzyogirlnickid",0,1
"itâuus",0,45
"ive",0,7
"iâuull",0,1
"iâuum",0,27
"iâuuve",0,5
"jack",0,1
"jackasses",0,1
"jacked",0,1
"jackson",0,3
"jad",0,1
"jaden",0,1
"jail",0,29
"jailed",0,1
"jaime",0,2
"jak",0,1
"jake",0,2
"james",0,2
"jamie",0,6
"jaquzzi",0,1
"jason",0,1
"jaycie",0,1
"jazzy",0,1
"jazzyent",0,1
"jeans",0,1
"jebem",0,2
"jeez",0,1
"jefferson",0,1
"jeffrey",0,2
"jemanden",0,1
"jenna",0,1
"jeopardy",0,2
"jeriah",0,1
"jerk",0,2
"jessica",0,1
"jesus",0,8
"jesusnnmaybe",0,1
"jetzt",0,1
"jew",0,5
"jewelry",0,1
"jewish",0,1
"jews",0,5
"jilf",0,1
"jim",0,2
"jing",0,1
"jist",0,1
"job",0,22
"jobs",0,1
"john",0,3
"johnmark",0,2
"johnson",0,9
"join",0,3
"joined",0,1
"joke",0,18
"jokes",0,3
"joking",0,1
"jones",0,1
"jordanians",0,4
"jose",0,5
"joseph",0,3
"journalisg",0,1
"journalism",0,1
"journalist",0,3
"journalists",0,1
"joy",0,1
"judegeyis",0,1
"judge",0,63
"judged",0,2
"judgementnnâuu",0,1
"judges",0,5
"judging",0,2
"judicial",0,1
"judt",0,1
"jugde",0,2
"juleka",0,1
"jumao",0,1
"jumbled",0,1
"jurisdictin",0,1
"jurnalist",0,1
"justice",0,7
"justified",0,2
"justify",0,1
"justifying",0,1
"justnnshit",0,1
"kahoot",0,1
"kahootnnnnnso",0,1
"kakakanskidikipappap",0,1
"kalaniglitters",0,1
"kaliko",0,1
"kann",0,1
"karl",0,1
"karma",0,1
"karra",0,1
"kashoot",0,1
"katana",0,1
"katcr",0,1
"katie",0,5
"kebab",0,1
"keep",0,19
"keeping",0,4
"keeps",0,3
"keinen",0,1
"keiner",0,2
"kek",0,1
"kelbo",0,1
"kennedy",0,1
"kenzy",0,1
"kept",0,5
"ketchup",0,1
"kevan",0,1
"kevinn",0,1
"kevlar",0,1
"key",0,3
"keyboard",0,1
"kick",0,2
"kickedhe",0,1
"kicking",0,1
"kicks",0,8
"kicksnyoud",0,14
"kid",0,69
"kiddo",0,2
"kidnap",0,4
"kidnappers",0,1
"kidnappings",0,4
"kidnfirst",0,1
"kidnyeah",0,1
"kids",0,123
"kidsjew",0,5
"kidsnme",0,1
"kidsnnnmoving",0,1
"kidsâud¤ï¸uf",0,1
"kiki",0,1
"kiling",0,1
"kilk",0,1
"kill",0,116
"killashandra",0,1
"killed",0,71
"killedðufuu",0,1
"killer",0,6
"killerrr",0,1
"killers",0,1
"killing",0,33
"killingbprople",0,1
"killings",0,4
"killinn",0,1
"kills",0,7
"kind",0,15
"kinda",0,7
"kinder",0,1
"kinds",0,2
"king",0,1
"kingdom",0,9
"kirstein",0,1
"kitchen",0,2
"kjvav",0,1
"knew",0,15
"knife",0,20
"knifes",0,3
"knight",0,1
"knitpicking",0,1
"knives",0,9
"knockedout",0,1
"knowing",0,4
"knowledge",0,2
"known",0,6
"knows",0,16
"koming",0,1
"kriminalitã¤t",0,1
"kristofferson",0,1
"kurva",0,1
"kâuus",0,1
"kã¶nnen",0,2
"lab",0,1
"labor",0,1
"lack",0,3
"lacking",0,1
"ladies",0,1
"lady",0,3
"ladys",0,1
"lair",0,1
"lame",0,2
"lamest",0,1
"land",0,3
"larceny",0,1
"large",0,2
"largely",0,1
"larsen",0,1
"las",0,4
"laser",0,1
"last",0,11
"lastly",0,2
"late",0,7
"latenand",0,1
"later",0,2
"latfð¾rm",0,1
"latino",0,1
"laugh",0,9
"laughing",0,7
"launcher",0,1
"law",0,13
"laws",0,25
"lawsnthe",0,1
"lawyer",0,1
"lawyers",0,1
"laxer",0,1
"lay",0,1
"laying",0,1
"lazy",0,2
"lead",0,5
"leaders",0,1
"leading",0,1
"leads",0,2
"leah",0,1
"leal",0,1
"learn",0,10
"learned",0,2
"learning",0,1
"least",0,11
"leave",0,7
"leaves",0,1
"leaving",0,2
"leblanc",0,1
"lee",0,1
"left",0,18
"leftist",0,1
"leftnin",0,1
"lefts",0,1
"legal",0,5
"legally",0,10
"legaln",0,1
"legendary",0,1
"legeyl",0,1
"legislators",0,5
"legit",0,1
"legitimate",0,1
"legs",0,1
"lemmings",0,1
"lemmon",0,2
"lemon",0,6
"lemoney",0,1
"leo",0,2
"leprechaun",0,1
"les",0,2
"lesbian",0,3
"less",0,11
"lessened",0,1
"lesser",0,1
"lesson",0,1
"let",0,41
"lethal",0,5
"lets",0,6
"letting",0,1
"letâuus",0,5
"leute",0,1
"level",0,3
"levels",0,1
"levin",0,1
"lewie",0,2
"lght",0,1
"lia",0,1
"liar",0,4
"liarberals",0,1
"libeal",0,1
"liberal",0,6
"liberals",0,4
"library",0,1
"libtards",0,4
"license",0,1
"lickers",0,2
"lie",0,3
"lieb",0,2
"lied",0,1
"liegen",0,1
"lies",0,7
"life",0,63
"lifehe",0,1
"lifeknowing",0,1
"lifennkarma",0,1
"lifennnnnhaha",0,1
"lifenno",0,1
"lifeput",0,1
"lifes",0,1
"lifethe",0,1
"lift",0,1
"light",0,2
"lighten",0,1
"liked",0,2
"likee",0,1
"likely",0,8
"likeone",0,1
"likeprayer",0,1
"likes",0,3
"lil",0,1
"lilly",0,1
"liltte",0,1
"limbo",0,1
"limbs",0,1
"limit",0,1
"limited",0,1
"limmited",0,1
"limp",0,1
"line",0,8
"link",0,7
"links",0,1
"lip",0,1
"liquor",0,1
"lisa",0,2
"lison",0,1
"list",0,7
"listed",0,1
"listen",0,5
"listening",0,2
"lit",0,2
"literally",0,4
"litterly",0,2
"little",0,19
"littlest",0,1
"live",0,50
"lived",0,3
"livenif",0,1
"lives",0,36
"living",0,6
"lmao",0,12
"lmaooo",0,2
"lmaosmh",0,1
"lmfao",0,2
"load",0,3
"loaded",0,4
"loading",0,1
"loblocks",0,1
"local",0,6
"lock",0,8
"lockdown",0,3
"locked",0,6
"locker",0,1
"locks",0,1
"lofuckingl",0,1
"logan",0,1
"logic",0,10
"logically",0,1
"loki",0,1
"lol",0,43
"lolllllll",0,1
"lolnso",0,1
"lolz",0,1
"london",0,3
"lone",0,1
"long",0,25
"longer",0,3
"look",0,71
"looked",0,5
"looking",0,3
"looks",0,13
"lord",0,6
"lordchicken",0,1
"lordship",0,1
"lose",0,3
"loser",0,1
"losers",0,1
"losing",0,3
"loss",0,2
"lost",0,33
"lostnnnnnnnwhen",0,1
"lot",0,20
"loud",0,1
"louder",0,1
"love",0,22
"lovebone",0,1
"loved",0,6
"lover",0,1
"loves",0,6
"low",0,5
"lower",0,3
"lowest",0,2
"lowmaintenance",0,1
"loyal",0,2
"luck",0,3
"luckily",0,1
"lucky",0,8
"lucy",0,1
"luiselbravoccgaming",0,1
"luke",0,1
"lump",0,1
"lunch",0,1
"lying",0,7
"machine",0,2
"machinee",0,4
"machinist",0,4
"mad",0,3
"made",0,46
"madmen",0,1
"mafia",0,1
"mag",0,1
"maga",0,1
"magazine",0,2
"magazines",0,1
"magic",0,1
"magnitude",0,1
"magy",0,1
"mahi",0,1
"maiden",0,3
"maidens",0,5
"mail",0,1
"main",0,2
"mainly",0,1
"majku",0,1
"major",0,4
"majority",0,4
"make",0,77
"makes",0,40
"makeup",0,1
"making",0,15
"male",0,3
"males",0,5
"mall",0,1
"man",0,37
"manager",0,2
"manages",0,1
"mandated",0,1
"manga",0,1
"maniac",0,1
"manipulated",0,1
"manners",0,1
"mannn",0,1
"mans",0,1
"manuals",0,1
"manufacture",0,4
"many",0,37
"manâuus",0,1
"map",0,2
"march",0,1
"marches",0,2
"marie",0,1
"marines",0,1
"mario",0,1
"marjory",0,1
"mark",0,3
"market",0,2
"marks",0,2
"marriages",0,1
"martial",0,1
"martin",0,2
"martyrs",0,1
"mask",0,5
"maskenmakkan",0,1
"masokra",0,1
"masons",0,1
"masquerading",0,2
"mass",0,26
"massacre",0,4
"massacred",0,1
"masse",0,1
"massive",0,1
"massoud",0,1
"massrapes",0,2
"massshooter",0,5
"massshooters",0,10
"massshootings",0,6
"mast",0,1
"mate",0,2
"materials",0,2
"mathew",0,1
"matt",0,1
"matter",0,18
"matthew",0,3
"max",0,1
"may",0,16
"maybe",0,32
"mayors",0,2
"mcviegh",0,1
"meal",0,2
"meals",0,1
"mean",0,35
"meaning",0,1
"meaningful",0,1
"means",0,9
"meant",0,2
"measures",0,1
"meat",0,1
"medal",0,1
"media",0,44
"median",0,1
"medias",0,6
"medical",0,1
"medication",0,1
"medieval",0,1
"medinas",0,1
"melee",0,2
"meloy",0,1
"member",0,7
"members",0,1
"meme",0,2
"memes",0,4
"memo",0,4
"memory",0,1
"men",0,12
"mendoza",0,1
"mens",0,1
"ment",0,1
"mental",0,30
"mentality",0,2
"mentally",0,19
"mention",0,2
"mentioned",0,2
"mentions",0,1
"mercy",0,6
"merely",0,2
"merica",0,2
"merio",0,3
"mess",0,2
"message",0,1
"messed",0,5
