"","1","2"
"reports",0,1
"representatives",0,1
"reproduce",0,2
"republic",0,1
"republican",0,2
"republicans",0,1
"require",0,1
"research",0,3
"resentment",0,1
"resort",0,2
"respect",0,4
"response",0,1
"responses",0,1
"restaurants",0,1
"restricted",0,1
"restrictions",0,1
"result",0,3
"retarded",0,4
"retards",0,1
"rethink",0,1
"rev",0,1
"richest",0,2
"ridiculous",0,1
"rifiles",0,2
"rifle",0,2
"rifles",0,2
"rig",0,1
"right",0,21
"rights",0,8
"rigscool",0,1
"rip",0,8
"rises",0,1
"riseu",0,1
"rob",0,1
"robb",0,1
"rock",0,1
"roost",0,1
"root",0,1
"rose",0,2
"rosefuck",0,1
"rough",0,1
"run",0,3
"russia",0,1
"sad",0,11
"sadistic",0,1
"sadly",0,3
"sadmakes",0,1
"safe",0,3
"safer",0,1
"sale",0,1
"sales",0,1
"sam",0,3
"samseder",0,1
"sandy",0,11
"santa",0,1
"santana",0,1
"sarloos",0,1
"save",0,1
"saw",0,1
"sawn",0,1
"saying",0,7
"says",0,7
"scale",0,2
"scared",0,1
"scary",0,1
"scenarios",0,1
"school",0,54
"schoolchildren",0,1
"schooledn",0,1
"schooli",0,1
"schools",0,17
"scouts",0,1
"scrapped",0,1
"scream",0,1
"screening",0,1
"screw",0,1
"scripture",0,1
"scum",0,2
"searching",0,1
"second",0,7
"secure",0,2
"security",0,1
"see",0,16
"seeing",0,1
"seek",0,1
"seeknntheres",0,1
"seem",0,5
"seemed",0,1
"seems",0,2
"seen",0,2
"segregated",0,1
"selah",0,1
"self",0,1
"selfdefense",0,1
"selfs",0,1
"sell",0,1
"selling",0,2
"semi",0,1
"semiauto",0,1
"semiautomatics",0,1
"senate",0,1
"senior",0,1
"sense",0,2
"senseless",0,1
"senses",0,1
"sensible",0,1
"sensitive",0,1
"sent",0,1
"sentences",0,1
"separation",0,1
"sequels",0,2
"serial",0,2
"seriosuly",0,1
"serious",0,3
"seriously",0,3
"set",0,3
"sets",0,1
"settled",0,1
"sexual",0,1
"shalt",0,1
"shame",0,1
"shameful",0,1
"shaping",0,1
"shave",0,1
"she",0,1
"shedding",0,1
"sheeple",0,1
"shield",0,1
"shit",0,6
"shitfest",0,1
"shitloads",0,2
"shits",0,1
"shock",0,1
"shocking",0,1
"shoot",0,3
"shooter",0,3
"shootern",0,1
"shooters",0,2
"shooting",0,40
"shootings",0,17
"shootingsnnanyone",0,1
"shootingsnnreevaluate",0,1
"shootingsnnsome",0,1
"shoots",0,1
"shops",0,1
"shot",0,7
"shotguns",0,1
"shots",0,1
"shoulda",0,1
"shouldnt",0,1
"shove",0,1
"show",0,3
"shown",0,1
"shows",0,2
"sht",0,1
"shut",0,3
"sick",0,5
"sickening",0,1
"sicknesses",0,1
"side",0,4
"sidearm",0,1
"sign",0,2
"significant",0,1
"silliness",0,1
"silly",0,1
"similar",0,2
"simple",0,2
"simply",0,1
"sin",0,1
"since",0,5
"sincerest",0,1
"single",0,1
"sir",0,1
"site",0,2
"sitting",0,1
"situation",0,2
"size",0,1
"slaves",0,1
"sleep",0,1
"sleept",0,1
"sleeve",0,1
"slime",0,1
"smart",0,1
"smuggle",0,1
"sngle",0,1
"sniper",0,2
"snipers",0,1
"socially",0,1
"society",0,6
"sociopath",0,2
"sociopaths",0,1
"soldiers",0,1
"solution",0,3
"solve",0,1
"some",0,4
"somebodyll",0,1
"somehow",0,1
"someone",0,14
"something",0,9
"sometimes",0,2
"somewhat",0,1
"son",0,2
"songs",0,1
"soon",0,1
"sorry",0,7
"sort",0,1
"sound",0,1
"sounds",0,1
"source",0,2
"spam",0,1
"spamming",0,1
"spamnn",0,1
"spanish",0,1
"sparked",0,1
"speak",0,1
"specific",0,1
"spelling",0,1
"spite",0,3
"split",0,1
"sporaticn",0,1
"sports",0,1
"spread",0,1
"spree",0,7
"ssris",0,1
"stab",0,1
"staff",0,1
"stage",0,1
"stall",0,1
"stand",0,4
"standing",0,1
"started",0,2
"starts",0,1
"state",0,4
"statement",0,2
"states",0,5
"statistic",0,2
"stay",0,1
"stayed",0,1
"stfu",0,1
"still",0,18
"stocks",0,1
"stop",0,16
"stopped",0,2
"stopping",0,2
"store",0,1
"story",0,6
"strange",0,1
"street",0,1
"streets",0,1
"strict",0,4
"stricter",0,1
"strictest",0,1
"strong",0,1
"stronger",0,1
"strongholds",0,1
"struggle",0,1
"student",0,1
"studies",0,1
"stuff",0,5
"stupid",0,8
"stupidity",0,1
"subcategory",0,1
"subject",0,1
"submitting",0,1
"successively",0,1
"suck",0,1
"sucks",0,1
"sue",0,1
"suggest",0,1
"suicide",0,2
"superior",0,1
"superstitions",0,1
"support",0,7
"supported",0,1
"supporting",0,1
"supposed",0,2
"supposedly",0,1
"suppress",0,1
"supreme",0,1
"sure",0,6
"surprised",0,2
"survive",0,1
"susan",0,1
"suuuuuch",0,1
"sweden",0,2
"sweeden",0,1
"sweet",0,1
"switchblades",0,1
"systems",0,1
"take",0,15
"taken",0,5
"takeoff",0,1
"takes",0,1
"taking",0,4
"talk",0,3
"talking",0,2
"talmudnnnot",0,1
"task",0,1
"tasteless",0,3
"taught",0,1
"tdkr",0,1
"teacher",0,2
"teachers",0,2
"teaching",0,1
"tears",0,1
"tech",0,3
"teeth",0,1
"television",0,2
"tell",0,1
"telling",0,2
"ten",0,4
"tend",0,1
"term",0,1
"terms",0,1
"terrible",0,3
"terrorist",0,1
"testament",0,1
"testify",0,1
"texas",0,4
"thank",0,4
"thanks",0,3
"that",0,7
"thats",0,9
"theater",0,1
"theaters",0,1
"theatre",0,1
"their",0,1
"them",0,1
"then",0,2
"theory",0,1
"there",0,6
"theres",0,2
"these",0,8
"they",0,12
"theyll",0,1
"theyre",0,2
"thing",0,7
"things",0,15
"thinking",0,3
"thinks",0,2
"those",0,2
"thou",0,1
"though",0,6
"thought",0,6
"thousands",0,1
"thraetened",0,1
"three",0,1
"through",0,1
"throw",0,1
"thumbs",0,1
"thumpers",0,1
"ticket",0,1
"time",0,8
"times",0,6
"timothy",0,2
"tiny",0,1
"tired",0,2
"title",0,1
"today",0,1
"together",0,3
"told",0,2
"tomention",0,1
"tomorrow",0,1
"tons",0,1
"too",0,1
"took",0,1
"tool",0,2
"tools",0,1
"top",0,15
"torture",0,3
"tortured",0,1
"totally",0,2
"tougher",0,1
"tourism",0,2
"towards",0,1
"town",0,1
"traceable",0,1
"tradgec",0,1
"tragedies",0,3
"tragediesi",0,1
"tragedy",0,3
"tragic",0,1
"trail",0,1
"train",0,1
"trained",0,1
"transitive",0,1
"trap",0,1
"travel",0,1
"travlers",0,1
"treat",0,1
"trenchcoatmafia",0,1
"trends",0,1
"trial",0,1
"tried",0,2
"triumph",0,1
"trolling",0,1
"troops",0,1
"trouble",0,1
"truck",0,1
"true",0,4
"trust",0,2
"truth",0,2
"try",0,1
"trying",0,3
"tucson",0,1
"turn",0,3
"turns",0,1
"twice",0,2
"twisted",0,2
"two",0,4
"type",0,2
"types",0,1
"ufa",0,1
"ugly",0,1
"ultimate",0,1
"unabomber",0,1
"unadapted",0,1
"unamerican",0,2
"undeniable",0,1
"understand",0,4
"unfold",0,1
"unfolded",0,1
"unfortunate",0,1
"unfortunately",0,1
"unheard",0,1
"unique",0,1
"united",0,3
"universe",0,1
"university",0,2
"unless",0,2
"unpalatable",0,1
"unregistered",0,1
"unreported",0,1
"unto",0,1
"update",0,1
"updated",0,1
"urges",0,1
"usa",0,12
"usage",0,1
"use",0,17
"used",0,10
"useless",0,1
"using",0,2
"usual",0,1
"uzi",0,1
"vader",0,1
"valentines",0,1
"validity",0,1
"value",0,3
"variation",0,1
"vehicles",0,1
"vengeful",0,1
"verfiy",0,1
"very",0,1
"victims",0,8
"vid",0,1
"video",0,25
"videos",0,8
"vids",0,1
"view",0,1
"views",0,2
"violence",0,2
"violent",0,6
"virginia",0,3
"virtually",0,1
"visit",0,3
"visiting",0,1
"vote",0,2
"voters",0,1
"vtech",0,2
"vtechsandy",0,1
"wages",0,2
"wait",0,3
"waive",0,1
"wake",0,1
"wankers",0,1
"wanna",0,3
"want",0,12
"wanted",0,5
"wanting",0,1
"wants",0,4
"war",0,1
"warfare",0,1
"warheads",0,1
"warm",0,1
"wars",0,1
"was",0,3
"washington",0,2
"wasnt",0,1
"watch",0,4
"watched",0,1
"watches",0,1
"watching",0,2
"watchmojo",0,4
"watchmojocmon",0,1
"waterboarding",0,1
"way",0,19
"wayne",0,1
"ways",0,1
"weak",0,1
"weapon",0,3
"weapons",0,1
"weather",0,1
"web",0,1
"website",0,1
"week",0,3
"weekly",0,1
"weeks",0,1
"weird",0,1
"welcome",0,1
"well",0,17
"went",0,8
"were",0,2
"weres",0,1
"westboro",0,2
"western",0,7
"westfield",0,1
"what",0,23
"whatever",0,1
"whats",0,1
"when",0,8
"where",0,1
"which",0,2
"who",0,2
"whole",0,5
"wicked",0,1
"wide",0,1
"widely",0,1
"widespread",0,1
"wiki",0,3
"wing",0,2
"winter",0,1
"wisconsin",0,1
"wish",0,1
"wished",0,1
"with",0,1
"within",0,2
"without",0,5
"witty",0,1
"woman",0,1
"women",0,3
"wonder",0,3
"wonderful",0,1
"wondering",0,2
"wont",0,2
"word",0,4
"words",0,3
"work",0,2
"worked",0,1
"works",0,1
"world",0,21
"worldn",0,1
"worldncanada",0,1
"worldno",0,1
"worlds",0,1
"worried",0,1
"worry",0,2
"worse",0,3
"worsen",0,1
"worship",0,2
"worshipping",0,1
"worst",0,4
"worthless",0,2
"wost",0,1
"woudnt",0,1
"would",0,1
"wouldnt",0,1
"wow",0,5
"wrap",0,1
"written",0,1
"wrong",0,6
"wtf",0,3
"wut",0,1
"xbox",0,1
"yamamoto",0,1
"yea",0,4
"yeah",0,5
"year",0,6
"years",0,9
"yeas",0,1
"yep",0,1
"yes",0,4
"yet",0,6
"youll",0,1
"your",0,7
"youre",0,3
"yournnand",0,1
"yours",0,1
"youtube",0,2
"yrs",0,1
"zero",0,1
"zones",0,1
"ì¢åûåïguncuntì¢åûåudif",0,1
"ì¢åûåò",0,18
