"","1","2"
"descriptionâ",0,1
"deserve",0,16
"deserved",0,1
"deserves",0,3
"deserving",0,1
"designed",0,3
"desire",0,2
"desk",0,3
"desperate",0,1
"desperately",0,2
"despicable",0,2
"despite",0,3
"destined",0,3
"destroy",0,1
"destroyed",0,1
"destruction",0,3
"detail",0,1
"details",0,2
"detection",0,1
"detective",0,1
"detectors",0,1
"deter",0,1
"deteriorated",0,1
"determination",0,1
"determining",0,1
"deterred",0,2
"deterrent",0,3
"detonated",0,1
"detonating",0,1
"detroit",0,1
"devastating",0,1
"developed",0,4
"device",0,1
"devils",0,3
"dhaaaaaaaaaaaaaaaaaaaaaaaa",0,1
"diagnose",0,1
"diagnosis",0,1
"dibs",0,1
"dick",0,7
"dickless",0,2
"dicks",0,1
"dictated",0,1
"dictatorship",0,1
"dictionary",0,1
"did",0,8
"didnt",0,5
"didâ",0,1
"die",0,26
"died",0,32
"diehard",0,1
"dies",0,1
"diesâ",0,1
"diet",0,3
"difference",0,10
"differencenculture",0,1
"different",0,24
"differentiating",0,1
"differently",0,1
"differâ",0,1
"difficult",0,6
"difficulties",0,1
"difficulty",0,2
"difrent",0,1
"dilly",0,1
"dimensional",0,1
"diminished",0,1
"diminishes",0,1
"diner",0,1
"diners",0,1
"dingledong",0,1
"dino",0,2
"dint",0,2
"dip",0,2
"direction",0,3
"directly",0,3
"dirtpoor",0,1
"dirty",0,1
"disabilities",0,1
"disagree",0,4
"disappear",0,3
"disappoint",0,1
"disappointed",0,3
"disarm",0,5
"disarmed",0,4
"disarming",0,1
"disarms",0,1
"disaster",0,2
"disasters",0,1
"disbelief",0,1
"discharge",0,1
"discourage",0,1
"discouragement",0,1
"discovered",0,1
"discriminate",0,1
"discriminating",0,1
"discuss",0,2
"discusting",0,1
"disease",0,1
"disgrace",0,1
"disgusting",0,6
"disgustingnnthis",0,1
"dislike",0,3
"dislikes",0,1
"disorder",0,1
"disorderly",0,1
"disorders",0,2
"dispense",0,1
"display",0,2
"disposal",0,2
"disprove",0,2
"dispute",0,1
"disregard",0,1
"disrespectful",0,1
"diss",0,1
"dissapear",0,1
"dissapears",0,1
"distance",0,2
"distinguish",0,1
"district",0,1
"disturbed",0,2
"diverse",0,1
"diversified",0,1
"divided",0,1
"divorce",0,1
"dmv",0,1
"doctor",0,1
"doctors",0,2
"doctos",0,2
"doctrine",0,2
"document",0,1
"documentaries",0,1
"documentary",0,1
"documented",0,1
"documentry",0,1
"dodge",0,2
"does",0,8
"doesnt",0,10
"doesâ",0,1
"doeâ",0,1
"dog",0,2
"dollar",0,1
"dollars",0,7
"domestic",0,1
"domination",0,1
"dominguez",0,1
"donalds",0,1
"donated",0,1
"done",0,29
"donennand",0,1
"donewithdogmani",0,1
"dontâ",0,2
"donâuut",0,1
"donâ´t",0,1
"doodles",0,1
"doom",0,4
"door",0,12
"doors",0,7
"dorks",0,1
"dosent",0,1
"double",0,1
"doublebrick",0,1
"doubt",0,5
"doubted",0,1
"dowith",0,1
"down",0,4
"downed",0,1
"downfall",0,2
"downstairs",0,1
"dozen",0,3
"dragon",0,1
"dragonlacross",0,1
"drains",0,1
"dramatic",0,1
"dramatically",0,3
"drastic",0,1
"drawback",0,1
"drawn",0,1
"dreaded",0,1
"dream",0,4
"dreaming",0,1
"dreams",0,4
"dress",0,3
"dressed",0,3
"drill",0,8
"drills",0,13
"drink",0,1
"drinking",0,9
"drinks",0,1
"drive",0,13
"drivennso",0,1
"driver",0,2
"drivernwhy",0,1
"drives",0,3
"driving",0,4
"drones",0,3
"drop",0,3
"dropping",0,2
"drove",0,1
"drown",0,1
"drowning",0,1
"drownings",0,1
"drug",0,11
"drugging",0,1
"drugs",0,20
"drum",0,2
"drums",0,2
"drunk",0,12
"drunkdriving",0,1
"drunkenness",0,1
"dubai",0,1
"duck",0,6
"ducknits",0,1
"ducks",0,1
"dude",0,10
"due",0,16
"duh",0,1
"dui",0,1
"dulce",0,1
"dumb",0,21
"dumbass",0,5
"dumbasses",0,1
"dumbest",0,2
"dumbfkâ",0,1
"dumbfoundedness",0,1
"dumbness",0,1
"dumbwell",0,1
"dumped",0,1
"dunblane",0,1
"dunblanen",0,1
"dungeon",0,1
"dunno",0,1
"duo",0,1
"during",0,1
"durrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr",0,1
"dust",0,1
"duster",0,3
"dusterâ",0,1
"duty",0,1
"duuude",0,1
"dwarf",0,1
"dying",0,4
"dylan",0,14
"dylans",0,1
"dysfunctionalbroken",0,1
"each",0,1
"eachother",0,1
"eaddyâ",0,3
"ear",0,2
"earlier",0,5
"early",0,1
"ears",0,1
"earth",0,8
"earthly",0,1
"ease",0,2
"easier",0,8
"easily",0,12
"easly",0,1
"east",0,1
"eastern",0,1
"easy",0,23
"eat",0,7
"eating",0,3
"ebook",0,1
"ecole",0,1
"economic",0,1
"economically",0,1
"economy",0,3
"ect",0,1
"edgy",0,1
"edited",0,1
"edits",0,1
"edmond",0,1
"educate",0,5
"educated",0,4
"educating",0,2
"education",0,11
"educationless",0,1
"educationn",0,1
"educationâ",0,1
"effect",0,5
"effective",0,11
"effectively",0,1
"effectiveness",0,1
"effects",0,1
"effort",0,1
"eggs",0,1
"eight",0,1
"eighthgrade",0,1
"either",0,19
"eithernndoesnt",0,1
"eitherâ",0,2
"elderly",0,1
"election",0,1
"electrical",0,1
"elementary",0,16
"elementarywtf",0,1
"elementery",0,1
"elementry",0,1
"elephant",0,1
"eleven",0,1
"eliminate",0,1
"eliminates",0,1
"elite",0,1
"elliot",0,2
"ellis",0,1
"ellisgâ",0,1
"eloquence",0,1
"eloquent",0,1
"else",0,25
"elsewhere",0,2
"email",0,1
"emails",0,2
"embers",0,1
"emblazoned",0,1
"emerald",0,1
"emergency",0,1
"emergencyâ",0,1
"emile",0,2
"eminem",0,1
"emotion",0,3
"emotional",0,2
"emotionally",0,1
"emotions",0,1
"empiecen",0,1
"empire",0,1
"employees",0,2
"employeesâ",0,1
"employment",0,1
"empowering",0,1
"empty",0,2
"emts",0,2
"enacting",0,1
"encase",0,1
"encourage",0,2
"encouraged",0,2
"encouraging",0,2
"end",0,28
"ended",0,5
"endless",0,2
"ends",0,3
"endure",0,1
"enemies",0,3
"enemy",0,1
"energy",0,1
"enforce",0,2
"enforcement",0,5
"enforcements",0,1
"england",0,11
"englandeverything",0,1
"englandnnobody",0,1
"english",0,4
"englishspeaker",0,1
"enjoy",0,6
"enjoys",0,1
"enormous",0,1
"enough",0,27
"enoughâ",0,1
"enraged",0,1
"enslave",0,1
"ensure",0,2
"entail",0,1
"enter",0,2
"entered",0,1
"enterprise",0,1
"enters",0,1
"entertain",0,1
"entertainer",0,1
"entertainment",0,8
"enthusiasm",0,1
"enthusiasts",0,1
"entire",0,13
"entirely",0,3
"entirety",0,1
"entity",0,1
"entrance",0,1
"entries",0,1
"entry",0,1
"environment",0,1
"epic",0,1
"episode",0,2
"equal",0,1
"equality",0,1
"equalizer",0,2
"equally",0,1
"equals",0,4
"equation",0,1
"equipment",0,1
"equivalent",0,2
"eradicate",0,1
"erase",0,1
"eraâ",0,1
"erfurt",0,1
"ergo",0,1
"eric",0,20
"escape",0,3
"escort",0,1
"especially",0,15
"especialy",0,1
"essay",0,1
"essentially",0,4
"established",0,1
"este",0,1
"etc",0,18
"etcneven",0,1
"etcnnwhile",0,1
"etcpeople",0,1
"etcâ",0,3
"eugenics",0,1
"europe",0,9
"european",0,3
"europeans",0,2
"eurotrash",0,1
"evacuated",0,3
"evacuating",0,2
"evacuation",0,1
"eval",0,1
"evaluated",0,1
"evaluation",0,1
"evaluations",0,1
"evaluationâ",0,1
"eve",0,1
"evens",0,1
"event",0,9
"events",0,10
"eventually",0,3
"evenâ",0,1
"ever",0,46
"everincreasing",0,1
"every",0,71
"everybody",0,8
"everybodys",0,1
"everyday",0,10
"everyone",0,64
"everyones",0,3
"everyoneâ",0,3
"everything",0,20
"everytime",0,1
"everywhere",0,14
"everywhereâ",0,1
"evidence",0,9
"evident",0,1
"evil",0,19
"evilnreece",0,1
"evolved",0,1
"eweopons",0,1
"exact",0,8
"exactly",0,17
"exaggerations",0,1
"example",0,21
"examples",0,3
"excellent",0,1
"except",0,6
"excessively",0,1
"exchange",0,1
"excited",0,2
"excitement",0,1
"excuse",0,6
"excuses",0,1
"executed",0,1
"execution",0,1
"exercise",0,3
"exhaustedâ",0,1
"exist",0,2
"existing",0,2
"exists",0,2
"existâ",0,1
"exits",0,1
"exmarine",0,1
"expect",0,3
"expected",0,3
"expecting",0,1
"expelled",0,1
"expenditure",0,1
"expensive",0,5
"experience",0,2
"experiments",0,1
"expert",0,1
"experts",0,1
"explain",0,5
"explaining",0,1
"explains",0,3
"explode",0,1
"explodeâ",0,1
"exploited",0,1
"exploiting",0,1
"explore",0,1
"explosion",0,1
"explosive",0,1
"express",0,3
"expression",0,2
"extensive",0,1
"external",0,1
"extraâ",0,1
"extreme",0,3
"extremely",0,4
"extremist",0,2
"extremists",0,3
"eye",0,3
"eyes",0,3
"fabrizioâ",0,1
"face",0,14
"facepalmâ",0,1
"faces",0,1
"facility",0,2
"fact",0,56
"factnnjust",0,1
"factor",0,5
"factors",0,1
"factorsnnpoverty",0,1
"facts",0,13
"factâ",0,1
"fade",0,1
"fag",0,1
"faggot",0,1
"faggots",0,2
"fail",0,3
"failed",0,3
"failedâ",0,1
"fails",0,2
"failure",0,1
"fair",0,4
"fairly",0,1
"fairness",0,1
"faith",0,1
"fake",0,14
"faked",0,1
"fakeness",0,1
"falkerâ",0,1
"fall",0,4
"fallacies",0,1
"fallacy",0,1
"fallen",0,2
"falls",0,1
"false",0,6
"fame",0,1
"famejust",0,1
"fameseeking",0,1
"familiar",0,5
"families",0,11
"familiesâ",0,1
"family",0,25
"famous",0,10
"famousgod",0,1
"famousnexample",0,1
"famousperson",0,1
"fan",0,4
"fanatics",0,2
"fantasize",0,1
"fantastic",0,3
"fantasy",0,1
"far",0,22
"farms",0,1
"fascist",0,1
"fashions",0,1
"fast",0,6
"faster",0,1
"fastest",0,1
"fat",0,6
"fatal",0,2
"fatalities",0,1
"fatality",0,1
"father",0,4
"fathers",0,4
"fathom",0,1
"fault",0,7
"faults",0,1
"faulty",0,1
"faux",0,1
"fav",0,1
"favor",0,2
"fbi",0,4
"fbigovnnumber",0,1
"fcking",0,3
"fdr",0,1
"fear",0,10
"features",0,1
"fecal",0,1
"fed",0,2
"federal",0,3
"feed",0,1
"feel",0,30
"feeling",0,9
"feelings",0,1
"feels",0,2
"feet",0,5
"fell",0,1
"fellasnnlook",0,1
"fellow",0,3
"felon",0,2
"felons",0,2
"felony",0,1
"felt",0,2
"fema",0,1
"female",0,2
"fence",0,1
"fences",0,1
"fending",0,1
"ferguson",0,1
"fernandez",0,1
"ferraris",0,2
"fertilizer",0,1
"feutal",0,1
"fewlass",0,1
"fewless",0,1
"ffl",0,1
"ffs",0,1
"fictional",0,1
"field",0,1
"fight",0,15
"fighter",0,1
"fighting",0,2
"fights",0,3
"figuratively",0,1
"figure",0,4
"figured",0,1
"figuring",0,1
"filled",0,2
"film",0,3
"films",0,2
"filter",0,1
"final",0,1
"finale",0,1
"finally",0,6
"financial",0,9
"financially",0,1
"financiallysecure",0,1
"financiallytroubled",0,1
"find",0,46
"findagrave",0,1
"finding",0,3
"fine",0,9
"finest",0,2
"fing",0,1
"finger",0,2
"fingers",0,1
"finishes",0,1
"finland",0,6
"finlandn",0,1
"fire",0,22
"firearm",0,24
"firearmn",0,1
"firearms",0,56
"firearmsâ",0,3
"firearmâ",0,1
"fired",0,3
"firehouse",0,1
"firepower",0,2
"fires",0,2
"firm",0,1
"first",0,54
"fist",0,1
"fit",0,4
"fits",0,1
"five",0,2
"fix",0,5
"fixed",0,1
"fking",0,1
"fkn",0,1
"flag",0,2
"flags",0,1
"flagsn",0,1
"flame",0,1
"flanker",0,1
"flare",0,1
"flawed",0,6
"flawstheres",0,1
"flay",0,1
"flee",0,1
"flick",0,1
"flies",0,1
"flip",0,1
"flipped",0,1
"floating",0,3
"flocking",0,1
"flooding",0,1
"floor",0,1
"florida",0,1
"flourishâ",0,1
"flow",0,1
"flowerpot",0,3
"fly",0,1
"focus",0,4
"focusing",0,2
"fold",0,1
"foldnbut",0,1
"folk",0,1
"folks",0,6
"follow",0,12
"followed",0,2
"following",0,7
"fone",0,2
"font",0,1
"food",0,14
"fool",0,7
"foolish",0,1
"fools",0,2
"footage",0,13
"football",0,2
"for",0,14
"forbid",0,4
"force",0,5
"forced",0,5
"forces",0,8
"forcesplease",0,1
"forcing",0,1
"foreign",0,1
"forever",0,4
"forewarned",0,1
"forget",0,9
"forgive",0,2
"forgot",0,5
"fork",0,1
"forks",0,5
"form",0,13
"formed",0,1
"forming",0,1
"forms",0,2
"formula",0,1
"fort",0,11
"fortune",0,1
"forums",0,1
"forward",0,4
"fought",0,2
"foul",0,1
"found",0,13
"foundation",0,1
"founded",0,2
"founders",0,1
"founding",0,2
"four",0,2
"fourth",0,1
"fox",0,1
"foxâ",0,1
"fraction",0,1
"fragile",0,1
"francen",0,1
"franklin",0,2
"frankly",0,1
"fraud",0,1
"freak",0,6
"freaked",0,1
"freaking",0,2
"freaks",0,1
"freddy",0,2
"free",0,38
"freedom",0,49
"freedoms",0,5
"freedomâ",0,3
"freely",0,1
"freeman",0,1
"freeright",0,1
"freeway",0,1
"freeze",0,1
"freeâ",0,1
"french",0,4
"frend",0,1
"frenzy",0,1
"frequent",0,3
"frequented",0,1
"friedâ",0,1
"friend",0,17
"friendly",0,3
"friends",0,11
"frogs",0,1
"from",0,5
"front",0,10
"frosted",0,1
"frustrated",0,1
"frustration",0,1
"fuck",0,62
"fucked",0,32
"fuckedâ",0,1
"fucken",0,1
"fucker",0,2
"fuckers",0,3
"fuckin",0,5
"fucking",0,93
"fuckingnridiculousn",0,1
"fuckoreango",0,1
"fucks",0,3
"fucktard",0,1
"fuel",0,1
"fuking",0,1
"fukn",0,1
"full",0,16
"fully",0,6
"fun",0,8
"function",0,2
"functioning",0,1
"fund",0,2
"funded",0,3
"funding",0,2
"funny",0,21
"funomg",0,1
"funroman",0,1
"furthermore",0,1
"future",0,8
"futureâ",0,1
"fyi",0,2
"fâ",0,1
"gabrielle",0,2
"gag",0,1
"gain",0,5
"gained",0,2
"game",0,11
"gamelover",0,1
"gamelvrnyeah",0,1
"games",0,57
"gamesn",0,1
"gamesnthey",0,1
"gaming",0,1
"gams",0,1
"gandhi",0,1
"gang",0,12
"gangbangers",0,3
"gangs",0,7
"gangstalkers",0,1
"gangstalking",0,1
"gangster",0,1
"gangsters",0,2
"gapnnface",0,1
"garcã­aâ",0,1
"gas",0,3
"gasmasks",0,1
"gated",0,1
"gates",0,1
"gauge",0,1
"gave",0,12
"gay",0,1
"gaynyou",0,1
"gear",0,2
"gee",0,1
"geez",0,5
"geezâ",0,1
"geeâ",0,1
"general",0,7
"generalize",0,1
"generally",0,1
"generate",0,1
"generation",0,3
"generations",0,3
"geneva",0,2
"genocide",0,1
"gente",0,1
"gentlemen",0,2
"genuine",0,1
"genuinely",0,1
"george",0,6
"georgia",0,2
"georgy",0,1
"gerasâ",0,1
"germany",0,4
"germanyn",0,3
"germanys",0,1
"gets",0,11
"gettin",0,1
"getting",0,26
"ghost",0,1
"gifford",0,3
"gift",0,1
"gifted",0,1
"gigglingomg",0,1
"gillaspienyoure",0,1
"gillaspienyup",0,1
"gillaspieâ",0,2
"ginojapâ",0,1
"girl",0,4
"girli",0,1
"girls",0,2
"give",0,44
"given",0,15
"gives",0,13
"giving",0,15
"glad",0,10
"gladiator",0,1
"gladly",0,1
"gladness",0,1
"glamorize",0,1
"glamorizing",0,1
"glamourised",0,1
"glaring",0,1
"global",0,1
"globally",0,2
"glock",0,4
"glorifies",0,1
"glorify",0,1
"glorifying",0,2
"glorious",0,1
"glory",0,2
"glutton",0,1
"gmac",0,1
"god",0,38
"godammit",0,1
"goddame",0,1
"goddamn",0,1
"goddamned",0,1
"godless",0,1
"godlessness",0,1
"gods",0,6
"goes",0,21
"going",0,94
"goliath",0,1
"gona",0,1
"gone",0,10
"gonna",0,16
"good",0,86
"google",0,2
"goon",0,1
"gore",0,2
"gosh",0,1
"goshdarned",0,1
"gospel",0,1
"gossipers",0,2
"got",0,49
"gota",0,1
"goth",0,6
"gothic",0,2
"gothicâ",0,1
"goths",0,9
"gott",0,2
"gotta",0,3
"gotten",0,3
"gotâ",0,1
"gov",0,1
"govement",0,1
"goverment",0,5
"governing",0,4
"government",0,80
"governmental",0,1
"governments",0,6
"governmentâ",0,1
"governorâ",0,1
"govt",0,10
"govtpolice",0,1
"govts",0,2
"govtâ",0,1
"goyim",0,1
"grab",0,2
"grabbed",0,3
"grabbers",0,3
"grabbing",0,1
"grace",0,1
"grade",0,3
"graders",0,2
"graduated",0,1
"gramatical",0,1
"grammar",0,2
"grammer",0,1
"grand",0,1
"grant",0,1
"granted",0,3
"granting",0,1
"graphic",0,1
"grappled",0,1
"grateful",0,1
"grave",0,1
"graves",0,1
"great",0,32
"greater",0,2
"greatests",0,1
"greatly",0,1
"greatâ",0,1
"greed",0,2
"greeknan",0,1
"green",0,2
"grenades",0,2
"grew",0,5
"grid",0,4
"grief",0,1
"grimes",0,1
"grocery",0,1
"grossly",0,3
"ground",0,3
"grounds",0,2
"group",0,5
"groutâ",0,2
"grow",0,5
"growing",0,1
"grown",0,1
"grows",0,1
"growâ",0,1
"grungedog",0,1
"gta",0,8
"gtfo",0,2
"gtfoh",0,1
"guage",0,1
"guarantee",0,4
"guaranteed",0,1
"guard",0,5
"guarded",0,1
"guards",0,5
"guardsmen",0,1
"guess",0,20
"guest",0,2
"guilt",0,1
"guilty",0,2
"gulag",0,1
"gun",0,450
"guncrazy",0,2
"gunfight",0,1
"gunfree",0,4
"gunloving",0,3
"gunlovingâ",0,1
"gunman",0,6
"gunmen",0,1
"gunned",0,2
"gunnomgremember",0,1
"gunofficer",0,1
"gunoh",0,1
"gunowner",0,2
"gunowners",0,1
"gunowning",0,2
"gunplaying",0,1
"gunsbetter",0,1
"gunsbloodwarmoneymurder",0,1
"gunshots",0,1
"gunshotsâ",0,1
"gunsless",0,2
"gunsmurica",0,1
"gunsn",0,1
"gunsnits",0,1
"gunsnnso",0,1
"gunsnnyou",0,1
"gunsnreason",0,1
"gunssure",0,1
"gunstreakâ",0,1
"gunsure",0,1
"gunsâ",0,9
"gunwielding",0,1
"gunâ",0,3
"guts",0,1
"guy",0,36
"guynreal",0,1
"guys",0,34
"gym",0,1
"hackers",0,1
"had",0,1
"hadâ",0,1
"haha",0,4
"hahah",0,1
"hahaha",0,2
"hahahaaaa",0,3
"hahahaha",0,3
"hahahahaafreedom",0,2
"hahahahaha",0,1
"hahahahahahahahahahahahahaha",0,1
"hahahahahahahahahahhaha",0,1
"hahahahahaâ",0,1
"hahahahahhahah",0,1
"hahahhahahaha",0,1
"hair",0,1
"half",0,16
"halfi",0,1
"halfmeasures",0,1
"halfwit",0,1
"hall",0,1
"halln",0,1
"hallucinations",0,1
"halocianthey",0,1
"halociaâ",0,1
"halp",0,1
"halt",0,1
"hammerheadnnthose",0,1
"hammerheadnso",0,1
"hammerheadâ",0,2
"hammonds",0,1
"hand",0,13
"handbook",0,1
"handful",0,1
"handfull",0,1
"handgun",0,7
"handgunnni",0,1
"handguns",0,8
"handicap",0,2
"handing",0,4
"handle",0,7
"handles",0,1
"hands",0,16
"happen",0,51
"happend",0,2
"happened",0,88
"happenedâ",0,1
"happening",0,10
"happennhell",0,1
"happens",0,27
"happensâ",0,1
"happier",0,1
"happily",0,1
"happy",0,7
"hard",0,19
"harder",0,12
"hardly",0,2
"hardnjeez",0,1
"hardnreallynand",0,1
"hardstart",0,1
"hardworking",0,4
"harm",0,6
"harmed",0,1
"harmful",0,1
"harness",0,1
"harrassing",0,1
"harris",0,13
"harriss",0,1
"harsh",0,2
"harvard",0,2
"harvey",0,1
"has",0,4
"hasan",0,1
"hat",0,2
"hate",0,36
"hateful",0,1
"hater",0,1
"haters",0,1
"hates",0,3
"hating",0,1
"hatred",0,2
"haunted",0,1
"haunts",0,1
"hav",0,1
"have",0,10
"haveâ",0,1
"having",0,2
"hawaii",0,1
"hazratiâ",0,1
"head",0,13
"heading",0,2
"headliner",0,1
"heads",0,3
"health",0,16
"healthcare",0,5
"healthnif",0,1
"healthy",0,1
"hear",0,12
"heard",0,32
"hearing",0,5
"hearsay",0,1
"heart",0,6
"heartbreaking",0,1
"hearts",0,4
"heartsflawsi",0,1
"heartwrenching",0,1
"heat",0,2
"heath",0,1
"heaven",0,2
"heavily",0,2
"heavy",0,3
"heck",0,3
"hectornnfor",0,1
"height",0,1
"heinous",0,2
"heist",0,1
"held",0,4
"helicopters",0,2
"hell",0,18
"helleven",0,2
"hells",0,1
"help",0,31
"helped",0,3
"helping",0,1
"helpless",0,3
"helps",0,1
"helpâ",0,1
"hemisphere",0,1
"hence",0,3
"herd",0,3
"here",0,7
"heres",0,1
"hernandez",0,1
"hero",0,3
"heroes",0,4
"heroine",0,1
"hes",0,6
"hesitate",0,3
"heskeyâ",0,2
"hey",0,7
"hicap",0,1
"hidden",0,3
"hide",0,6
"hideing",0,1
"hiding",0,1
"high",0,34
"higher",0,16
"higherquality",0,1
"highest",0,14
"highly",0,13
"highlyconsistently",0,1
"highlyeducated",0,2
"highlyqualified",0,1
"highquality",0,3
"highschool",0,2
"highstress",0,1
"highter",0,1
"hijack",0,1
"hilarious",0,5
"hilariously",0,2
"hill",0,1
"hillbilliesnoone",0,1
"hills",0,1
"hint",0,2
"hire",0,2
"hiro",0,2
"hiroshimaâ",0,1
"his",0,4
"hispanic",0,2
"hispanics",0,1
"hispanicsâ",0,1
"historical",0,1
"histories",0,1
"history",0,26
"hisâ",0,1
"hit",0,3
"hitler",0,10
"hitlers",0,2
"hitmen",0,1
"hits",0,1
"hitting",0,1
"hmm",0,1
"hmmm",0,1
"hmmmm",0,1
"hoax",0,20
"hoaxes",0,2
"hobby",0,3
"hobbyrecreation",0,1
"hobbyâ",0,1
"hokie",0,1
"hold",0,9
"holder",0,2
"holding",0,2
"holds",0,1
"hole",0,6
"holes",0,3
"holiday",0,1
"holidaying",0,1
"holidays",0,1
"hollywood",0,9
"hollywoodtypical",0,2
"holmes",0,4
"holmesnbatman",0,1
"hologram",0,1
"holy",0,4
"home",0,39
"homelands",0,1
"homeless",0,2
"homemade",0,1
"homer",0,1
"homes",0,3
"homeschool",0,1
"homeschooling",0,1
"homeâ",0,1
"homicidal",0,4
"homicide",0,6
"homicides",0,3
"homie",0,1
"homos",0,2
"homosapien",0,1
"homosexuals",0,2
"hone",0,1
"honest",0,11
"honestly",0,11
"honey",0,1
"honing",0,1
"honkies",0,1
"honorable",0,2
"hoo",0,1
"hood",0,15
"hoodn",0,1
"hoods",0,1
"hook",0,108
"hookn",0,1
"hooks",0,4
"hooksn",0,1
"hookâ",0,1
"hooting",0,1
"hope",0,16
"hopefully",0,1
"hoping",0,3
"hopp",0,1
"horrendous",0,2
"horrible",0,9
"horribly",0,1
"horrific",0,4
"horrifically",0,1
"horrifying",0,1
"horryfying",0,1
"horse",0,2
"horsepower",0,1
"horses",0,3
"hospital",0,6
"hospitals",0,2
"hossainâ",0,2
"hossnagreed",0,1
"host",0,2
"hot",0,2
"hour",0,4
"hours",0,6
"hoursni",0,1
"hoursnin",0,1
"hoursâ",0,1
"house",0,23
"housebreakers",0,1
"household",0,2
"housekids",0,1
"houseowner",0,1
"houses",0,1
"housing",0,1
"how",0,40
"however",0,13
"hoxadie",0,1
"hrs",0,1
"hsn",0,3
"hsniowa",0,1
"httpnewsfrombettypsychologicalinsightsblogspotcomnewsbettyhtml",0,1
"httpsmfacebookcomhoaxatsandyhookrefsrchttpaffwwwgooglecomfrdrnnjoin",0,1
"httpswwwbloggercombloggergblogidallposts",0,1
"httpwwwnationmastercomcountryinfocompareeuropeanunionunitedstatescrime",0,1
"httpwwwstartribunecomlocalhtml",0,1
"huangâ",0,1
"huckabee",0,1
"huddled",0,1
"huge",0,5
"hugs",0,1
"huh",0,6
"hui",0,1
"human",0,18
"humanity",0,4
"humanityâ",0,1
"humannalso",0,1
"humans",0,8
"humanâ",0,1
"hundred",0,2
"hundreds",0,5
"hunger",0,3
"hunt",0,2
"hunters",0,1
"hunting",0,13
"huntiong",0,1
"hupp",0,1
"hurt",0,8
"hurting",0,1
"hurts",0,1
"husband",0,3
"hvnt",0,1
"hyped",0,1
"hypocrites",0,1
"hypocritical",0,2
"hysteria",0,1
"hysterical",0,2
"iain",0,1
"iam",0,1
"ice",0,2
"iceberg",0,1
"icons",0,1
"idea",0,16
"ideal",0,1
"ideas",0,4
"ideaâ",0,1
"ideologies",0,1
"ideology",0,1
"idiot",0,18
"idiotic",0,1
"idiots",0,18
"idiotâ",0,1
"idk",0,1
"idol",0,2
"idols",0,1
"ieds",0,1
"ifâ",0,1
"ignorance",0,6
"ignorant",0,32
"ignore",0,2
"ignored",0,2
"ignoring",0,3
"iitrigâ",0,1
"iiâ",0,2
"ikilledmacdreâ",0,1
"ikr",0,1
"iligalâ",0,1
"ill",0,13
"illagly",0,1
"illegal",0,48
"illegalize",0,1
"illegally",0,17
"illegallyâ",0,1
"illegaly",0,1
"illiterate",0,1
"illness",0,6
"illnessdisturbanceâ",0,1
"illnesses",0,2
"illnessndrug",0,1
"illogical",0,2
"illogically",0,1
"illogicalnmore",0,1
"illuminati",0,2
"illusions",0,1
"imaginary",0,2
"imagine",0,7
"imbecile",0,1
"imbeciles",0,2
"imma",0,1
"immature",0,1
"immediately",0,2
"immediatelyâ",0,1
"immigrants",0,4
"immigration",0,2
"immolation",0,1
"immoral",0,2
"immortalises",0,1
"immune",0,1
"immunity",0,1
"imo",0,1
"impact",0,3
"impacting",0,1
"implement",0,2
"implemented",0,1
"implicit",0,1
"implicitly",0,1
"implode",0,1
"implying",0,1
"importance",0,1
"important",0,6
"importantly",0,1
"impose",0,6
"imposed",0,1
"imposes",0,1
"impossible",0,5
"impossiblenn",0,1
"impoverished",0,1
"impractical",0,1
"impress",0,1
"impressed",0,1
"impression",0,1
"impressive",0,1
"imprisoned",0,1
"imprisonment",0,1
"improperly",0,1
"improve",0,1
"improving",0,1
"inability",0,1
"inaccurate",0,2
"inanimate",0,2
"incapable",0,2
"incentivizing",0,1
"incidences",0,1
"incident",0,13
"incidents",0,12
"incited",0,1
"inciting",0,1
"include",0,8
"included",0,4
"including",0,9
"includingâ",0,1
"income",0,2
"incomparable",0,1
"inconvenience",0,1
"incorrect",0,1
"increase",0,10
"increased",0,11
"increases",0,1
"increasing",0,1
"increasingly",0,1
"incredibly",0,1
"incurred",0,1
"indeed",0,3
"indeedâ",0,1
"indent",0,1
"independent",0,2
"index",0,5
"india",0,2
"indians",0,1
"indicate",0,1
"indiscriminately",0,1
"individual",0,2
"individuals",0,9
"individualsâ",0,1
"individualâ",0,1
"induced",0,1
"industrial",0,1
"industrialized",0,1
"industry",0,3
"inefficient",0,1
"infamous",0,21
"infamy",0,2
"infamynnwhats",0,1
"infect",0,2
"inferno",0,1
"inferred",0,1
"infinitenbesides",0,1
"inflict",0,2
"influence",0,4
"influencing",0,1
"influnce",0,1
"inform",0,1
"informant",0,2
"information",0,10
"infrastructure",0,1
"infringed",0,1
"inglewood",0,1
"inherent",0,1
"inhumane",0,2
"initial",0,1
"injections",0,1
"injure",0,2
"injured",0,1
"injuredkilled",0,1
"injures",0,1
"injuried",0,1
"injuries",0,2
"injuring",0,2
"inner",0,5
"innocent",0,33
"innocentlike",0,1
"innocentnthose",0,1
"innocents",0,1
"inocent",0,1
"inough",0,1
"input",0,1
"inquiring",0,1
"insane",0,18
"insaneâ",0,1
"insanity",0,3
"insecure",0,1
