"","1","2"
"doubt",0,3
"doubtâ",0,1
"douche",0,2
"doug",0,1
"down",0,2
"downs",0,5
"dozen",0,3
"dozens",0,1
"dramatic",0,1
"drastically",0,3
"draw",0,1
"drawer",0,1
"drawn",0,1
"dreadiosâ",0,1
"dreams",0,2
"dreamy",0,1
"drill",0,107
"drills",0,111
"drillssimilar",0,1
"drillâ",0,1
"drink",0,10
"drinking",0,5
"drinks",0,1
"drive",0,7
"driven",0,2
"drivers",0,1
"driving",0,7
"drone",0,1
"drones",0,2
"drooling",0,1
"drop",0,3
"dropped",0,1
"drove",0,3
"drowning",0,5
"drownings",0,2
"drug",0,22
"drugs",0,18
"drunk",0,8
"drunkenness",0,1
"dry",0,1
"duck",0,5
"ducking",0,3
"ducks",0,4
"dude",0,14
"dudes",0,1
"due",0,4
"dum",0,1
"dumb",0,11
"dumbass",0,8
"dumbest",0,3
"dumbfuck",0,1
"dumbfucks",0,1
"dumbnâ",0,1
"dump",0,1
"dunblane",0,2
"during",0,2
"duty",0,3
"dying",0,6
"dylan",0,12
"dylanngot",0,1
"dylans",0,1
"eaboy",0,1
"each",0,2
"eachother",0,3
"eamon",0,1
"eamons",0,1
"ear",0,1
"early",0,4
"earth",0,5
"earthquake",0,5
"earths",0,1
"easier",0,12
"easiernâ",0,1
"easiest",0,2
"easily",0,8
"easy",0,10
"eat",0,5
"eaten",0,1
"eating",0,1
"ebola",0,1
"ecko",0,1
"economy",0,1
"ect",0,9
"edit",0,1
"edmond",0,1
"educate",0,1
"educated",0,1
"educatedâ",0,1
"educates",0,1
"education",0,6
"edward",0,1
"eeee",0,1
"eerie",0,1
"effect",0,4
"effective",0,12
"effectively",0,2
"effectivelynni",0,1
"effectiveâ",0,1
"effectnnlook",0,1
"effects",0,1
"effectâ",0,1
"effort",0,1
"efforts",0,1
"eggs",0,1
"either",0,23
"eitherâ",0,1
"elderly",0,1
"electable",0,1
"electric",0,1
"elementary",0,17
"elevated",0,1
"eliminate",0,2
"elimination",0,1
"elliot",0,4
"ellipsis",0,1
"elm",0,1
"eloquent",0,1
"else",0,14
"elses",0,1
"elsethink",0,1
"embarrassment",0,1
"emergencies",0,1
"emergency",0,12
"emergencys",0,3
"emily",0,3
"emits",0,1
"emotion",0,2
"emotional",0,1
"emotionally",0,1
"emotionalrational",0,1
"empires",0,1
"employ",0,1
"employment",0,1
"empower",0,1
"empty",0,4
"ems",0,1
"emvinci",0,2
"encourage",0,3
"encouraged",0,3
"encouraging",0,1
"end",0,23
"ended",0,1
"endnpeople",0,1
"enemies",0,2
"enemy",0,1
"enforce",0,4
"enforced",0,1
"enforcement",0,13
"engaged",0,1
"england",0,11
"english",0,7
"enhances",0,1
"enjoy",0,3
"enjoying",0,1
"enlighten",0,1
"enlisting",0,1
"enough",0,24
"enshrined",0,1
"ensure",0,1
"enter",0,7
"entered",0,1
"entering",0,1
"enters",0,3
"entertain",0,1
"entertaining",0,1
"entertainment",0,1
"entire",0,5
"entirely",0,3
"entitled",0,1
"entitles",0,1
"entrance",0,2
"entry",0,1
"enumerating",0,1
"environment",0,1
"envisioned",0,2
"epic",0,1
"epicmilftime",0,1
"epicrandomness",0,1
"epicrandomnessâ",0,1
"epidemic",0,2
"episode",0,1
"episodes",0,1
"equalizer",0,1
"equally",0,2
"equipment",0,1
"equipments",0,1
"equipped",0,1
"eric",0,10
"erickpierretvâ",0,1
"errrr",0,1
"escape",0,9
"escaped",0,1
"escaping",0,1
"especially",0,5
"especialy",0,1
"essentially",0,3
"established",0,1
"estas",0,1
"estate",0,1
"estimated",0,1
"estimations",0,1
"etc",0,10
"etcâ",0,1
"ether",0,1
"ethnocentric",0,1
"ethnocentrism",0,1
"eurofags",0,1
"europe",0,8
"european",0,4
"europeans",0,2
"evacuate",0,2
"evacuated",0,1
"evacuating",0,1
"evacuation",0,3
"evaluation",0,4
"evenly",0,1
"event",0,8
"events",0,15
"eventually",0,4
"ever",0,46
"evernyou",0,1
"every",0,79
"everybody",0,8
"everyday",0,6
"everyone",0,52
"everyonennin",0,1
"everyones",0,5
"everyoneâ",0,2
"everything",0,22
"everythingâ",0,1
"everywere",0,1
"everywerenno",0,1
"everywhere",0,5
"evidence",0,20
"evidenceâ",0,2
"evil",0,8
"evilâ",0,1
"evolution",0,1
"evolved",0,1
"evreyone",0,1
"exact",0,5
"exactly",0,10
"exactlykey",0,1
"exam",0,1
"example",0,20
"examples",0,5
"excape",0,1
"except",0,6
"exception",0,1
"excessive",0,1
"excited",0,2
"exclaiming",0,1
"excuse",0,1
"excuses",0,2
"execute",0,4
"executi",0,1
"executing",0,2
"execution",0,1
"executive",0,1
"exempt",0,1
"exercise",0,2
"exercises",0,1
"exist",0,5
"existed",0,2
"existence",0,1
"existing",0,2
"exists",0,3
"existsnnage",0,1
"exit",0,1
"expect",0,7
"expecting",0,1
"expense",0,2
"expensive",0,4
"experience",0,3
"experienced",0,2
"experiment",0,1
"expert",0,1
"explain",0,5
"explicitly",0,1
"exploited",0,2
"explosive",0,1
"explosives",0,5
"expose",0,1
"exposed",0,2
"express",0,1
"expression",0,1
"exsist",0,1
"extensive",0,2
"extent",0,1
"extinction",0,1
"extra",0,5
"extract",0,1
"extracted",0,1
"extraordinaire",0,1
"extreme",0,1
"extremely",0,4
"extremists",0,1
"exwife",0,1
"eye",0,2
"eyes",0,6
"fabricated",0,1
"face",0,10
"facebook",0,2
"facing",0,1
"fact",0,47
"factions",0,1
"factnthe",0,1
"facto",0,1
"factors",0,4
"facts",0,6
"factsâ",0,1
"factual",0,1
"factually",0,4
"faculty",0,1
"faggot",0,1
"fags",0,1
"fail",0,6
"failed",0,12
"fails",0,1
"failure",0,1
"fair",0,5
"faith",0,2
"fake",0,38
"fakebut",0,1
"faker",0,1
"faketithersâ",0,1
"fall",0,1
"fallacious",0,1
"fallen",0,1
"falling",0,2
"fallout",0,1
"false",0,11
"familiar",0,2
"families",0,9
"familiesâ",0,1
"family",0,8
"familys",0,1
"famous",0,5
"fan",0,2
"fanatics",0,1
"fantasies",0,1
"fantastical",0,1
"fantasy",0,1
"fap",0,3
"far",0,29
"farcennstopthepsyops",0,1
"farive",0,1
"farther",0,1
"farthest",0,1
"farwtfâ",0,1
"fascinating",0,1
"fascists",0,1
"fast",0,3
"faster",0,2
"fastly",0,1
"fat",0,1
"fatal",0,1
"fate",0,1
"father",0,5
"fathers",0,1
"fault",0,4
"faultban",0,1
"faults",0,1
"fave",0,1
"favor",0,1
"favorability",0,1
"fbi",0,2
"fcked",0,2
"fcking",0,1
"fear",0,20
"fearful",0,1
"fearâ",0,1
"feat",0,1
"fed",0,1
"federal",0,3
"feed",0,2
"feel",0,34
"feeling",0,1
"feelings",0,1
"feelingsnothing",0,1
"feelnâu¢",0,1
"feels",0,3
"feet",0,2
"fellow",0,3
"felon",0,1
"felons",0,2
"felt",0,2
"fema",0,2
"female",0,1
"fence",0,1
"fetched",0,1
"few",0,1
"ffl",0,3
"ffs",0,1
"fiasco",0,2
"fiction",0,1
"fidel",0,1
"fidelis",0,1
"field",0,1
"fierce",0,1
"fifteen",0,1
"fight",0,27
"fightback",0,1
"fighting",0,15
"fightingâ",0,1
"fightingðufu¨",0,1
"fights",0,1
"fightttttttttttttttttttttttttttttttttttt",0,1
"figure",0,2
"figured",0,2
"figures",0,1
"file",0,1
"files",0,2
"filled",0,2
"filth",0,1
"filthy",0,1
"final",0,1
"finally",0,5
"find",0,34
"findings",0,1
"finds",0,2
"fine",0,6
"finger",0,2
"fingers",0,1
"finish",0,1
"fire",0,38
"firearm",0,21
"firearms",0,62
"firearmsnnwhat",0,1
"firearmsâ",0,1
"fired",0,4
"firefight",0,1
"firefighters",0,1
"firennahhhhh",0,1
"firepower",0,1
"fires",0,5
"firewar",0,1
"fireworks",0,1
"firing",0,2
"first",0,40
"firstnim",0,1
"fish",0,5
"fistsâ",0,1
"fit",0,4
"fits",0,1
"five",0,3
"fix",0,6
"fixes",0,1
"flag",0,3
"flages",0,1
"flags",0,2
"flammable",0,1
"flashin",0,1
"flat",0,1
"flaw",0,1
"flawed",0,1
"flaws",0,1
"flee",0,1
"flight",0,2
"flip",0,1
"flipping",0,1
"floating",0,1
"flood",0,2
"floor",0,4
"floora",0,1
"floorâ",0,1
"florida",0,2
"flouride",0,1
"flow",0,1
"flute",0,1
"fly",0,2
"flying",0,1
"focus",0,3
"focused",0,1
"focusing",0,2
"foil",0,1
"foiled",0,1
"fold",0,1
"folks",0,1
"follow",0,7
"followed",0,1
"following",0,3
"follows",0,1
"font",0,1
"food",0,2
"foods",0,1
"fool",0,1
"fooled",0,1
"foolish",0,1
"fools",0,1
"foot",0,1
"footage",0,3
"football",0,5
"footsteps",0,1
"foouhomeyg",0,1
"for",0,25
"forbid",0,1
"force",0,6
"forced",0,3
"forces",0,2
"forcibly",0,1
"foreign",0,3
"foreigner",0,1
"foremost",0,1
"forensic",0,1
"forethought",0,1
"forever",0,3
"forget",0,6
"forgivness",0,1
"forgot",0,3
"forgotten",0,1
"form",0,6
"formedâ",0,1
"former",0,2
"fort",0,2
"fortunate",0,1
"forum",0,1
"forward",0,3
"fostered",0,1
"fought",0,2
"found",0,12
"four",0,1
"fourth",0,3
"fox",0,3
"fraction",0,1
"fractured",0,2
"fragile",0,1
"france",0,8
"frankly",0,5
"fraud",0,1
"freaking",0,3
"freaky",0,1
"free",0,20
"freedom",0,5
"freedomsâ",0,1
"freely",0,2
"freemasonry",0,1
"freemasons",0,1
"frequency",0,1
"frequent",0,1
"fresh",0,1
"fricken",0,1
"fricking",0,1
"friday",0,2
"friend",0,10
"friendly",0,2
"friends",0,15
"friendsnthat",0,1
"frightened",0,2
"frightening",0,2
"from",0,3
"front",0,10
"frozen",0,1
"fryâ",0,2
"fuc",0,1
"fuck",0,73
"fucked",0,24
"fucken",0,1
"fucker",0,1
"fuckers",0,1
"fuckhead",0,1
"fuckin",0,5
"fucking",0,85
"fuckker",0,1
"fuckload",0,1
"fucks",0,4
"fuckâ",0,1
"fuel",0,1
"fuentesnnntell",0,1
"fukin",0,1
"fuks",0,1
"full",0,17
"fully",0,4
"fullyautomatic",0,1
"fun",0,24
"function",0,2
"funds",0,1
"funniest",0,2
"funny",0,11
"funâ",0,1
"furthermore",0,5
"fury",0,1
"future",0,7
"fyi",0,1
"fâ",0,1
"gabby",0,2
"gain",0,1
"gallery",0,1
"game",0,8
"games",0,18
"gandhi",0,1
"gang",0,9
"gangs",0,3
"garage",0,1
"garbage",0,4
"gas",0,6
"gasoline",0,1
"gate",0,1
"gather",0,3
"gauge",0,1
"gave",0,8
"gcr",0,1
"gear",0,1
"geese",0,1
"geezâ",0,1
"general",0,3
"generalizes",0,1
"generally",0,2
"generation",0,1
"generations",0,2
"genetic",0,1
"genetically",0,1
"geneva",0,1
"genie",0,1
"genius",0,1
"geniuses",0,1
"geniusnnnotice",0,1
"genocide",0,1
"geography",0,1
"georgia",0,1
"german",0,1
"germany",0,3
"gesture",0,1
"gets",0,24
"getting",0,30
"ghettos",0,1
"giffords",0,1
"giggling",0,1
"gin",0,1
"girl",0,11
"girlfriend",0,1
"girlni",0,1
"girls",0,2
"give",0,36
"given",0,10
"gives",0,5
"giving",0,8
"glad",0,10
"glamorize",0,1
"glamorized",0,1
"glass",0,5
"glasswindow",0,1
"global",0,1
"globe",0,1
"glock",0,4
"glue",0,1
"glued",0,1
"god",0,24
"gods",0,1
"goes",0,19
"going",0,102
"goldnnwhen",0,1
"goliad",0,1
"gonbut",0,1
"gone",0,11
"gonna",0,27
"good",0,72
"goodbyennim",0,1
"googling",0,1
"goose",0,1
"gore",0,1
"gosh",0,2
"gossip",0,1
"got",0,41
"goth",0,2
"gotta",0,5
"gotten",0,4
"gouverment",0,1
"govermentfucking",0,1
"governing",0,1
"government",0,34
"governments",0,3
"govment",0,1
"govt",0,4
"gow",0,1
"grab",0,6
"grabbed",0,1
"grabs",0,1
"grad",0,1
"grade",0,17
"graders",0,1
"graduate",0,1
"graduated",0,1
"granades",0,1
"grand",0,1
"grandmothernill",0,1
"grants",0,1
"grasp",0,2
"grate",0,1
"graves",0,1
"great",0,18
"greater",0,2
"greatest",0,1
"greatly",0,1
"greatness",0,1
"greatâ",0,1
"greed",0,1
"greedy",0,2
"greenland",0,6
"greeting",0,1
"greets",0,1
"grenades",0,2
"grenading",0,1
"greys",0,1
"grief",0,2
"grieving",0,1
"griffin",0,1
"grinder",0,1
"grinding",0,1
"grip",0,1
"groin",0,1
"gross",0,1
"ground",0,5
"grounds",0,4
"group",0,7
"groupnnthat",0,1
"groups",0,6
"grow",0,2
"grown",0,1
"gruesome",0,1
"gta",0,4
"gtfo",0,2
"guarantee",0,1
"guaranteed",0,1
"guard",0,5
"guarding",0,1
"guards",0,11
"guerilla",0,1
"guess",0,19
"guilt",0,2
"guilty",0,2
"guinea",0,1
"guitar",0,2
"gun",0,346
"guncontrol",0,2
"gundeaths",0,2
"gunfree",0,2
"gunmakers",0,1
"gunman",0,22
"gunmans",0,1
"gunmore",0,1
"gunna",0,2
"gunned",0,1
"gunners",0,1
"gunnhe",0,1
"gunning",0,2
"gunnwe",0,1
"gunpowder",0,1
"gunrelated",0,1
"gunsban",0,1
"gunsdefense",0,1
"gunshop",0,1
"gunshot",0,1
"gunshots",0,4
"gunsn",0,1
"gunsnall",0,1
"gunsnb",0,1
"gunsnnand",0,1
"gunsnnwow",0,1
"gunstop",0,1
"gunsâ",0,2
"guntoting",0,2
"gunz",0,1
"gunâ",0,1
"guy",0,50
"guys",0,21
"guysâ",0,1
"gym",0,1
"had",0,5
"haha",0,7
"hahah",0,1
"hahaha",0,3
"hahahaahha",0,1
"hahahah",0,2
"hahahaha",0,3
"hahahahaha",0,1
"hahahahahahahahahahaa",0,1
"hair",0,1
"half",0,11
"hall",0,3
"halls",0,6
"hallway",0,4
"hallways",0,1
"hallwaysðufuu",0,1
"hammers",0,1
"hand",0,12
"handed",0,2
"handful",0,1
"handgun",0,5
"handguns",0,5
"handgunsâ",0,1
"handing",0,3
"handle",0,2
"handlepush",0,1
"handles",0,1
"hands",0,11
"hang",0,1
"hanged",0,1
"hangs",0,1
"hanley",0,1
"hanlin",0,1
"hannah",0,2
"hapen",0,2
"happen",0,49
"happened",0,42
"happenedâ",0,1
"happening",0,10
"happens",0,27
"happensnntake",0,1
"happenâ",0,1
"happier",0,2
"happy",0,10
"happynpass",0,1
"hard",0,19
"hardcore",0,1
"harder",0,7
"hardest",0,1
"hardly",0,8
"hare",0,1
"harlem",0,1
"harm",0,3
"harmed",0,1
"harmednisrael",0,1
"harmedâ",0,1
"harmless",0,1
"harris",0,4
"harrisâ",0,1
"harsher",0,2
"harvard",0,3
"has",0,1
"hasan",0,1
"hat",0,1
"hatched",0,1
"hatchet",0,1
"hate",0,16
"hates",0,1
"hating",0,3
"hatred",0,3
"hats",0,1
"hatten",0,1
"haul",0,1
"have",0,15
"having",0,2
"hawaii",0,6
"hayat",0,3
"haylee",0,1
"hazard",0,1
"head",0,9
"heading",0,1
"heads",0,1
"headâ",0,1
"healed",0,1
"healing",0,1
"health",0,13
"healthy",0,1
"hear",0,19
"heard",0,16
"hearing",0,2
"heart",0,5
"heartbeat",0,1
"heartbreaking",0,1
"heartless",0,3
"hearts",0,1
"heather",0,1
"heating",0,1
"heavily",0,3
"heavy",0,4
"heck",0,2
"heheheh",0,1
"heheheheh",0,1
"heinous",0,1
"held",0,4
"helicopter",0,1
"hell",0,17
"hella",0,1
"hellnnall",0,1
"hellnrip",0,1
"hello",0,1
"helmedonâ",0,1
"help",0,35
"helped",0,1
"helpful",0,1
"helping",0,2
"helpless",0,2
"helps",0,3
"hence",0,1
"henry",0,1
"here",0,3
"heres",0,6
"heresy",0,1
"hero",0,11
"heroes",0,3
"heroesâ",0,1
"heroine",0,1
"heros",0,1
"hert",0,2
"hes",0,7
"hey",0,7
"hhaaahahah",0,1
"hhhhhmmmmmmm",0,1
"hick",0,2
"hid",0,3
"hidden",0,4
"hide",0,34
"hides",0,1
"hiding",0,13
"higginsâ",0,1
"high",0,47
"higher",0,7
"highest",0,7
"highly",0,2
"highschool",0,5
"highscool",0,1
"hiiiiiiiiiiiim",0,1
"hilarious",0,1
"hilariously",0,1
"hilary",0,1
"hills",0,1
"hilyerâ",0,1
"him",0,2
"himnexcuse",0,1
"hind",0,2
"hinding",0,1
"hire",0,1
"hiring",0,1
"his",0,2
"hispanic",0,3
"historically",0,1
"history",0,13
"historyn",0,1
"hit",0,7
"hitler",0,3
"hitlernnyour",0,1
"hitlers",0,1
"hits",0,1
"hmm",0,1
"hmmm",0,2
"hmmmm",0,2
"hnestly",0,1
"hoax",0,34
"hoaxes",0,6
"hobby",0,1
"hoes",0,1
"hog",0,1
"hold",0,9
"holders",0,1
"holding",0,7
"holds",0,3
"hole",0,3
"holes",0,1
"holesmarkingsext",0,1
"holland",0,4
"holly",0,3
"holmes",0,1
"holocaust",0,1
"holy",0,9
"home",0,20
"homemade",0,4
"homenngrow",0,1
"homework",0,1
"homeâ",0,1
"homicdies",0,1
"homicide",0,31
"homicides",0,6
"homicideâ",0,1
"honest",0,4
"honestly",0,11
"honesty",0,2
"honor",0,1
"honorable",0,2
"honoring",0,1
"hood",0,4
"hook",0,72
"hooknnits",0,1
"hooknputting",0,1
"hooks",0,3
"hookâ",0,1
"hop",0,1
"hope",0,29
"hopefully",0,1
"hopeless",0,1
"hoping",0,1
"horrendous",0,1
"horrible",0,8
"horribly",0,1
"horrific",0,3
"horrifying",0,1
"horse",0,4
"hospital",0,7
"host",0,3
"hostage",0,3
"hostages",0,1
"hosts",0,1
"hot",0,3
"hour",0,8
"hours",0,17
"hoursâ",0,1
"house",0,3
"household",0,1
"housewives",0,1
"how",0,40
"however",0,9
"httpscommonsmwikimediaorgwikifilelistofcountriesbyfirearmrelateddeathratejpgmwjumplicense",0,1
"httpsenwikipediaorgwikiguncontrolafterthesandyhookelementaryschoolshootingnnlinkâ",0,1
"httpsenwikipediaorgwikisandyhookelementaryschoolshootingnnhttpcspsandyhookreportctgovnnhere",0,1
"httpswwwnrailaorgarticlesmarylandgovernorsignssweepingguncontrolbilllaw",0,1
"httpswwwrevealnewsorgarticlelawsuitsattemptholdgunmakerssellersliableshootings",0,1
"httpwwwbloombergcomnewsarticlesconnecticutgunlawpassedsandyhookruledlegalnnlinkâ",0,1
"httpwwwlawharvardedustudentsorgsjlppvolnokatesmauseronlinepdf",0,1
"httpwwwlawharvardedustudentsorgsjlppvolnokatesmauseronlinepdfnnmore",0,1
"httpwwwlawharvardedustudentsorgsjlppvolnokatesmauseronlinepdfnnthere",0,1
"hubertys",0,1
"huddle",0,12
"huddled",0,6
"huddling",0,2
"huehue",0,1
"huge",0,6
"hugged",0,2
"huh",0,2
"human",0,9
"humans",0,1
"humor",0,1
"humorous",0,1
"hundred",0,4
"hundreds",0,5
"hunt",0,1
"hunters",0,1
"hunting",0,4
"huntingâ",0,1
"hurt",0,14
"hurting",0,3
"hurtnnthe",0,1
"hurts",0,1
"hurtâ",0,1
"husband",0,6
"husbands",0,2
"husbandswives",0,2
"hydraplaysâ",0,1
"hyped",0,1
"hyperrealistic",0,1
"hypocritical",0,1
"hypothetically",0,1
"iam",0,3
"iamdebster",0,1
"iard",0,1
"ice",0,1
"icy",0,1
"idaho",0,1
"ide",0,1
"idea",0,23
"ideacraziness",0,1
"idealistic",0,1
"ideas",0,4
"identification",0,1
"identify",0,1
"identifying",0,1
"ideologies",0,2
"idgaf",0,1
"idiologiesâ",0,1
"idiot",0,10
"idiotic",0,1
"idiots",0,14
"idk",0,2
"idontknowanymore",0,1
"ifunny",0,1
"ignorance",0,4
"ignorant",0,4
"ignore",0,3
"ignores",0,1
"ihe",0,1
"ikido",0,1
"ill",0,15
"illegal",0,37
"illegalcan",0,1
"illegalizing",0,1
"illegally",0,2
"illegalnguns",0,1
"illegals",0,2
"illegalstop",0,1
"illegalâ",0,1
"illegamte",0,1
"illicit",0,3
"illigal",0,2
"illinois",0,1
"illlegally",0,1
"illness",0,3
"illnesses",0,2
"ima",0,1
"image",0,4
"images",0,1
"imagine",0,11
"imagined",0,1
"imma",0,1
"immediate",0,2
"immediately",0,2
"immiting",0,1
"immobilize",0,1
"immortal",0,1
"impact",0,2
"impacted",0,1
"impair",0,1
"impaired",0,2
"impaling",0,1
"impediment",0,1
"implanted",0,1
"implement",0,2
"implemented",0,5
"implore",0,1
"imply",0,1
"implying",0,3
"important",0,4
"importation",0,1
"imposing",0,2
"impossible",0,6
"impoverished",0,2
"improve",0,1
"improved",0,2
"improvedamericasmdh",0,1
"inaccurate",0,2
"inact",0,1
"inand",0,1
"inanimate",0,2
"inappropriate",0,2
"inbred",0,1
"incarcerated",0,1
"incentive",0,1
"incident",0,4
"incidents",0,6
"incline",0,1
"include",0,8
"included",0,1
"including",0,8
"income",0,1
"incoming",0,1
"incorrect",0,4
"incorrectly",0,1
"incorrigible",0,1
"increases",0,1
"incredible",0,2
"incredibly",0,1
"indeed",0,1
"independence",0,1
"independent",0,1
"indian",0,1
"indicate",0,2
"indicates",0,1
"indication",0,1
"indicative",0,1
"individual",0,8
"individuals",0,2
"indoctrinations",0,1
"indoor",0,1
"industry",0,2
"inebriated",0,1
"ineffective",0,2
"inefficient",0,1
"inetllect",0,1
"inevitable",0,1
"inexcuseable",0,1
"infamous",0,6
"infamousheheheh",0,1
"infant",0,1
"infection",0,1
"inferences",0,1
"inferior",0,1
"inflate",0,1
"inflating",0,1
"inflicted",0,2
"influence",0,2
"info",0,3
"inform",0,1
"information",0,7
"informed",0,3
"infront",0,1
"inhabitants",0,2
"injection",0,2
"injure",0,2
"injured",0,6
"injuries",0,1
"injury",0,1
"inner",0,3
"innocent",0,18
"innocents",0,6
"input",0,1
"inquirer",0,1
"insane",0,10
"insanity",0,1
"inside",0,9
"insident",0,1
"insight",0,2
"insightful",0,1
"insinuate",0,2
"insinuating",0,1
"insist",0,1
"inspectednpersonally",0,1
"inspection",0,1
"inspire",0,1
"inspired",0,2
"inspiree",0,1
"inspiring",0,1
"insramints",0,1
"installed",0,1
"instance",0,5
"instances",0,3
"instantly",0,1
"instead",0,21
"instinct",0,3
"instituted",0,1
"institutionalization",0,1
"institutionalize",0,1
"institutions",0,1
"instructed",0,1
"instruction",0,1
"instruments",0,1
"insult",0,1
"insulting",0,2
"insurance",0,6
"insurrection",0,1
"int",0,1
"intelligent",0,3
"intend",0,1
"intended",0,2
"intense",0,1
"intent",0,5
"interested",0,4
"interesting",0,3
"interests",0,1
"interfere",0,1
"interiors",0,1
"international",0,1
"internet",0,8
"interpreted",0,2
"interrupted",0,1
"interruptions",0,1
"intervene",0,1
"intervention",0,1
"interview",0,3
"interviews",0,3
"into",0,3
"intoâ",0,1
"introduced",0,1
"intruder",0,6
"intruders",0,1
"invented",0,3
"investigate",0,1
"investing",0,1
"investment",0,1
"invisible",0,1
"involved",0,5
"involves",0,1
"involving",0,4
"iphone",0,2
"ireland",0,1
"ironic",0,5
"irons",0,1
"irony",0,6
"irrational",0,3
"irrefutable",0,1
"irrelevant",0,1
"irresponsible",0,1
"irresponsibly",0,2
"irritating",0,1
"isaac",0,1
"ish",0,1
"isis",0,2
"isla",0,3
"islam",0,7
"islamic",0,1
"island",0,4
"isnt",0,6
"isolation",0,1
"issue",0,15
"issued",0,1
"issues",0,16
"issuescare",0,1
"issueâ",0,1
"isus",0,1
"isâ",0,1
"italian",0,1
"itcnn",0,1
"item",0,1
"items",0,1
"itll",0,1
"its",0,97
"itzrodolfo",0,1
"ivan",0,2
"ive",0,23
"iznapusis",0,1
"jack",0,4
"jacket",0,1
"jacobb",0,1
"jail",0,3
"jails",0,1
"jaja",0,1
"jake",0,1
"jam",0,1
"jamaa",0,1
"james",0,3
"jan",0,2
"janitor",0,1
"japan",0,1
"jared",0,1
"jarring",0,1
"jasonortago",0,1
"jay",0,2
"jayy",0,1
"jealous",0,1
"jeanally",0,1
"jeez",0,1
"jeffries",0,1
"jenna",0,1
"jerk",0,1
"jerking",0,1
"jerry",0,1
"jesse",0,1
"jesus",0,1
"jewett",0,1
"jewitt",0,1
"jewsnfor",0,1
"jihadists",0,1
"jim",0,2
"jimiieâ",0,2
"jimmy",0,1
"jitsu",0,1
"jiu",0,1
"jknnnive",0,1
"job",0,15
"jobs",0,2
"jocks",0,2
"john",0,2
"johnny",0,1
"join",0,1
"joined",0,1
"joins",0,1
"joke",0,8
"jokela",0,1
"joker",0,3
"jokes",0,1
"joking",0,2
"jon",0,2
"jones",0,1
"jordon",0,1
"jorge",0,2
"joseph",0,1
"josiah",0,2
"joy",0,2
"judgement",0,3
"judgemental",0,1
"judging",0,2
"juggled",0,1
"july",0,1
"jump",0,12
"jumped",0,3
"june",0,1
"junior",0,4
"junkfood",0,1
"junkies",0,1
"juri",0,1
"jurisprudence",0,1
"justice",0,3
"justifiably",0,1
"justification",0,2
"justify",0,5
"justin",0,1
"kaijinâ",0,1
"kaitlin",0,1
"kaleb",0,1
"kaley",0,1
"kanye",0,1
"kaykay",0,1
"keep",0,35
"keeperofthecheeseâ",0,1
"keeping",0,2
"keeps",0,2
"kent",0,1
"kepponen",0,3
"kept",0,2
"kesbar",0,1
"kevin",0,4
"key",0,4
"keyboard",0,1
"keys",0,4
"keyâ",0,1
"kick",0,2
"kickass",0,1
"kicking",0,4
"kicks",0,2
"kid",0,24
"kiddies",0,2
"kidding",0,4
"kidnappedntop",0,1
"kidnapping",0,2
"kids",0,134
"kidsteens",0,1
"kill",0,96
"killed",0,53
"killeen",0,1
"killer",0,8
"killers",0,2
"killing",0,37
"killings",0,5
"killingsnnhoorayyyyy",0,1
"kills",0,9
"killsprees",0,1
"kind",0,24
"kinda",0,7
"kindergarden",0,1
"kindergarten",0,2
"kindergarteners",0,1
"kinds",0,1
"king",0,1
"kingdom",0,1
"kingofamericaâ",0,1
"kinves",0,1
"kitchen",0,1
"kitkat",0,1
"kkdkvnrdnnblinfdlfngdoinffbi",0,1
"kkkk",0,1
"klan",0,1
"klebiod",0,1
"klebold",0,3
"klebolt",0,1
"knew",0,12
"knife",0,9
"knifenni",0,1
"knight",0,3
"knives",0,4
"knobs",0,1
"knock",0,4
"knockin",0,1
"knocking",0,1
"knowing",0,8
"knowledge",0,8
"known",0,8
"knows",0,9
"kooks",0,2
"kumarâ",0,3
"kun",0,1
"kurac",0,1
"kwik",0,1
"kyle",0,2
"kã¶mrade",0,1
"labeling",0,1
"labour",0,1
"lack",0,4
"lacking",0,2
"lacks",0,1
"ladder",0,1
"lady",0,4
"ladys",0,1
"laeko",0,1
"laekostormz",0,3
"lake",0,3
"landslide",0,1
"language",0,3
"lanza",0,1
"lanzaâ",0,1
"laptops",0,1
"large",0,11
"larger",0,2
"largest",0,2
"las",0,1
"laser",0,1
"last",0,31
"lasted",0,1
"lastly",0,1
"lat",0,1
"late",0,7
"lately",0,1
"later",0,11
"latereveryone",0,1
"laternfox",0,1
"latvia",0,1
"laugh",0,5
"laughed",0,3
"laughing",0,11
"laughs",0,1
"launa",0,1
"launch",0,1
"launched",0,1
"launcher",0,1
"launchers",0,2
"laundry",0,2
"laurel",0,1
"law",0,44
"lawabiding",0,2
"lawbreakers",0,1
"lawful",0,2
"lawless",0,1
"lawnim",0,1
"laws",0,89
"lawsnnadolf",0,1
"lawsnnalso",0,1
"lawsuit",0,2
"lawsâ",0,2
"lawyer",0,1
"lay",0,1
"laying",0,2
"lazy",0,1
"lead",0,5
"leader",0,1
"leaders",0,1
"leads",0,2
"leagues",0,1
"leaked",0,1
"leaning",0,2
"learn",0,19
"learned",0,4
"learning",0,5
"lease",0,1
"least",0,37
"leave",0,13
"leaving",0,1
"led",0,1
"lee",0,3
"left",0,13
"leg",0,2
"legal",0,22
"legalise",0,1
