"","1","2"
"congratulations",0,3
"congressional",0,1
"conn",0,2
"connecticut",0,13
"connecticuts",0,1
"connecticutsandy",0,2
"connection",0,2
"connections",0,1
"conneticut",0,2
"conniving",0,1
"connotations",0,1
"conquered",0,2
"conquistador",0,1
"conscious",0,1
"consciousness",0,1
"consecrate",0,1
"consecrated",0,1
"consequences",0,4
"consequenses",0,1
"conservative",0,1
"consider",0,12
"considerably",0,2
"consideration",0,5
"considered",0,5
"considering",0,15
"considers",0,2
"consists",0,1
"conspiracy",0,8
"constant",0,3
"constantly",0,2
"constituion",0,1
"constitution",0,14
"constitutional",0,4
"constitutionnnalso",0,1
"construction",0,1
"consulting",0,1
"consume",0,1
"consumption",0,1
"cont",0,3
"contact",0,1
"contacting",0,1
"contain",0,4
"contains",0,1
"containsallinallinfoipadnewvmyebgc",0,1
"contemplate",0,1
"content",0,7
"contest",0,1
"context",0,3
"continent",0,3
"continually",0,1
"continue",0,11
"continued",0,5
"continuednpeople",0,1
"continues",0,3
"continuing",0,1
"contra",0,1
"contraband",0,1
"contractually",0,1
"contradict",0,2
"contradicted",0,1
"contradiction",0,2
"contradictionnlike",0,1
"contradicts",0,1
"contrarian",0,1
"contribute",0,2
"contribution",0,2
"control",0,129
"controle",0,1
"controlgun",0,1
"controling",0,1
"controll",0,2
"controlled",0,4
"controllers",0,1
"controlling",0,4
"controlnme",0,1
"controlnyour",0,1
"controlstrong",0,1
"controversy",0,1
"convenient",0,1
"convention",0,1
"conversation",0,9
"conversations",0,1
"conversing",0,1
"convey",0,1
"conveys",0,1
"convict",0,1
"convictions",0,2
"convince",0,4
"convinced",0,1
"convincing",0,2
"convosation",0,1
"cook",0,1
"cool",0,18
"cooler",0,1
"cooling",0,1
"coop",0,2
"cooper",0,1
"cooperate",0,2
"cooperâ",0,2
"cop",0,13
"cope",0,1
"copperfield",0,1
"cops",0,24
"copy",0,2
"copycat",0,1
"copycats",0,1
"corn",0,3
"corner",0,3
"corners",0,1
"corporations",0,3
"corps",0,1
"correct",0,17
"corrected",0,1
"correction",0,1
"correctly",0,6
"correctmansons",0,1
"corrects",0,1
"correlate",0,2
"correlates",0,1
"correlation",0,2
"correspondance",0,1
"corrupt",0,3
"corruption",0,1
"corruptngo",0,1
"cos",0,1
"cost",0,5
"costing",0,1
"cough",0,6
"could",0,6
"couldnt",0,7
"councilersnothing",0,1
"councilor",0,1
"counseling",0,1
"count",0,16
"countdown",0,7
"counted",0,4
"counter",0,1
"counterargument",0,1
"counting",0,8
"countless",0,6
"countries",0,83
"countriesnnyou",0,1
"country",0,197
"countrylisten",0,1
"countrynyou",0,1
"countrys",0,5
"counts",0,4
"county",0,7
"couple",0,12
"courage",0,2
"courier",0,1
"course",0,29
"coursed",0,2
"court",0,8
"courtroom",0,1
"courts",0,1
"cousin",0,3
"couting",0,1
"covenant",0,1
"cover",0,3
"coverage",0,6
"covered",0,4
"covering",0,4
"covers",0,1
"coward",0,2
"cowardly",0,1
"cowards",0,7
"cower",0,1
"coworkers",0,1
"coz",0,1
"craaaaaaaaaaaazy",0,1
"crab",0,1
"crack",0,2
"crackdown",0,1
"crackers",0,1
"crap",0,16
"crapload",0,1
"crappy",0,1
"crash",0,1
"crashed",0,1
"cravin",0,1
"craving",0,1
"crazed",0,3
"crazies",0,5
"craziest",0,4
"crazy",0,80
"crazynyhose",0,1
"cream",0,2
"creams",0,1
"create",0,15
"created",0,15
"creating",0,2
"creation",0,3
"creative",0,2
"creature",0,1
"creatures",0,2
"credible",0,1
"credit",0,3
"creed",0,2
"creek",0,3
"creeped",0,1
"creepy",0,10
"cretinn",0,1
"cried",0,3
"crime",0,133
"crimecapitols",0,1
"crimein",0,1
"crimen",0,1
"crimennboth",0,1
"crimerate",0,1
"crimes",0,47
"crimesnnthe",0,1
"crimesthank",0,1
"crimeï»¿",0,1
"criminal",0,40
"criminality",0,1
"criminalize",0,1
"criminals",0,78
"criminalspeople",0,1
"criminalspyschosetc",0,1
"criminlas",0,1
"criminologist",0,1
"criminology",0,1
"crims",0,1
"crimson",0,1
"crips",0,1
"crisis",0,3
"crissake",0,1
"criteria",0,2
"critical",0,4
"criticize",0,2
"criticizes",0,1
"criticizing",0,1
"crosby",0,1
"cross",0,1
"crossbow",0,1
"crossbows",0,1
"crossfire",0,2
"crossing",0,6
"crowd",0,3
"crowning",0,1
"crowns",0,1
"crucial",0,2
"cruel",0,3
"crusade",0,1
"crusades",0,1
"cry",0,7
"cryed",0,1
"crying",0,8
"cryn",0,1
"crynngreetings",0,1
"ctn",0,1
"cub",0,2
"cuban",0,1
"cubs",0,1
"cull",0,1
"cullen",0,1
"culprit",0,2
"culprits",0,1
"cult",0,1
"cultural",0,1
"culture",0,39
"cultures",0,1
"cumbria",0,1
"cumstain",0,1
"cunning",0,1
"cunt",0,13
"cuntry",0,1
"cunts",0,2
"cuntt",0,1
"cure",0,1
"curiosity",0,2
"curious",0,2
"curitiba",0,1
"current",0,8
"currently",0,5
"curse",0,1
"cus",0,1
"cushy",0,1
"cuss",0,2
"cussing",0,3
"custody",0,1
"customs",0,1
"cut",0,15
"cute",0,1
"cutters",0,2
"cutting",0,1
"cuuuuuuuuuuuunnnnnnnnnnt",0,1
"cuz",0,1
"cycle",0,2
"cynics",0,1
"cyoure",0,1
"czech",0,2
"daaammmnnnn",0,1
"dad",0,7
"daddys",0,1
"dads",0,2
"daego",0,1
"daegu",0,1
"dafuq",0,1
"dagnabbit",0,1
"daily",0,7
"dakota",0,1
"dam",0,5
"damage",0,8
"damit",0,1
"damn",0,38
"damned",0,1
"damnwhats",0,1
"dan",0,3
"dancern",0,1
"dandy",0,1
"dang",0,4
"danger",0,2
"dangerous",0,17
"dangit",0,1
"daniel",0,1
"danks",0,1
"dare",0,5
"dared",0,1
"dares",0,1
"darfur",0,1
"daring",0,1
"dark",0,12
"darkness",0,1
"darling",0,1
"darn",0,1
"darnest",0,1
"darwin",0,2
"darwinism",0,1
"das",0,1
"dat",0,3
"data",0,8
"date",0,24
"dated",0,1
"daten",0,1
"dates",0,1
"daughter",0,4
"daughters",0,2
"dave",0,1
"david",0,3
"dawn",0,1
"dawwwg",0,1
"day",0,77
"daycare",0,1
"daydreamers",0,1
"daydreaming",0,1
"dayim",0,1
"dayn",0,1
"daynalso",0,1
"daynscary",0,1
"days",0,90
"dayso",0,1
"dayumnn",0,1
"dday",0,3
"dead",0,39
"deaddont",0,1
"deadliest",0,14
"deadly",0,11
"deal",0,14
"dealer",0,1
"dealers",0,3
"dealing",0,1
"deals",0,1
"dealt",0,1
"dear",0,3
"death",0,60
"deaths",0,43
"debatable",0,1
"debate",0,15
"debatenguns",0,1
"debatennthese",0,1
"debates",0,2
"debt",0,2
"debunk",0,1
"debunked",0,1
"debunking",0,2
"debunks",0,1
"dec",0,17
"decade",0,1
"decades",0,4
"deceit",0,1
"deceitful",0,1
"deceived",0,2
"december",0,13
"decendants",0,1
"decent",0,3
"deceptively",0,1
"decide",0,5
"decided",0,7
"decides",0,4
"deciding",0,2
"decieved",0,1
"decision",0,1
"decisions",0,2
"declaration",0,1
"declared",0,3
"declaring",0,2
"decrease",0,4
"decreased",0,4
"decreasing",0,1
"decrypted",0,1
"dedicate",0,2
"dedicated",0,2
"deed",0,1
"deemed",0,1
"deep",0,4
"deeper",0,1
"deeply",0,1
"deer",0,4
"defeat",0,3
"defeated",0,1
"defective",0,1
"defence",0,7
"defencelessnno",0,1
"defend",0,52
"defending",0,10
"defends",0,1
"defense",0,20
"defenseless",0,8
"defensewithout",0,1
"defensive",0,1
"defensless",0,2
"deference",0,1
"deficit",0,1
"definatly",0,1
"define",0,1
"defined",0,1
"definitely",0,14
"definition",0,11
"definitions",0,3
"definitively",0,1
"defy",0,1
"degenerates",0,1
"degraded",0,2
"degree",0,9
"deidara",0,1
"deity",0,5
"delayed",0,3
"delaying",0,1
"delegate",0,1
"delete",0,3
"deleted",0,1
"delicious",0,1
"delinquents",0,1
"deliverance",0,1
"delivery",0,1
"delusional",0,1
"dem",0,1
"demanded",0,1
"demanding",0,1
"demeaned",0,1
"demeaning",0,1
"demented",0,1
"democracy",0,6
"democracynunoc",0,1
"democrap",0,1
"democrat",0,3
"democratic",0,1
"democrats",0,9
"demographic",0,1
"demolition",0,1
"demon",0,1
"demonize",0,1
"demonizing",0,1
"demons",0,3
"demoralize",0,1
"deng",0,1
"denial",0,1
"denied",0,1
"denounce",0,1
"densely",0,1
"density",0,1
"denver",0,1
"deny",0,3
"denying",0,1
"department",0,1
"depend",0,1
"depending",0,1
"depends",0,5
"depict",0,1
"deployed",0,2
"deployment",0,1
"depresant",0,1
"depressed",0,4
"depressing",0,1
"depression",0,6
"deprived",0,1
"depth",0,1
"deputies",0,1
"deranged",0,4
"derp",0,2
"derrick",0,2
"desc",0,1
"describe",0,3
"described",0,1
"describes",0,2
"describing",0,1
"description",0,18
"descriptions",0,1
"desensitized",0,3
"desert",0,2
"deserve",0,13
"deserved",0,2
"deservenni",0,1
"deserves",0,3
"deserving",0,1
"designed",0,6
"desirable",0,1
"desire",0,2
"desist",0,1
"desk",0,1
"desks",0,1
"desperate",0,1
"desperation",0,1
"despite",0,6
"destine",0,1
"destined",0,1
"destroy",0,6
"destroyed",0,4
"destroyedand",0,1
"destroyedn",0,1
"destroying",0,3
"destruction",0,4
"destructive",0,2
"detail",0,1
"detained",0,1
"detectors",0,1
"detention",0,1
"determined",0,2
"determines",0,1
"deterring",0,1
"detestable",0,1
"deth",0,1
"detonated",0,2
"detract",0,1
"detriment",0,1
"detroit",0,2
"detroitn",0,1
"deuches",0,1
"deutsche",0,1
"devastating",0,1
"develop",0,2
"developed",0,3
"developing",0,4
"device",0,3
"devil",0,5
"devilish",0,1
"devilnand",0,1
"devils",0,1
"diabetes",0,1
"diagnosed",0,2
"dialogue",0,1
"diamond",0,1
"diamonds",0,1
"diaries",0,2
"dice",0,1
"dick",0,8
"dickens",0,1
"dickhead",0,2
"dicklicker",0,1
"dicks",0,4
"dickwad",0,1
"dictate",0,1
"dictated",0,1
"dictator",0,2
"dictators",0,6
"dictatorship",0,1
"dictionaries",0,1
"dictionary",0,1
"did",0,17
"dident",0,2
"didint",0,3
"didnt",0,31
"didntâ",0,1
"didâ",0,1
"die",0,35
"died",0,40
"dienjail",0,1
"dienlast",0,1
"dienn",0,1
"diennwtf",0,1
"dies",0,2
"diesel",0,1
"difference",0,24
"differencenn",0,1
"differenceor",0,1
"differences",0,3
"differencewhy",0,1
"different",0,52
"differentand",0,1
"differently",0,4
"differing",0,1
"difficult",0,6
"difficultillegal",0,1
"difficulty",0,1
"dig",0,1
"digital",0,3
"dignify",0,1
"dignity",0,1
"diminish",0,2
"dimwits",0,1
"diner",0,1
"diners",0,2
"dip",0,1
"dipshit",0,7
"dipshitnnyou",0,1
"dipshitnquit",0,1
"direct",0,1
"direction",0,4
"directly",0,4
"dirt",0,1
"dis",0,1
"disabilities",0,1
"disability",0,1
"disabled",0,1
"disadvantages",0,1
"disagree",0,8
"disagreelets",0,1
"disagreement",0,1
"disappear",0,1
"disappeared",0,1
"disappearing",0,1
"disappointment",0,1
"disapprove",0,1
"disarm",0,14
"disarmament",0,2
"disarmed",0,1
"disarming",0,11
"disary",0,1
"disassemble",0,1
"disaster",0,1
"disasternnand",0,1
"disasters",0,3
"disbelief",0,1
"disbeliefnyour",0,1
"discipline",0,1
"disciplined",0,1
"disclose",0,1
"discounting",0,1
"discourage",0,2
"discredits",0,1
"discretion",0,1
"discrimination",0,2
"discuss",0,2
"discussed",0,1
"discussion",0,5
"disease",0,2
"diseases",0,1
"disgrace",0,3
"disgraceful",0,1
"disgusting",0,9
"dislike",0,5
"disliked",0,1
"disliken",0,1
"dislikes",0,2
"dislodged",0,2
"dismal",0,1
"dismembering",0,1
"dismissal",0,1
"disney",0,1
"disobedience",0,1
"disobey",0,1
"disorder",0,6
"disorders",0,1
"disordersnbut",0,1
"disparity",0,1
"dispersed",0,1
"display",0,2
"disposal",0,1
"disproved",0,2
"disproves",0,2
"disputes",0,1
"disrespect",0,3
"disrespectful",0,7
"disrespecting",0,1
"distance",0,4
"distancei",0,1
"distasteful",0,1
"distribute",0,1
"distributennyou",0,1
"distribution",0,1
"district",0,1
"distrust",0,1
"disturb",0,1
"disturbed",0,5
"disturbing",0,2
"ditch",0,3
"diverse",0,1
"divide",0,2
"divided",0,1
"dividing",0,1
"divine",0,2
"dkr",0,1
"dlopezâ",0,1
"dnewsn",0,1
"dni",0,1
"dnt",0,1
"doco",0,1
"doctor",0,1
"doctors",0,3
"docu",0,1
"document",0,1
"documentaries",0,1
"documentary",0,3
"documentaryâ",0,1
"documentations",0,1
"documented",0,2
"documenting",0,1
"documentry",0,1
"does",0,8
"doesnt",0,36
"dog",0,3
"dogg",0,1
"dogâ",0,1
"doin",0,1
"doings",0,1
"dollar",0,3
"dollars",0,7
"dollsâu¦ni",0,1
"dolphin",0,1
"domestic",0,3
"domesticated",0,1
"don",0,1
"donalds",0,1
"donated",0,1
"done",0,46
"doneâ",0,2
"donot",0,1
"donr",0,2
"doo",0,1
"doofus",0,1
"doom",0,4
"doomed",0,3
"dooob",0,1
"door",0,8
"doors",0,2
"doorstep",0,1
"dope",0,1
"dorm",0,1
"dorner",0,2
"dose",0,4
"dosent",0,2
"dot",0,3
"dots",0,1
"double",0,4
"doubled",0,4
"doubles",0,1
"doubt",0,17
"douche",0,2
"douchebag",0,1
"doughnut",0,1
"down",0,4
"downfall",0,1
"downs",0,2
"dracul",0,1
"dragged",0,1
"drain",0,1
"dramatic",0,2
"dramatican",0,1
"drastic",0,1
"drastically",0,6
"draw",0,1
"drawing",0,1
"drawn",0,2
"dreadful",0,1
"dream",0,5
"dreams",0,1
"dreamt",0,1
"drenched",0,1
"dresses",0,1
"dressing",0,1
"drew",0,3
"drilled",0,1
"drink",0,4
"drinks",0,2
"drive",0,11
"driver",0,5
"drivernnthis",0,1
"drivers",0,6
"drives",0,2
"driveway",0,1
"driveways",0,1
"driving",0,7
"drone",0,4
"drones",0,1
"drop",0,3
"dropouts",0,1
"dropped",0,4
"dropping",0,3
"drops",0,1
"drove",0,2
"drown",0,1
"drowning",0,1
"drownings",0,1
"drug",0,20
"drugged",0,1
"druggiesprostitutes",0,1
"drugs",0,40
"drugsnot",0,1
"drum",0,2
"drums",0,1
"drunk",0,13
"drunkenness",0,1
"drunks",0,1
"dry",0,1
"dsâ",0,1
"duck",0,1
"ducking",0,1
"ducks",0,1
"dude",0,30
"due",0,16
"duh",0,2
"duhhnnand",0,1
"dumasses",0,1
"dumb",0,43
"dumbass",0,23
"dumbasses",0,2
"dumbassn",0,1
"dumbassnyou",0,1
"dumber",0,1
"dumbest",0,1
"dumbfuck",0,2
"dumbing",0,2
"dumbnna",0,1
"dummies",0,1
"dummy",0,2
"dump",0,1
"dunblaine",0,1
"dunblane",0,1
"dunno",0,2
"during",0,1
"durr",0,1
"dutch",0,3
"duty",0,9
"dwell",0,1
"dyad",0,1
"dying",0,7
"dylan",0,15
"dylans",0,1
"dynamite",0,1
"eachother",0,4
"eachothers",0,1
"eagle",0,1
"eagles",0,1
"earlier",0,5
"early",0,9
"earn",0,3
"earncomnni",0,1
"earned",0,1
"earnt",0,1
"ears",0,2
"earth",0,22
"eary",0,1
"ease",0,3
"easely",0,1
"easier",0,24
"easiest",0,1
"easily",0,24
"easilyâ",0,1
"east",0,6
"eastern",0,3
"easy",0,44
"easyer",0,1
"easynthen",0,1
"eat",0,9
"eaten",0,3
"eating",0,2
"economic",0,1
"economical",0,2
"economy",0,2
"ect",0,1
"eden",0,2
"edge",0,2
"edging",0,1
"edgy",0,2
"edinboro",0,1
"edinburgh",0,1
"edit",0,2
"edited",0,1
"editor",0,1
"edmond",0,2
"educate",0,2
"educated",0,1
"education",0,10
"educational",0,6
"eerie",0,1
"eery",0,1
"effect",0,8
"effected",0,5
"effecten",0,1
"effecting",0,2
"effective",0,8
"effectively",0,3
"effectiveâ",0,1
"effects",0,6
"efficient",0,2
"effort",0,1
"ego",0,1
"egomania",0,1
"egos",0,1
"ehh",0,1
"eight",0,2
"eighth",0,2
"einstein",0,1
"either",0,52
"eithernin",0,1
"ekdikã©sis",0,1
"elaborate",0,1
"elbaseh",0,1
"elders",0,1
"elected",0,3
"electrical",0,1
"electrocute",0,1
"elementary",0,28
"elementarymiddle",0,1
"elements",0,1
"elemntary",0,1
"elemtry",0,1
"elephant",0,1
"elevator",0,1
"eleven",0,1
"eligible",0,1
"eliminate",0,1
"elm",0,1
"else",0,65
"elses",0,3
"elsewhere",0,1
"email",0,5
"embarassing",0,1
"embarrass",0,1
"embarrassed",0,2
"embarrassing",0,2
"embarrassingâ",0,1
"embrace",0,1
"embryonic",0,1
"emil",0,2
"emily",0,1
"eminem",0,1
"emnall",0,1
"emotion",0,2
"emotional",0,4
"emotionally",0,1
"emotions",0,5
"emotionsnnthe",0,1
"empathetic",0,1
"empathy",0,1
"emperor",0,1
"emphasize",0,1
"empire",0,2
"empty",0,5
"ems",0,1
"emtorture",0,1
"emulated",0,1
"enable",0,4
"enabled",0,1
"enabling",0,1
"encourage",0,4
"encourages",0,1
"encouragesâ",0,1
"encyclopedia",0,1
"end",0,75
"endangered",0,1
"ended",0,3
"ending",0,8
"endless",0,1
"ends",0,1
"endâ",0,1
"enemies",0,2
"enemiesnpoint",0,1
"enemy",0,6
"enforce",0,2
"enforced",0,5
"enforcement",0,6
"enformcements",0,1
"eng",0,1
"engaging",0,1
"engineered",0,1
"england",0,13
"englands",0,1
"english",0,17
"englishamerican",0,1
"englishbasic",0,1
"englishlets",0,1
"englishreadwrite",0,1
"enhances",0,1
"enjoy",0,7
"enjoyed",0,1
"enjoying",0,3
"enlighten",0,1
"ennit",0,1
"enough",0,51
"enoughn",0,1
"enought",0,1
"enraged",0,1
"enrolling",0,1
"enslave",0,1
"enslaves",0,1
"ensue",0,1
"ensure",0,1
"enter",0,4
"entered",0,2
"entering",0,1
"enterprise",0,2
"enters",0,1
"entertain",0,1
"entertained",0,1
"entertainer",0,1
"entertaining",0,4
"entertainment",0,26
"entire",0,17
"entirely",0,5
"entirety",0,1
"entitled",0,3
"entity",0,1
"entrances",0,1
"entretainment",0,1
"entrust",0,1
"entry",0,1
"envious",0,1
"environment",0,1
"environmentnif",0,1
"envy",0,2
"epic",0,2
"epidemic",0,1
"episode",0,4
"episodes",0,1
"epointnbut",0,1
"epsdude",0,1
"equal",0,11
"equality",0,1
"equally",0,2
"equals",0,1
"equation",0,3
"equipment",0,1
"equipped",0,3
"equivalent",0,1
"era",0,1
"erfurt",0,1
"eric",0,26
"erick",0,1
"erics",0,1
"erik",0,1
"eris",0,1
"erm",0,1
"erroneous",0,1
"error",0,2
"errors",0,2
"eruotrash",0,1
"escalated",0,1
"escalateâ",0,1
"escape",0,1
"eschewed",0,1
"especially",0,15
"especilly",0,1
"essay",0,1
"essential",0,1
"est",0,6
"establish",0,1
"established",0,1
"estimate",0,1
"estimated",0,3
"estonia",0,1
"etatsunis",0,1
"etc",0,39
"eternal",0,2
"eternity",0,3
"ethical",0,1
"ethics",0,1
"ethnic",0,2
"europe",0,29
"european",0,6
"europeans",0,3
"eurotrash",0,1
"evacuating",0,1
"evaluation",0,2
"eve",0,3
"event",0,7
"events",0,33
"eventually",0,5
"evenâ",0,1
"ever",0,83
"everpowerful",0,1
"every",0,116
"everybody",0,15
"everybodymakesmistakesjpg",0,1
"everyday",0,16
"everydayyour",0,1
"everyone",0,91
"everyones",0,4
"everyoone",0,1
"everything",0,55
"everythingnhe",0,1
"everytime",0,1
"everywhere",0,16
"everywhereman",0,1
"everywhereâ",0,1
"evidence",0,9
"evidently",0,1
"evil",0,34
"evilnand",0,1
"evolution",0,2
"evolved",0,1
"exact",0,5
"exactly",0,30
"exactlyn",0,1
"exactlynif",0,1
"exactlyno",0,1
"examination",0,2
"example",0,27
"examples",0,6
"exc",0,1
"excellent",0,3
"except",0,17
"excepted",0,1
"exception",0,2
"excess",0,2
"excessive",0,1
"excist",0,2
"excited",0,1
"exciting",0,1
"excludes",0,1
"exclusively",0,1
"excuse",0,16
"excuses",0,1
"excuseso",0,1
"execpt",0,1
"execute",0,1
"executed",0,5
"executing",0,2
"execution",0,1
"executions",0,1
"exercise",0,2
"exfiance",0,1
"exgirlfriend",0,1
"exhibit",0,1
"exist",0,16
"existed",0,1
"existence",0,7
"existing",0,1
"exists",0,7
"existsninternet",0,1
"exiting",0,1
"exorcist",0,1
"expact",0,1
"expand",0,1
"expanded",0,1
"expansion",0,2
"expecialized",0,1
"expect",0,9
"expected",0,1
"expecting",0,2
"expensive",0,1
"experience",0,7
"experienced",0,2
"experiment",0,1
"expert",0,1
"experts",0,2
"expired",0,1
"explain",0,24
"explained",0,1
"explaining",0,2
"explains",0,4
"explode",0,2
"explodes",0,2
"exploding",0,1
"exploit",0,1
"exploitation",0,1
"explosion",0,2
"explosive",0,1
"explosives",0,7
"exposed",0,1
"exposing",0,1
"exposure",0,2
"express",0,1
"expressed",0,2
"expression",0,1
"extend",0,1
"extendable",0,1
"extending",0,1
"extensive",0,2
"extensively",0,1
"extent",0,3
"exteremist",0,1
"extra",0,3
"extreme",0,11
"extremely",0,18
"extremeties",0,1
"extremist",0,1
"extremists",0,1
"eye",0,5
"eyed",0,1
"eyes",0,5
"eyesnnyour",0,1
"eyesyou",0,1
"eyewitness",0,1
"face",0,26
"facebook",0,5
"facepalm",0,4
"facepalms",0,1
"faceplants",0,1
"faces",0,2
"facility",0,2
"facing",0,2
"fack",0,1
"fact",0,108
"factly",0,1
"factor",0,7
"factories",0,1
"factors",0,8
"factorsn",0,1
"factory",0,1
"factorâ",0,1
"facts",0,24
"factthe",0,1
"factual",0,1
"factâ",0,1
"fad",0,1
"fading",0,1
"fag",0,3
"faget",0,1
"faggets",0,1
"faggot",0,11
"fail",0,13
"failed",0,8
"failing",0,3
"fails",0,2
"failure",0,2
"fair",0,11
"fairer",0,1
"fairly",0,5
"faith",0,4
"faithnwe",0,1
"fake",0,3
"fall",0,5
"fallacy",0,1
"falling",0,1
"fallow",0,1
"falls",0,2
"fallujah",0,1
"fals",0,1
"false",0,6
"falsely",0,1
"falsenas",0,1
"falseâ",0,1
"falsifying",0,1
"fame",0,2
"famelies",0,1
"familiar",0,2
"families",0,12
"familiesbig",0,1
"family",0,42
"familys",0,1
"famous",0,24
"fan",0,3
"fanatics",0,1
"fanbase",0,1
"fanboy",0,1
"fanfare",0,1
"fans",0,4
"fantastic",0,1
"fantasy",0,4
"fantasyi",0,1
"fantasythe",0,1
"fap",0,2
"fapn",0,1
"far",0,51
"farce",0,1
"farcical",0,1
"farda",0,1
"farm",0,1
"farmer",0,2
"farmers",0,1
"fart",0,1
"farther",0,3
"farts",0,1
"fascist",0,1
"fashion",0,1
"fashions",0,1
"fast",0,5
"faster",0,3
"fat",0,8
"fatal",0,1
"fatalistic",0,1
"fatalities",0,2
"father",0,9
"fathers",0,11
"fathom",0,1
"fault",0,26
"faults",0,1
"favor",0,6
"favored",0,1
"favorite",0,6
"favorites",0,1
"favors",0,1
"favour",0,2
"favourite",0,5
"fazzzt",0,1
"fbi",0,6
"fbibatf",0,1
"fck",0,1
"fcked",0,1
"fcking",0,2
"fda",0,2
"feal",0,1
"fear",0,22
"feared",0,1
"fearful",0,1
"feasible",0,1
"feathersmakes",0,1
"fed",0,5
"federal",0,7
"federation",0,1
"federations",0,1
"feds",0,4
"feeble",0,1
"feed",0,3
"feel",0,50
"feeling",0,3
"feelings",0,5
"feels",0,8
"feet",0,4
"felines",0,1
"fell",0,5
"felling",0,1
"fellow",0,2
"felon",0,2
"felons",0,1
"felt",0,9
"felts",0,1
"fema",0,6
"female",0,3
"fence",0,2
"fencing",0,2
"fer",0,1
"ferral",0,1
"ferry",0,1
"fertilizer",0,3
"fertillizer",0,1
"fewer",0,7
"fgive",0,1
"fiance",0,1
"fiction",0,2
"fictional",0,5
"fidel",0,1
"field",0,2
"fields",0,2
"fiercest",0,1
"fifteen",0,2
"fifth",0,2
"fifty",0,1
"fight",0,29
"fighters",0,1
"fighting",0,15
"fights",0,6
"figure",0,9
"figured",0,4
"file",0,2
"files",0,1
"fill",0,4
"filled",0,4
"filling",0,1
"film",0,4
"filmed",0,1
"films",0,3
"filter",0,2
"filth",0,1
"final",0,3
"finalfantasyâ",0,1
"finally",0,3
"financial",0,1
"find",0,52
"finding",0,4
"finds",0,4
"fine",0,14
"finest",0,5
"finger",0,2
"fingers",0,4
"finished",0,1
"finishing",0,1
"finland",0,5
"finlandnnbut",0,1
"fins",0,1
"fire",0,25
"firearm",0,33
"firearmrelated",0,1
"firearms",0,54
"firebombs",0,1
"fired",0,5
"firefight",0,1
"firehouse",0,2
"fires",0,3
"firing",0,1
"firs",0,1
"first",0,75
"firstgrade",0,1
"firstly",0,1
"firt",0,1
"fish",0,2
"fishing",0,2
"fishy",0,1
"fist",0,4
"fists",0,2
"fit",0,6
"fits",0,3
"fitting",0,2
"five",0,6
"fix",0,13
"fixed",0,3
"fixing",0,2
"fked",0,1
"flag",0,8
"flagged",0,2
"flame",0,1
"flammable",0,1
"flash",0,2
"flashy",0,2
"flaunting",0,1
"flaw",0,2
"flawed",0,4
"flaws",0,1
"fleet",0,2
"fletcher",0,1
"flight",0,1
"flim",0,1
"flipped",0,1
"floating",0,1
"flock",0,1
"floodnnget",0,1
"floods",0,1
"floor",0,1
"floridian",0,1
"flourish",0,1
"fluency",0,1
"fly",0,2
"flying",0,2
"focus",0,5
"focused",0,3
"focuses",0,2
"focusing",0,1
"foi",0,2
"foiled",0,1
"folk",0,2
"folks",0,6
"folksmake",0,1
"follow",0,15
"followed",0,4
"follower",0,2
"followers",0,2
"following",0,4
"follows",0,1
"followsâ",0,1
"food",0,18
"foods",0,1
"fool",0,14
"fooling",0,1
"foolish",0,3
"foolishness",0,1
"fools",0,8
"footage",0,7
"football",0,2
"for",0,34
"forbid",0,2
"forbidden",0,1
"force",0,13
"forced",0,6
"forces",0,7
"ford",0,2
"fore",0,2
"forefathers",0,1
"foreign",0,3
"foreigners",0,3
"foremost",0,1
"forensics",0,1
"foreskin",0,1
"forever",0,5
"foreword",0,1
"forget",0,31
"forgive",0,1
"forgot",0,11
"forgotten",0,4
"forks",0,5
"forksnn",0,1
"form",0,11
"formal",0,1
"format",0,4
"former",0,1
"forms",0,5
"formulate",0,1
"fort",0,11
"fortay",0,1
"forth",0,2
"forthood",0,1
"fortitude",0,1
"forward",0,1
"foster",0,1
"fought",0,2
"foul",0,2
"found",0,18
"founders",0,1
"founding",0,11
"foundnâu¢",0,1
"four",0,2
"fox",0,7
"fps",0,4
"fraction",0,4
"fractured",0,1
"frame",0,2
"france",0,7
"frank",0,2
"franklin",0,2
"frankly",0,3
"fray",0,1
"freak",0,4
"freaking",0,4
"freaks",0,1
"freaky",0,4
"fred",0,1
"frederick",0,1
"free",0,83
"freedom",0,20
"freedoms",0,6
"freely",0,2
"freewill",0,2
"freeze",0,1
"french",0,5
"frend",0,1
"frequency",0,1
"frequently",0,2
"fresh",0,1
"frick",0,1
"frickin",0,1
"friday",0,1
"fridge",0,1
"friederick",0,1
"friend",0,19
"friendly",0,1
"friends",0,16
"fries",0,1
"friggin",0,1
"frightened",0,1
"frisk",0,2
"from",0,8
"front",0,7
"frontline",0,1
"froom",0,1
"fruition",0,1
"frustrated",0,1
"frustration",0,1
"frustrations",0,1
"frys",0,1
"fthood",0,1
"ftw",0,1
"fuck",0,167
"fucked",0,52
"fuckedn",0,1
"fuckedngodimaginary",0,1
"fucken",0,1
"fucker",0,5
"fuckers",0,3
"fuckface",0,1
"fuckin",0,17
"fucking",0,193
"fuckk",0,1
"fucks",0,9
"fuckt",0,1
"fucktard",0,7
