"","1","2"
"cildren",0,1
"circle",0,1
"circles",0,1
"circulation",0,1
"circumstances",0,3
"circumstantial",0,1
"cirten",0,1
"cisgendered",0,1
"citizen",0,1
"citizens",0,13
"city",0,11
"civic",0,2
"civicsts",0,1
"civil",0,1
"civilian",0,2
"civilians",0,3
"civilized",0,2
"claim",0,2
"claimed",0,1
"clancy",0,1
"clap",0,1
"claping",0,1
"clapped",0,1
"clappingnme",0,1
"claps",0,1
"clarinet",0,3
"clariza",0,1
"clas",0,2
"class",0,439
"classbesh",0,1
"classeroom",0,1
"classes",0,46
"classic",0,4
"classical",0,4
"classmate",0,6
"classmates",0,28
"classmatesnnthe",0,1
"classneverybody",0,1
"classnfind",0,1
"classnn",0,1
"classnshooteri",0,1
"classnteachers",0,1
"classnthats",0,1
"classnthirteen",0,1
"classromm",0,1
"classroom",0,205
"classroomgunman",0,1
"classroomnas",0,1
"classroomnin",0,1
"classroomnkids",0,1
"classroomnngrab",0,1
"classroomnnintruderhey",0,1
"classroomnthats",0,1
"classroomnus",0,1
"classrooms",0,46
"classroomsnintruder",0,1
"classroomâ",0,1
"classsooooi",0,1
"classstarts",0,1
"claus",0,1
"claustrophobic",0,1
"clawedmonet",0,1
"clawing",0,1
"claws",0,1
"clean",0,2
"cleaner",0,1
"cleaners",0,1
"cleaning",0,2
"clear",0,14
"cleared",0,1
"clearly",0,13
"clears",0,1
"clemons",0,1
"clergy",0,1
"cleveland",0,1
"clever",0,4
"clevernnalso",0,1
"clglover",0,1
"cliche",0,2
"click",0,3
"clickbait",0,1
"clicked",0,2
"clicks",0,1
"climb",0,16
"climbed",0,3
"climbing",0,5
"climed",0,1
"cling",0,1
"clinton",0,1
"clintonnnjust",0,1
"clip",0,4
"clock",0,1
"clombine",0,1
"clone",0,1
"clos",0,1
"close",0,69
"closed",0,18
"closely",0,1
"closelynman",0,1
"closer",0,4
"closernnwe",0,1
"closes",0,4
"closest",0,8
"closet",0,46
"closets",0,7
"closing",0,2
"clothes",0,2
"clothing",0,1
"cloud",0,1
"cloumbine",0,1
"clown",0,8
"clowns",0,5
"club",0,14
"clubbing",0,1
"clubs",0,1
"clue",0,4
"clueless",0,2
"clunky",0,1
"cluster",0,1
"clutched",0,1
"clutches",0,1
"cmon",0,5
"cms",0,1
"cnn",0,5
"cnsofjcbdbdbcbfdhhdjxjcjfjcjfjfjfjfkfov",0,1
"coat",0,16
"coatroom",0,1
"coatrooms",0,2
"coats",0,11
"cocking",0,1
"cocksuckers",0,1
"cocky",0,1
"coco",0,3
"cod",0,5
"code",0,29
"codes",0,1
"coffee",0,3
"coffeennshooter",0,1
"coincidence",0,4
"colaradooooo",0,1
"cold",0,8
"colin",0,2
"colinbine",0,1
"collage",0,1
"collapsed",0,1
"collateral",0,2
"collateralnnnnnnstay",0,1
"collected",0,1
"collection",0,2
"college",0,7
"collegeorlando",0,1
"collins",0,1
"collumbine",0,1
"colombine",0,5
"colonel",0,1
"color",0,3
"colorado",0,31
"colored",0,1
"colorful",0,2
"colubine",0,1
"columbie",0,1
"columbine",0,123
"columbineeeeee",0,1
"columbines",0,3
"columbinethese",0,1
"columnbine",0,1
"com",0,2
"combat",0,12
"combine",0,1
"combined",0,1
"come",0,168
"comedic",0,1
"comedy",0,1
"comeing",0,1
"comes",0,154
"comfort",0,1
"comfortably",0,1
"comforted",0,2
"comin",0,1
"coming",0,74
"commandments",0,1
"commence",0,1
"comment",0,25
"commentimg",0,1
"commentnclearly",0,1
"comments",0,19
"commentsnnedit",0,1
"commentsnnwe",0,1
"commentsntheyre",0,1
"commentðufuu",0,1
"commercial",0,2
"commercials",0,1
"comming",0,1
"commit",0,2
"commited",0,1
"commiting",0,1
"committed",0,2
"committing",0,2
"common",0,16
"commonly",0,2
"commonsense",0,1
"communicate",0,1
"communications",0,1
"communism",0,1
"communist",0,3
"community",0,6
"compact",0,1
"comparable",0,1
"compare",0,1
"compared",0,2
"comparing",0,2
"comparison",0,1
"compartment",0,1
"compartments",0,1
"competence",0,2
"competition",0,1
"compiling",0,1
"complain",0,4
"complaining",0,2
"complete",0,10
"completely",0,18
"complex",0,1
"comprehend",0,2
"compton",0,1
"computer",0,12
"computerlab",0,1
"computers",0,10
"con",0,1
"conatoo",0,1
"conceal",0,3
"concealed",0,8
"concering",0,1
"concern",0,1
"concerned",0,1
"concert",0,3
"concertgoers",0,1
"conclude",0,1
"conclusion",0,2
"conclussion",0,1
"concrete",0,2
"concussion",0,1
"condition",0,3
"conditioned",0,1
"conditioning",0,1
"conditions",0,2
"conduct",0,1
"conducting",0,1
"cone",0,1
"cones",0,1
"confession",0,1
"confirm",0,1
"confirmation",0,1
"confirmed",0,2
"confront",0,1
"confronted",0,1
"confused",0,11
"congrats",0,3
"congratulations",0,1
"conjugate",0,1
"conkerd",0,1
"connected",0,1
"connecticut",0,3
"connects",0,1
"conneitcutnewtown",0,1
"connor",0,1
"conor",0,1
"conquer",0,1
"conscious",0,1
"consensus",0,1
"consequences",0,1
"conservative",0,1
"conservatives",0,2
"consider",0,4
"considerable",0,1
"considering",0,9
"consists",0,2
"consolidates",0,1
"consp",0,1
"conspiracies",0,3
"conspiracy",0,1
"constantly",0,2
"constitutes",0,1
"constitution",0,3
"constructing",0,1
"construction",0,1
"consume",0,1
"contact",0,4
"contacting",0,1
"contemplate",0,1
"contemplating",0,1
"content",0,2
"context",0,1
"continue",0,14
"continued",0,4
"continues",0,5
"continuing",0,2
"continuity",0,1
"continuously",0,2
"control",0,37
"controller",0,1
"controlling",0,2
"controls",0,1
"convenient",0,1
"conversation",0,3
"convertible",0,1
"convince",0,3
"convincing",0,1
"convo",0,1
"conway",0,2
"cook",0,1
"cooker",0,1
"cookies",0,1
"cooking",0,1
"cool",0,32
"cooler",0,1
"coolest",0,1
"coolie",0,2
"coop",0,1
"cooper",0,1
"coordinate",0,1
"cop",0,18
"copes",0,1
"cops",0,54
"copssherrifs",0,1
"copy",0,3
"copycats",0,1
"corcer",0,1
"cord",0,1
"corinated",0,1
"corn",0,2
"corned",0,1
"corner",0,320
"cornerd",0,1
"cornered",0,1
"cornerest",0,1
"cornerif",0,1
"cornernbitch",0,1
"cornernnand",0,1
"cornernnnnnso",0,1
"corners",0,9
"cornerâ",0,1
"coroner",0,1
"corp",0,1
"corporate",0,3
"corporation",0,1
"corps",0,1
"corpse",0,1
"corpses",0,1
"corpus",0,1
"correct",0,3
"correctly",0,1
"corridor",0,2
"corridors",0,1
"corrodors",0,1
"corrupt",0,2
"corse",0,1
"cos",0,7
"cosa",0,2
"cost",0,7
"costume",0,1
"cot",0,1
"cotton",0,1
"cough",0,5
"coukd",0,1
"coul",0,1
"could",0,5
"coulding",0,1
"couldnt",0,8
"couldnâuut",0,3
"counselor",0,2
"count",0,8
"counted",0,1
"counter",0,10
"counters",0,3
"counties",0,3
"counting",0,1
"countries",0,13
"country",0,86
"countrynnfrom",0,1
"countrynplus",0,1
"countrys",0,4
"counts",0,1
"county",0,5
"couple",0,23
"courage",0,6
"course",0,33
"courses",0,1
"court",0,7
"courtnthere",0,1
"courtyard",0,1
"couse",0,1
"cousin",0,7
"cover",0,38
"covered",0,2
"covering",0,6
"coverlock",0,1
"covernnnnnbecause",0,1
"covers",0,4
"coward",0,2
"cowardly",0,1
"cowards",0,5
"cowboy",0,3
"cower",0,5
"cowering",0,1
"cox",0,1
"coyld",0,1
"coyotes",0,1
"coz",0,2
"cqc",0,1
"crack",0,2
"cracked",0,1
"crackers",0,1
"cracking",0,2
"craig",0,1
"crammed",0,1
"cramped",0,3
"crampednrandom",0,1
"cranking",0,1
"crap",0,35
"craped",0,1
"crappy",0,1
"crashed",0,1
"crazy",0,48
"crazyyyyy",0,1
"creak",0,1
"cream",0,3
"create",0,5
"created",0,3
"creates",0,2
"creating",0,2
"creative",0,1
"creativenand",0,1
"credibility",0,1
"credible",0,1
"creed",0,3
"creeped",0,1
"creepiest",0,1
"creepy",0,2
"creepymany",0,1
"cregan",0,1
"crept",0,1
"crewnbut",0,1
"crewsnwinter",0,1
"cricket",0,1
"cride",0,1
"cried",0,18
"cries",0,3
"criesnme",0,1
"crime",0,9
"criminal",0,7
"criminals",0,14
"criminial",0,1
"crimson",0,3
"cringe",0,10
"cringed",0,2
"cringey",0,2
"cringy",0,4
"crippling",0,2
"crisis",0,7
"crisngirl",0,1
"critical",0,3
"critically",0,1
"crooked",0,2
"cross",0,1
"crossbow",0,1
"crossed",0,1
"crossfirenme",0,1
"crossfiring",0,1
"crossing",0,2
"crotch",0,1
"crouch",0,2
"crouche",0,1
"crouched",0,1
"crouching",0,3
"crowbars",0,1
"crowd",0,3
"crowded",0,2
"crowds",0,1
"crowley",0,1
"cruel",0,4
"cruise",0,2
"crunching",0,1
"crunchy",0,2
"crus",0,1
"crusaders",0,1
"crush",0,8
"crushed",0,1
"crutches",0,1
"cry",0,32
"crying",0,65
"cryingscreaming",0,1
"cryingâuud",0,1
"crys",0,1
"crystal",0,1
"cse",0,1
"csgo",0,1
"cuas",0,1
"cub",0,1
"cubbies",0,1
"cubes",0,1
"cubies",0,1
"cuboards",0,1
"cuddled",0,2
"cuddling",0,1
"cue",0,1
"cuevas",0,1
"culinary",0,1
"cultu",0,1
"cultural",0,1
"culture",0,3
"cuncoution",0,1
"cunt",0,3
"cunts",0,3
"cupboard",0,2
"cupboards",0,1
"cupcakes",0,1
"curent",0,1
"curious",0,1
"curiousity",0,1
"curl",0,2
"curled",0,2
"current",0,1
"currently",0,4
"curse",0,1
"cursed",0,1
"curtain",0,3
"curtains",0,3
"curtainsnâu¢",0,1
"cus",0,7
"cushion",0,1
"cushioned",0,1
"cuss",0,1
"cussing",0,1
"custodianofficer",0,1
"cut",0,12
"cute",0,4
"cutest",0,1
"cutie",0,1
"cutoff",0,1
"cutting",0,3
"cuz",0,54
"cwp",0,1
"cya",0,1
"cyclone",0,2
"cyclones",0,1
"cylesta",0,1
"cyottes",0,1
"cã¡mara",0,1
"daaaaaaaaaaaaaaaaannnggg",0,1
"dad",0,31
"daddy",0,1
"dadley",0,1
"dadndad",0,1
"dads",0,4
"daesha",0,2
"dafuq",0,2
"dafuqðufuuðufuu",0,1
"dagreat",0,1
"dah",0,1
"daily",0,1
"dallas",0,3
"dam",0,2
"damage",0,8
"damagen",0,1
"damages",0,1
"damaging",0,1
"damb",0,1
"dame",0,2
"damm",0,2
"dammit",0,1
"dammmmm",0,1
"damn",0,84
"damning",0,1
"damnit",0,2
"dan",0,3
"dance",0,1
"danchina",0,1
"dancing",0,10
"dang",0,13
"dange",0,1
"danger",0,29
"dangera",0,1
"dangering",0,1
"dangernteacher",0,1
"dangerous",0,25
"dangerousnnthe",0,1
"danget",0,1
"dangit",0,1
"daniel",0,1
"danielle",0,1
"danish",0,1
"dank",0,5
"danngerrr",0,1
"dannyg",0,1
"danwhere",0,1
"dark",0,30
"darker",0,1
"darkest",0,1
"darkshadow",0,1
"darn",0,3
"darnellfuchs",0,2
"dart",0,2
"darth",0,1
"darts",0,1
"darude",0,2
"das",0,1
"dashcam",0,1
"dat",0,14
"datcatstudios",0,1
"date",0,2
"datnme",0,1
"dats",0,1
"daughter",0,7
"daughters",0,1
"dave",0,1
"david",0,3
"davlogs",0,1
"dawn",0,1
"dawson",0,1
"day",0,162
"daynhe",0,3
"daynni",0,1
"daynnnnthe",0,1
"daynss",0,3
"daypolice",0,1
"days",0,60
"dayâuud",0,1
"dazzling",0,3
"dead",0,136
"deadass",0,2
"deadbolt",0,2
"deadly",0,6
"deadlylu",0,1
"deadn",0,1
"deadnboy",0,1
"deadnnedit",0,1
"deadnnnhahannand",0,1
"deadnnwhat",0,1
"deadnps",0,1
"deadnsome",0,1
"deadpool",0,2
"deadðufuuðufuuðufuu",0,1
"deal",0,18
"dealer",0,1
"dealing",0,1
"dean",0,3
"dear",0,5
"death",0,46
"deathnif",0,1
"deathnnbasically",0,1
"deaths",0,26
"deathsndeaths",0,1
"deathsnnnnnnnbad",0,1
"deathtraps",0,1
"deathwarrior",0,2
"debate",0,2
"debris",0,1
"debuff",0,1
"dec",0,1
"deceased",0,1
"december",0,3
"decency",0,1
"decent",0,4
"decide",0,4
"decided",0,10
"decides",0,4
"deciphernno",0,1
"decision",0,2
"deck",0,2
"decks",0,1
"declaring",0,1
"decrease",0,1
"ded",0,1
"dedication",0,1
"dedk",0,1
"deductive",0,1
"dee",0,1
"deeeeeeeeee",0,1
"deeeeeeeeep",0,1
"deep",0,8
"deepdark",0,1
"deer",0,2
"def",0,1
"defeat",0,3
"defeated",0,1
"defects",0,1
"defence",0,10
"defend",0,33
"defended",0,1
"defending",0,3
"defends",0,2
"defeneless",0,1
"defense",0,39
"defenseless",0,4
"defenseðufuu",0,1
"defensive",0,1
"defiantly",0,1
"defibschairdesketc",0,1
"defiently",0,1
"definetely",0,1
"definitely",0,15
"definition",0,1
"deflect",0,1
"degenerate",0,1
"degree",0,5
"dehumanize",0,1
"delay",0,1
"delicous",0,1
"delusional",0,2
"dem",0,1
"demand",0,1
"demanding",0,2
"demands",0,1
"demented",0,1
"democratic",0,1
"democrats",0,2
"demolish",0,1
"demonic",0,1
"demons",0,1
"denial",0,1
"denmark",0,2
"denoy",0,2
"densely",0,1
"denver",0,1
"deny",0,4
"deodorant",0,1
"department",0,5
"dependent",0,1
"depending",0,5
"depressed",0,4
"depressing",0,1
"depression",0,2
"depressive",0,1
"dept",0,1
"depts",0,1
"deranged",0,1
"derives",0,1
"dermody",0,1
"derogatory",0,2
"derp",0,1
"description",0,1
"deserve",0,4
"deserved",0,2
"deserves",0,3
"design",0,2
"designated",0,2
"designed",0,1
"desired",0,1
"desk",0,196
"deskidkwaitthrow",0,1
"deskn",0,1
"deskngirlmummy",0,1
"desknn",0,1
"desknnbitch",0,1
"desknnfuck",0,1
"desknnreal",0,1
"desknnshooter",0,1
"desknokay",0,1
"desknshit",0,1
"desknthrows",0,1
"desks",0,114
"desksn",0,1
"desksthe",0,1
"desliked",0,1
"desperate",0,1
"desperation",0,1
"despise",0,1
"despite",0,3
"destined",0,1
"destroy",0,1
"destroyed",0,2
"destroykill",0,1
"detail",0,2
"detailed",0,1
"details",0,1
"detectors",0,2
"detention",0,4
"detentionnmission",0,1
"deter",0,1
"determination",0,1
"determining",0,2
"detetion",0,1
"detonator",0,1
"detour",0,1
"develop",0,2
"developed",0,3
"device",0,3
"devices",0,1
"devil",0,1
"dew",0,2
"dgall",0,4
"dhots",0,1
"dhs",0,1
"diabetic",0,2
"diagnosed",0,1
"dial",0,2
"dialed",0,1
"diamond",0,1
"diamonds",0,1
"diane",0,1
"diario",0,1
"dib",0,1
"dibble",0,1
"dick",0,12
"dickhead",0,1
"dicks",0,1
"dictatorships",0,1
"dictionaries",0,6
"dictionary",0,4
"dictionarynnthrows",0,1
"dictionarys",0,1
"did",0,24
"diddnt",0,1
"didnt",0,21
"didnâuut",0,17
"die",0,176
"died",0,49
"diednnstaying",0,1
"diednsandy",0,1
"dieing",0,3
"diencurling",0,1
"dienme",0,1
"diennedit",0,1
"diennintruders",0,1
"diennme",0,1
"diennnteacher",0,1
"dienpeople",0,1
"dienteacher",0,1
"dies",0,8
"dietz",0,2
"dieâud¤ï¸ufâud¤ï¸ufâud¤ï¸ufâud¤ï¸ufâud¤ï¸ufâud¤ï¸ufâud¤ï¸ufâud¤ï¸ufâud¤ï¸ufðufu©âuudðufu©âuudðufu§âuudðufu§",0,1
"differ",0,1
"difference",0,18
"differences",0,1
"different",0,33
"differently",0,3
"difficult",0,4
"diffrent",0,1
"dig",0,1
"digging",0,1
"digress",0,1
"dildo",0,1
"dill",0,1
"dillon",0,1
"dim",0,1
"dine",0,1
"ding",0,1
"dingnnor",0,1
"dinner",0,3
"dinners",0,3
"dint",0,1
"dip",0,3
"dipped",0,1
"dipping",0,1
"dipshit",0,1
"directed",0,1
"direction",0,2
"directions",0,1
"directly",0,4
"dirk",0,2
"dirll",0,1
"dirty",0,1
"dis",0,6
"disability",0,1
"disable",0,1
"disabled",0,3
"disagree",0,5
"disappear",0,1
"disappeared",0,1
"disar",0,1
"disarm",0,21
"disarmed",0,4
"disarming",0,4
"disaster",0,1
"disasternâu¢",0,1
"discipline",0,1
"disciplined",0,2
"discord",0,1
"discover",0,1
"discuss",0,2
"discussed",0,2
"discussions",0,1
"disgraceful",0,1
"disgusti",0,1
"disgusting",0,4
"disgustnme",0,1
"disimpower",0,1
"dislike",0,1
"disliked",0,1
"dislikes",0,1
"disney",0,1
"disnnnnnruns",0,1
"disobey",0,1
"disorder",0,3
"dispatch",0,1
"disperse",0,1
"displaying",0,1
"disrespect",0,1
"disrespectful",0,1
"diss",0,1
"distance",0,5
"distract",0,5
"distracted",0,1
"distress",0,1
"district",0,14
"districtnnthe",0,1
"districts",0,2
"disturbs",0,1
"ditch",0,1
"dives",0,1
"divide",0,1
"divided",0,1
"divorce",0,1
"diysblogs",0,1
"djbonnell",0,1
"djscraps",0,1
"dnt",0,1
"docter",0,1
"doctor",0,4
"doctors",0,1
"document",0,5
"documentary",0,1
"documented",0,1
"dodge",0,5
"dodgeballs",0,1
"doe",0,2
"doer",0,2
"doers",0,1
"does",0,10
"doesent",0,1
"doesint",0,1
"doesn",0,2
"doesnt",0,25
"doesnâuut",0,5
"doest",0,1
"doeâuubâuub",0,1
"dog",0,10
"doge",0,1
"dogexx",0,1
"doggu",0,1
"dognnnyeah",0,1
"dogs",0,5
"dogðufuu",0,1
"doing",0,5
"dokie",0,1
"dole",0,1
"dollar",0,1
"dollars",0,2
"domestic",0,1
"dominant",0,2
"dominic",0,2
"don",0,2
"donahue",0,1
"donald",0,12
"donations",0,1
"doncingn",0,1
"done",0,67
"donenstupid",0,1
"donewalla",0,1
"donpostal",0,1
"donut",0,3
"donutmunchers",0,1
"donuts",0,2
"donâuut",0,34
"dood",0,4
"doods",0,1
"doom",0,2
"doon",0,1
"dooooooooorsssss",0,1
"door",0,611
"doorhiding",0,1
"doori",0,1
"doorknob",0,4
"doorknobs",0,2
"doorn",0,1
"doornand",0,1
"doornbunch",0,1
"doornhave",0,1
"doorni",0,1
"doornme",0,1
"doornnme",0,1
"doornnni",0,1
"doornnso",0,2
"doornnteatcher",0,1
"doornnthat",0,1
"doornretards",0,1
"doornshooter",0,1
"doornâu¢",0,1
"doors",0,267
"doorshe",0,1
"doorsn",0,1
"doorsnall",0,1
"doorsnnatleast",0,1
"doorsnnnnedit",0,1
"doortake",0,1
"doorway",0,1
"doorâ´s",0,1
"dora",0,1
"doritos",0,1
"dorkey",0,1
"dort",0,1
"dose",0,4
"dosent",0,5
"dosnt",0,3
"double",0,4
"doubletriple",0,1
"doubt",0,8
"doubted",0,1
"doughter",0,1
"down",0,29
"downfall",0,1
"downnshooter",0,1
"downnstupid",0,1
"downs",0,31
"downside",0,1
"downsides",0,1
"downstairs",0,2
"downthen",0,1
"downðufuu",0,1
"dozed",0,1
"dozen",0,2
"dozens",0,3
"drag",0,1
"dragged",0,1
"dragging",0,1
"drama",0,17
"dramatic",0,1
"drastically",0,3
"draw",0,2
"drawer",0,5
"drawing",0,2
"drawn",0,3
"dreadnaught",0,1
"dream",0,5
"dreamed",0,2
"dreaming",0,1
"dreams",0,5
"dreck",0,1
"dressed",0,3
"dril",0,1
"drill",0,937
"drilli",0,1
"drilling",0,2
"drillit",0,1
"drilljust",0,1
"drillk",0,1
"drilll",0,1
"drilln",0,1
"drillnand",0,2
"drillncolumbine",0,1
"drillncoz",0,1
"drillndude",0,1
"drillnearthquake",0,1
"drillnguygoes",0,1
"drillnhalf",0,1
"drillnme",0,2
"drillnnand",0,1
"drillnnkids",0,1
"drillnnme",0,1
"drillnnmesleepnfriendsscarednmewakes",0,1
"drillnnnnnwithout",0,1
"drillnnnwe",0,1
"drillnnshooter",0,1
"drillnnteacher",0,1
"drillnnthe",0,1
"drillnnthis",0,1
"drillnnwe",0,1
"drillnnyou",0,1
"drillnonly",0,1
"drillnshooternshooter",0,1
"drillnteacherokeveryone",0,1
"drillnthey",0,1
"drillntornado",0,1
"drillnwhat",0,1
"drillnwouldnt",0,1
"drillreal",0,1
"drills",0,523
"drillsnand",0,1
"drillsncyclone",0,1
"drillsnearthquake",0,1
"drillsnfire",0,1
"drillsngas",0,1
"drillsngun",0,1
"drillsnlockdown",0,1
"drillsnnyou",0,1
"drillsnthose",0,1
"drillsnthrow",0,1
"drillsntsunami",0,1
"drillsnwe",0,2
"drillsthat",0,1
"drillswe",0,1
"drillsâ",0,1
"drillsðufuuðufuuðufuuthat",0,1
"drillthey",0,1
"drillâuuc",0,1
"drillâuud",0,3
"drillâu¢",0,1
"drillâu¢nnjoe",0,1
"drillðufuuðufuu",0,2
"drink",0,2
"drinking",0,1
"drive",0,5
"driven",0,1
"driver",0,2
"drivers",0,2
"driving",0,2
"drop",0,21
"dropnneveryone",0,1
"dropped",0,8
"dropping",0,1
"drops",0,2
"drove",0,4
"drown",0,1
"drug",0,5
"drugged",0,1
"drugs",0,7
"drunk",0,2
"dsi",0,1
"dual",0,1
"dubai",0,1
"dubbed",0,1
"duck",0,36
"ducked",0,2
"ducker",0,1
"ducking",0,5
"duckling",0,1
"ducks",0,27
"ducts",0,1
"dude",0,66
"dudes",0,3
"due",0,10
"duh",0,2
"duhh",0,1
"duhnim",0,1
"dumb",0,65
"dumbass",0,10
"dumbasses",0,8
"dumbcunt",0,1
"dumbest",0,7
"dumbnnthat",0,1
"dumbnshooter",0,1
"dumbthats",0,1
"dummy",0,1
"dumnnlemme",0,1
"dumpster",0,1
"dun",0,1
"dunno",0,3
"durack",0,1
"during",0,27
"durning",0,1
"durring",0,1
"durrr",0,1
"durrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr",0,1
"dusters",0,1
"dustynvents",0,1
"duty",0,7
"duw",0,2
"dwaik",0,1
"dxllon",0,1
"dyde",0,1
"dying",0,17
"dylan",0,24
"dylann",0,1
"dystopic",0,1
"each",0,5
"eachother",0,1
"eaither",0,1
"ear",0,1
"earlier",0,7
"early",0,11
"earn",0,1
"earned",0,1
"ears",0,1
"earth",0,8
"earthquake",0,14
"earthquakes",0,1
"ease",0,1
"easier",0,47
"easiest",0,1
"easily",0,34
"easilynif",0,1
"east",0,1
"easy",0,47
"eat",0,4
"eaten",0,2
"eating",0,9
"eats",0,4
"eaven",0,1
"ect",0,2
"edge",0,5
"edges",0,1
"edgy",0,4
"edit",0,9
"edt",0,1
"educate",0,1
"educating",0,1
"education",0,13
"educational",0,1
"eeh",0,1
"eerie",0,2
"effect",0,3
"effective",0,8
"effectively",0,3
"effectnnshooterdoes",0,1
"effects",0,1
"efficient",0,3
"efforts",0,1
"egg",0,1
"eggs",0,4
"eggtree",0,1
"ehhh",0,1
"eho",0,1
"eighth",0,3
"einstein",0,1
"eith",0,1
"either",0,56
"eithernnnow",0,1
"eithernnthat",0,1
"ela",0,1
"elamantry",0,1
"elbow",0,5
"elected",0,1
"election",0,1
"electric",0,1
"electricity",0,1
"electronic",0,2
"electronics",0,1
"elementary",0,46
"elementarymiddle",0,1
"elementry",0,2
"elementrypasadenatexas",0,1
"elf",0,1
"eliminate",0,4
"elis",0,1
"elite",0,2
"elites",0,1
"ellie",0,2
"elliot",0,1
"ellsworth",0,1
"elp",0,1
"elphaba",0,2
"else",0,70
"elses",0,6
"elsewhere",0,1
"elseðufuu",0,1
"elysian",0,1
"email",0,3
"emailed",0,2
"embarassed",0,1
"embarrass",0,1
"emda",0,2
"emergancy",0,1
"emergencies",0,1
"emergency",0,23
"emilio",0,1
"eminem",0,1
"emir",0,1
"emnnshooter",0,1
"emo",0,2
"emoji",0,4
"emotional",0,3
"emotionally",0,1
"emotions",0,4
"empathy",0,2
"emperor",0,1
"employees",0,1
"empowers",0,1
"empty",0,18
"emts",0,1
"emðufuu",0,1
"encluding",0,1
"encourage",0,2
"encouraged",0,1
"end",0,65
"ended",0,22
"enderzillaâu¢",0,1
"ending",0,1
"endnnnneverybody",0,1
"endorse",0,1
"ends",0,4
"endsnprincipal",0,1
"endwisdom",0,1
"enemies",0,2
"enemy",0,3
"enemys",0,2
"energy",0,1
"enforce",0,3
"enforced",0,1
"enforcement",0,4
"enforcementndumb",0,1
"engage",0,1
"engine",0,1
"england",0,59
"englandndoesnt",0,1
"englands",0,2
"englandðufu³ðufu³",0,1
"english",0,15
"englishn",0,1
"enjoy",0,4
"enjoyed",0,3
"enlighten",0,2
"enlist",0,1
"enlisting",0,1
"enough",0,56
"enrollment",0,1
"enslaved",0,1
"ensure",0,1
"entei",0,1
"enter",0,12
"entered",0,3
"enterence",0,2
"entering",0,2
"enters",0,7
"entersntackle",0,1
"entertaining",0,2
"entertainment",0,1
"entire",0,20
"entrance",0,5
"entrancenlion",0,1
"entrances",0,4
"entruder",0,1
"entry",0,2
"environment",0,2
"epidemic",0,1
"episode",0,1
"equally",0,1
"equalsfriend",0,1
"equip",0,2
"equiped",0,1
"equipment",0,1
"equipped",0,1
"ergo",0,1
"eric",0,25
"erin",0,1
"erm",0,1
"errors",0,1
"escalate",0,1
"escape",0,40
"escaped",0,8
"escaping",0,3
"escorted",0,2
"escuela",0,1
"esp",0,1
"especially",0,22
"espera",0,1
"essay",0,1
"essaynteacher",0,1
"essential",0,1
"essentially",0,1
"established",0,2
"establishment",0,1
"estoy",0,1
"etc",0,26
"etcnguesswhathedoesntevengiveacrapomgnni",0,1
"etcnnthe",0,1
"eternal",0,1
"ether",0,1
"ethnicity",0,1
"eugene",0,3
"eugenes",0,1
"europe",0,8
"european",0,3
"evactuation",0,1
"evacuate",0,15
"evacuated",0,7
"evacuation",0,13
"evacuations",0,4
"evad",0,1
"evaluate",0,1
"evan",0,1
"eve",0,1
"evedently",0,1
"evennnbut",0,1
"event",0,16
"eventnni",0,1
"events",0,6
"eventually",0,7
"ever",0,151
"evernecspecially",0,1
"everone",0,1
"everrrrr",0,1
"every",0,182
"everybody",0,38
"everyday",0,8
"everyone",0,270
"everyonealso",0,1
"everyones",0,16
"everyoneâuub",0,1
"everyoneâuus",0,2
"everythi",0,1
"everything",0,50
"everythinggod",0,1
"everythingnboohoo",0,1
"everytime",0,5
"everywhere",0,15
"evidence",0,8
"evil",0,13
"evilnfuck",0,1
"evry",0,1
"evryone",0,2
"evrytime",0,1
"evs",0,2
"exact",0,7
"exactly",0,21
"exactlyjust",0,1
"exaggerated",0,2
"exam",0,2
"example",0,8
"examples",0,3
"excellent",0,1
"except",0,20
"excercise",0,1
"excit",0,1
"excited",0,3
"excitement",0,1
"exciting",0,2
"exclusion",0,1
"excuse",0,6
"excused",0,1
"excuses",0,1
"execute",0,1
"execution",0,4
"exept",0,1
"exercise",0,4
"exercises",0,1
"exinguisher",0,1
"exist",0,8
"existed",0,2
"existence",0,2
"existent",0,1
"existnpresident",0,1
"exit",0,28
"exited",0,1
"exiting",0,1
"exits",0,5
"exo",0,2
"exodus",0,1
"expect",0,13
"expected",0,3
"expecting",0,4
"expection",0,1
"expects",0,1
"expelled",0,3
"expense",0,1
"expensive",0,2
"experience",0,17
"experienced",0,5
"experiencenmy",0,1
"experiences",0,2
"experiment",0,3
"expert",0,1
"expierence",0,1
"expierince",0,1
"expirimenting",0,1
"explain",0,10
"explaination",0,1
"explained",0,4
"explaining",0,1
"explanation",0,2
"exploded",0,2
"exploit",0,2
"exploits",0,1
"explosive",0,1
"explosives",0,2
"expose",0,1
"exposed",0,2
"exposure",0,2
"express",0,2
"expressions",0,1
"exscape",0,1
"extended",0,2
"extensive",0,1
"exterminate",0,1
"extinguisher",0,14
"extinguisherim",0,1
"extinguishern",0,1
"extinguishers",0,1
"extra",0,13
"extracurricular",0,1
"extras",0,2
"extreme",0,7
"extremely",0,10
"extremism",0,1
"extremists",0,2
"extremity",0,1
