"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"193","NGG_2C-F93M","2016-06-13T16:29:21.000Z","UCJmSX7ghommK3pwMLGNUvPA","Shooter's dad Calls Massacre 'Act of Terror'","Seddique Mir Mateen, the father of the Orlando nightclub shooter, is calling his son's massacre ""the act of a terrorist."" The senior Mateen gave a statement to reporters and answered a few...","https://i.ytimg.com/vi/NGG_2C-F93M/default.jpg","120","90","https://i.ytimg.com/vi/NGG_2C-F93M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NGG_2C-F93M/hqdefault.jpg","480","360","Wochit News","none"
"194","9xGdu35o5fE","2016-10-26T19:52:33.000Z","UCJmSX7ghommK3pwMLGNUvPA","Police Identify Virginia Man Killed in Workplace Shooting","Authorities in Virginia on Wednesday identified a man who was fatally shot and three others who were wounded after a former co-worker opened fire at a rail car factory. Getachew Fekede opened...","https://i.ytimg.com/vi/9xGdu35o5fE/default.jpg","120","90","https://i.ytimg.com/vi/9xGdu35o5fE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9xGdu35o5fE/hqdefault.jpg","480","360","Wochit News","none"
"195","gmStX7gDKjE","2016-07-25T22:59:22.000Z","UCJmSX7ghommK3pwMLGNUvPA","Mom Says Her Advice Didn't Work For Florida Shooting Victim","Stefan Strawder is an 18-year-old who was killed in a mass shooting this Monday at Club Blue in Fort Myer, Florida. His mother, Stephanie White, stated that she warned him of what to do in...","https://i.ytimg.com/vi/gmStX7gDKjE/default.jpg","120","90","https://i.ytimg.com/vi/gmStX7gDKjE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gmStX7gDKjE/hqdefault.jpg","480","360","Wochit News","none"
"196","UTMbRAkH_2U","2015-07-06T15:00:43.000Z","UCJmSX7ghommK3pwMLGNUvPA","Fraying Family Ties Cut to Heart of Theater Gunman's Defense","They show up in court every day, a visible reminder to jurors that even a killer has parents who love him and who don't want him to die. But more than two months into his mass-murder trial,...","https://i.ytimg.com/vi/UTMbRAkH_2U/default.jpg","120","90","https://i.ytimg.com/vi/UTMbRAkH_2U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UTMbRAkH_2U/hqdefault.jpg","480","360","Wochit News","none"
"197","n64G8PktpiQ","2016-12-17T17:45:11.000Z","UCJmSX7ghommK3pwMLGNUvPA","Roof won't use mental health experts to try to save his life","Dylann Roof wrote in a letter Friday that he doesn't want a jury to consider his mental health when they decide next month whether he should face the death penalty for killing nine black Charleston...","https://i.ytimg.com/vi/n64G8PktpiQ/default.jpg","120","90","https://i.ytimg.com/vi/n64G8PktpiQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/n64G8PktpiQ/hqdefault.jpg","480","360","Wochit News","none"
"198","Bl9ax_Jv8pk","2016-09-28T20:04:16.000Z","UCJmSX7ghommK3pwMLGNUvPA","Cops Shoot Black Man Near San Diego","Another black man has been shot by cops. Dozens of demonstrators protested outside a suburban San Diego police station on Wednesday. According to authorities, the man, who reportedly was acting...","https://i.ytimg.com/vi/Bl9ax_Jv8pk/default.jpg","120","90","https://i.ytimg.com/vi/Bl9ax_Jv8pk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Bl9ax_Jv8pk/hqdefault.jpg","480","360","Wochit News","none"
"199","q-BgYdZyRCg","2016-05-26T20:10:38.000Z","UCJmSX7ghommK3pwMLGNUvPA","NYPD Seek Shooter At T.I. Concert That Killed One","On Thursday police searched for a man captured on surveillance footage seen firing a gun in a packed hip-hop concert where artist T.I. was set to perform. Four people were shot, one of them...","https://i.ytimg.com/vi/q-BgYdZyRCg/default.jpg","120","90","https://i.ytimg.com/vi/q-BgYdZyRCg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/q-BgYdZyRCg/hqdefault.jpg","480","360","Wochit News","none"
"200","j01c5O9a2WI","2016-08-18T19:35:40.000Z","UCJmSX7ghommK3pwMLGNUvPA","Officer in Milwaukee Was Teenage Police Aide","Milwaukee Officer, Dominique Heaggan, joined the city's police force as a teenage aide through a law enforcement recruitment program. Now 24 years old, Heaggan was identified by the press as...","https://i.ytimg.com/vi/j01c5O9a2WI/default.jpg","120","90","https://i.ytimg.com/vi/j01c5O9a2WI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/j01c5O9a2WI/hqdefault.jpg","480","360","Wochit News","none"
"201","58FvMlo4V9o","2016-05-27T03:51:58.000Z","UCfkpM3RuyUHqY4nRlP-egNA","Update: NYC Rapper Arrested at T.I. Concert","NEW YORK (AP) — The Latest on a fatal shooting inside a New York City concert venue where hip-hop artist T.I. was getting ready to perform (all times local): 7 p.m. Police say they've arrested...","https://i.ytimg.com/vi/58FvMlo4V9o/default.jpg","120","90","https://i.ytimg.com/vi/58FvMlo4V9o/mqdefault.jpg","320","180","https://i.ytimg.com/vi/58FvMlo4V9o/hqdefault.jpg","480","360","Wochit Entertainment","none"
"202","YlVb7x_RfrY","2016-09-15T14:37:09.000Z","UCJmSX7ghommK3pwMLGNUvPA","Officers In Ohio Kill Boy WIth BB Gun","In Columbus, Ohio a police officer responding to a reported armed robbery shot and killed a 13-year-old boy when the teen pulled a what appeared to be firearm from his waistband. It was later...","https://i.ytimg.com/vi/YlVb7x_RfrY/default.jpg","120","90","https://i.ytimg.com/vi/YlVb7x_RfrY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YlVb7x_RfrY/hqdefault.jpg","480","360","Wochit News","none"
"203","YdRRTQioQpY","2016-11-16T18:59:09.000Z","UCJmSX7ghommK3pwMLGNUvPA","Oklahoma Police Say Airport Shooter was Former Employee","Police in Oklahoma City stated the man suspected of fatally shooting an airport employee was retaliating for circumstances to led to his termination as Southwest Airlines. According to Captain...","https://i.ytimg.com/vi/YdRRTQioQpY/default.jpg","120","90","https://i.ytimg.com/vi/YdRRTQioQpY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YdRRTQioQpY/hqdefault.jpg","480","360","Wochit News","none"
"204","YdtwjxtT5Wk","2016-06-16T13:50:44.000Z","UCJmSX7ghommK3pwMLGNUvPA","German PM Worried About Rising Homophobia","German Chancellor Angela Merkel says she is concerned about hatred against gays and lesbians. Referring to the nightclub shooting in Orlando, the chancellor told reporters on Thursday that...","https://i.ytimg.com/vi/YdtwjxtT5Wk/default.jpg","120","90","https://i.ytimg.com/vi/YdtwjxtT5Wk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YdtwjxtT5Wk/hqdefault.jpg","480","360","Wochit News","none"
"205","EbNYTFtDFPM","2016-09-23T23:33:54.000Z","UCJmSX7ghommK3pwMLGNUvPA","Cops Kill 1 Bank Robber and Apprehend Another In Baltimore Robbery","A police officer fatally shot a man who had robbed a suburban Baltimore bank and injured a second man involved in the robbery, firing through the windshield of their oncoming car Friday, authoritie...","https://i.ytimg.com/vi/EbNYTFtDFPM/default.jpg","120","90","https://i.ytimg.com/vi/EbNYTFtDFPM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EbNYTFtDFPM/hqdefault.jpg","480","360","Wochit News","none"
"206","bsWK6EISJWQ","2016-06-17T20:41:56.000Z","UCJmSX7ghommK3pwMLGNUvPA","Mourners recall Charleston church victims at service","A memorial service was held in Charleston, South Carolina for the victims of last year's shooting at a local church. The three-hour service marked the first anniversary of the tragic event...","https://i.ytimg.com/vi/bsWK6EISJWQ/default.jpg","120","90","https://i.ytimg.com/vi/bsWK6EISJWQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bsWK6EISJWQ/hqdefault.jpg","480","360","Wochit News","none"
"207","xessvsa-39M","2016-07-21T21:05:45.000Z","UCJmSX7ghommK3pwMLGNUvPA","Black Therapist Shot By Police With His Hands Raised","NORTH MIAMI, Fla. (AP) — A black therapist who was trying to calm an autistic man in the middle of the street says he was shot by police even though he had his hands in the air and repeatedly...","https://i.ytimg.com/vi/xessvsa-39M/default.jpg","120","90","https://i.ytimg.com/vi/xessvsa-39M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/xessvsa-39M/hqdefault.jpg","480","360","Wochit News","none"
"208","rQTNGC4xvug","2016-09-25T19:46:51.000Z","UCJmSX7ghommK3pwMLGNUvPA","Authorities Hunt For Clues In Washington Mall Shooting","Investigators are trying to piece together information on the suspect in the deadly Washington state mall shootings. 20-year-old Arcan Cetin was apprehended after a nearly 24-hour manhunt....","https://i.ytimg.com/vi/rQTNGC4xvug/default.jpg","120","90","https://i.ytimg.com/vi/rQTNGC4xvug/mqdefault.jpg","320","180","https://i.ytimg.com/vi/rQTNGC4xvug/hqdefault.jpg","480","360","Wochit News","none"
"209","WVN8eAYrzjA","2016-09-27T00:42:41.000Z","UCJmSX7ghommK3pwMLGNUvPA","Mall Shooter Diagnosed With Anxiety and Depression","According to court records, the suspect in the deadly Washington state mall shooting last week, 20-year-old Arcan Cetin, had recently been diagnosed with anxiety and depression. The records...","https://i.ytimg.com/vi/WVN8eAYrzjA/default.jpg","120","90","https://i.ytimg.com/vi/WVN8eAYrzjA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WVN8eAYrzjA/hqdefault.jpg","480","360","Wochit News","none"
"210","1lEv8SifIbo","2016-07-30T15:01:06.000Z","UCJmSX7ghommK3pwMLGNUvPA","Shooting In Washington Leaves Three Dead","Gunfire broke out early saturday in a home north of seattle, leaving three people dead and one injured. The names of the victims have not yet been released. Around 15 to 20 people were in the...","https://i.ytimg.com/vi/1lEv8SifIbo/default.jpg","120","90","https://i.ytimg.com/vi/1lEv8SifIbo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/1lEv8SifIbo/hqdefault.jpg","480","360","Wochit News","none"
"211","gM7XCGChPpE","2016-06-07T22:57:55.000Z","UCJmSX7ghommK3pwMLGNUvPA","Federal Trial Set for Charleston Church Shooter","The federal trial of Dylann Roof will begin on Nov. 7. Chief U.S. District Judge Richard Gergel added jury selection will begin with the second next of November. The 22-year-old South Carolina...","https://i.ytimg.com/vi/gM7XCGChPpE/default.jpg","120","90","https://i.ytimg.com/vi/gM7XCGChPpE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gM7XCGChPpE/hqdefault.jpg","480","360","Wochit News","none"
"212","Dg0pYPBcl0c","2016-09-26T20:38:43.000Z","UCJmSX7ghommK3pwMLGNUvPA","Mall Shooting Suspect Charged with Murder","The suspect involved with a deadly shooting in Washington state has been charged with first-degree murder. Days after Arcan Cetin shot and killed five people at the Cascade Mall, the 20-year-old...","https://i.ytimg.com/vi/Dg0pYPBcl0c/default.jpg","120","90","https://i.ytimg.com/vi/Dg0pYPBcl0c/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Dg0pYPBcl0c/hqdefault.jpg","480","360","Wochit News","none"
"213","wDGjQ_emUG8","2016-09-16T02:29:32.000Z","UCJmSX7ghommK3pwMLGNUvPA","Biy With BB Gun Shot & Killed By Police","A 13-year-old boy has been shot in killed by police in Columbus, Ohio, after officers responded to an armed robbery. The young teen, Tyre King, held a BB gun that replicated a real firearm....","https://i.ytimg.com/vi/wDGjQ_emUG8/default.jpg","120","90","https://i.ytimg.com/vi/wDGjQ_emUG8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wDGjQ_emUG8/hqdefault.jpg","480","360","Wochit News","none"
"214","PdOFrhcitww","2016-11-07T17:03:50.000Z","UCJmSX7ghommK3pwMLGNUvPA","LAX Airport Gunman Defiant In Face Of Sentencing","The gunman who killed a federal security officer and wounded three other people during a rampage at Los Angeles International Airport has shown no remorse and clings to the beliefs that led...","https://i.ytimg.com/vi/PdOFrhcitww/default.jpg","120","90","https://i.ytimg.com/vi/PdOFrhcitww/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PdOFrhcitww/hqdefault.jpg","480","360","Wochit News","none"
"215","Lb-9vS_iFTA","2016-06-15T14:37:33.000Z","UCJmSX7ghommK3pwMLGNUvPA","Officials Disclose Why Entering Orlando Nightclub Was Delayed","In the aftermath of the mass shooting that took place in an Orlando nightclub on Sunday, many were curious as to why there was a delay in authorities entering the club. An official says that...","https://i.ytimg.com/vi/Lb-9vS_iFTA/default.jpg","120","90","https://i.ytimg.com/vi/Lb-9vS_iFTA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Lb-9vS_iFTA/hqdefault.jpg","480","360","Wochit News","none"
"216","iXz5XLUntXQ","2016-09-12T20:33:58.000Z","UCJmSX7ghommK3pwMLGNUvPA","Orlando Shooter's Mosque Is Set Ablaze","The mosque that Orlando nightclub gunman Omar Mateen attended was set on fire in what Muslim leaders said Monday was the latest incident in an escalating campaign of harassment and violence...","https://i.ytimg.com/vi/iXz5XLUntXQ/default.jpg","120","90","https://i.ytimg.com/vi/iXz5XLUntXQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/iXz5XLUntXQ/hqdefault.jpg","480","360","Wochit News","none"
"217","EU20z0DDQzw","2016-10-02T14:20:06.000Z","UCJmSX7ghommK3pwMLGNUvPA","A March In Memory of Alfred Olango Took Place In El Cajon","Alfred Olango, the unarmed black man shot and killed by police in a suburb of San Diego, was remembered in a demonstration on Saturday organized by clergy members and supporters of Olango's...","https://i.ytimg.com/vi/EU20z0DDQzw/default.jpg","120","90","https://i.ytimg.com/vi/EU20z0DDQzw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EU20z0DDQzw/hqdefault.jpg","480","360","Wochit News","none"
"218","pPpEnfBD9rg","2016-06-16T15:41:45.000Z","UCJmSX7ghommK3pwMLGNUvPA","Mateen Searched Facebook During Attack","During the Orlando massacre in which he murdered 49 people, Omar Mateen apparently went on Facebook to measure the shockwaves his attack on a gay nightclub was generating. According to a letter...","https://i.ytimg.com/vi/pPpEnfBD9rg/default.jpg","120","90","https://i.ytimg.com/vi/pPpEnfBD9rg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pPpEnfBD9rg/hqdefault.jpg","480","360","Wochit News","none"
"219","RifYH4P0Prk","2016-12-06T23:05:43.000Z","UCJmSX7ghommK3pwMLGNUvPA","Mistrial In Shooting Of Walter Scott","Even with a video showing white police officer Michael slager fatally shooting unarmed black man walter scott as he ran away, a South Carolina jury was unable to agree on a verdict. Many asked,...","https://i.ytimg.com/vi/RifYH4P0Prk/default.jpg","120","90","https://i.ytimg.com/vi/RifYH4P0Prk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RifYH4P0Prk/hqdefault.jpg","480","360","Wochit News","none"
"220","F0_wVJfTsu4","2016-05-04T17:12:24.000Z","UCJmSX7ghommK3pwMLGNUvPA","Fired Employee Kills One, Then Himself","On Wednesday, a recently fired employee opened fire at a transportation company near Houston. Sheriff's officials said he killed one employee, injured another, and then fatally shot himself....","https://i.ytimg.com/vi/F0_wVJfTsu4/default.jpg","120","90","https://i.ytimg.com/vi/F0_wVJfTsu4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/F0_wVJfTsu4/hqdefault.jpg","480","360","Wochit News","none"
"221","IpGY772Gzag","2016-07-01T20:27:22.000Z","UCJmSX7ghommK3pwMLGNUvPA","FBI Sued by Charleston Shooting Victims","The Federal Bureau of Investigation has been sued by survivors of the Charleston church shooting, who say federal negligence enabled gunman Dylann Roof to buy the .45-caliber handgun he used...","https://i.ytimg.com/vi/IpGY772Gzag/default.jpg","120","90","https://i.ytimg.com/vi/IpGY772Gzag/mqdefault.jpg","320","180","https://i.ytimg.com/vi/IpGY772Gzag/hqdefault.jpg","480","360","Wochit News","none"
"222","o79yb9O4OyA","2016-09-24T02:34:35.000Z","UCJmSX7ghommK3pwMLGNUvPA","1 Bank Robbery Suspect Dead, 1 Injured In Shooting","A police officer has fatally shot a man who had robbed a bank in Lutherville, Maryland, . and injured a second man involved in the robbery. According to Baltimore County Police Corporal John...","https://i.ytimg.com/vi/o79yb9O4OyA/default.jpg","120","90","https://i.ytimg.com/vi/o79yb9O4OyA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/o79yb9O4OyA/hqdefault.jpg","480","360","Wochit News","none"
"223","n_V0dFVC3Ww","2016-06-01T20:54:46.000Z","UCJmSX7ghommK3pwMLGNUvPA","Cop Indicted For Shooting Legally Armed Black Man In Florida","A former police officer named Nouman Raja was indicted on June 1st in Florida for shooting and killing an armed black man named Corey Jones. He was a drummer for a local band and his family...","https://i.ytimg.com/vi/n_V0dFVC3Ww/default.jpg","120","90","https://i.ytimg.com/vi/n_V0dFVC3Ww/mqdefault.jpg","320","180","https://i.ytimg.com/vi/n_V0dFVC3Ww/hqdefault.jpg","480","360","Wochit News","none"
"224","2Q02RgTbgWo","2016-04-20T00:00:24.000Z","UCJmSX7ghommK3pwMLGNUvPA","NYPD Stairwell Shooter Evades Prison Time","On Tuesday Peter Liang, a former police officer who shot an unarmed man to death in a darkened stairwell was spared prison time and his manslaughter conviction reduced to a lesser charge. Liang...","https://i.ytimg.com/vi/2Q02RgTbgWo/default.jpg","120","90","https://i.ytimg.com/vi/2Q02RgTbgWo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2Q02RgTbgWo/hqdefault.jpg","480","360","Wochit News","none"
"225","B7Y7V0d9Vb0","2016-07-21T14:51:29.000Z","UCJmSX7ghommK3pwMLGNUvPA","Caretaker Shot by Police as He Lies on Ground","A man in Florida was shot in the leg by police, even though cell phone video reportedly shows he was lying down with his arms raised above his head. North Miami police responded to reports...","https://i.ytimg.com/vi/B7Y7V0d9Vb0/default.jpg","120","90","https://i.ytimg.com/vi/B7Y7V0d9Vb0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/B7Y7V0d9Vb0/hqdefault.jpg","480","360","Wochit News","none"
"226","HNAKLOC_dGA","2016-09-23T23:53:25.000Z","UCJmSX7ghommK3pwMLGNUvPA","Release Of Wife's Video In Scott Case Is A Search For The Truth","An attorney for the family of keith lamont scott shot by Charlotte police says his clients chose to release cellphone video recorded by scott's wife as part of their search for truth. In a...","https://i.ytimg.com/vi/HNAKLOC_dGA/default.jpg","120","90","https://i.ytimg.com/vi/HNAKLOC_dGA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HNAKLOC_dGA/hqdefault.jpg","480","360","Wochit News","none"
"227","KK_sdAA7xWo","2015-08-06T03:59:18.000Z","UCfkpM3RuyUHqY4nRlP-egNA","The Latest: Theater Assailant Had Psychological Issues","Police have identified the assailant in the Tennessee movie theater attack as a 29-year-old man who had been committed four times for psychiatric treatment. Metro Nashville Police spokesman...","https://i.ytimg.com/vi/KK_sdAA7xWo/default.jpg","120","90","https://i.ytimg.com/vi/KK_sdAA7xWo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KK_sdAA7xWo/hqdefault.jpg","480","360","Wochit Entertainment","none"
"228","q3zKY2rw0MQ","2016-06-15T18:53:42.000Z","UCJmSX7ghommK3pwMLGNUvPA","Obama to Meet Families and First Responders of Orlando Tragedy","On Wednesday, the White House said that President Barack Obama's visit to Orlando this week is about offering comfort and support to a community that's grieving. Spokesman Josh Earnest told...","https://i.ytimg.com/vi/q3zKY2rw0MQ/default.jpg","120","90","https://i.ytimg.com/vi/q3zKY2rw0MQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/q3zKY2rw0MQ/hqdefault.jpg","480","360","Wochit News","none"
"229","-vJn11-UeKc","2016-06-15T12:49:00.000Z","UCJmSX7ghommK3pwMLGNUvPA","Investigators Looking Into All Leads In Orlando Shooting","The investigation into the Orlando attack that left 49 victims dead plus the shooter Omar Mateen, includes a look at Mateen's current spouse. An official who was briefed on the case but insisted...","https://i.ytimg.com/vi/-vJn11-UeKc/default.jpg","120","90","https://i.ytimg.com/vi/-vJn11-UeKc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-vJn11-UeKc/hqdefault.jpg","480","360","Wochit News","none"
"230","tnCOHY6wpR8","2016-09-15T15:41:10.000Z","UCJmSX7ghommK3pwMLGNUvPA","Poker Games the Cause of Wyoming Shooting?","According to people who knew him, a 77-year-old Wyoming man who shot three people, killing one, at a senior apartment complex this week where he lived had been angry about frequent poker games...","https://i.ytimg.com/vi/tnCOHY6wpR8/default.jpg","120","90","https://i.ytimg.com/vi/tnCOHY6wpR8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tnCOHY6wpR8/hqdefault.jpg","480","360","Wochit News","none"
"231","cQgJcU7b13I","2016-06-12T22:07:31.000Z","UCJmSX7ghommK3pwMLGNUvPA","Worst Mass Shooting in US History Claims At Least 50 Lives","Early Sunday morning, a gunman wielding an assault-type rifle and a handgun opened fire inside a crowded gay nightclub. Police said at least 50 people had been killed before the shooter dyed...","https://i.ytimg.com/vi/cQgJcU7b13I/default.jpg","120","90","https://i.ytimg.com/vi/cQgJcU7b13I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cQgJcU7b13I/hqdefault.jpg","480","360","Wochit News","none"
"232","NfxlfTtUR8A","2016-05-26T20:19:13.000Z","UCfkpM3RuyUHqY4nRlP-egNA","NYPD Looking for Suspect in Concert Shooting","Police are searching for a man captured on surveillance footage firing a gun during a hip hop concert in New York City where T.I was set to perform. Four people were shot, one of them fatally....","https://i.ytimg.com/vi/NfxlfTtUR8A/default.jpg","120","90","https://i.ytimg.com/vi/NfxlfTtUR8A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NfxlfTtUR8A/hqdefault.jpg","480","360","Wochit Entertainment","none"
"233","wBbro0lQQZc","2016-12-14T22:00:39.000Z","UCJmSX7ghommK3pwMLGNUvPA","Federal Prosecution Rests in Charleston Church Shooter Case","Federal prosecutors have rested in the case of the Charleston church shooter. After Dylann Roof's attorney chose to call no witnesses to the stand, prosecutors ended this portion of trial proceedin...","https://i.ytimg.com/vi/wBbro0lQQZc/default.jpg","120","90","https://i.ytimg.com/vi/wBbro0lQQZc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wBbro0lQQZc/hqdefault.jpg","480","360","Wochit News","none"
"234","hAm9DBopDRY","2016-06-02T03:54:47.000Z","UCJmSX7ghommK3pwMLGNUvPA","Ex-Police Officer Arrested For Manslaughter In Florida","On Wednesday, June 1st, Former Police Officer Nouman Raja was arrested and charged with manslaughter and attempted murder. Raja, shot and killed 31 -year-old Corey Jones on October 18, 2015...","https://i.ytimg.com/vi/hAm9DBopDRY/default.jpg","120","90","https://i.ytimg.com/vi/hAm9DBopDRY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hAm9DBopDRY/hqdefault.jpg","480","360","Wochit News","none"
"235","nQaW3foFud0","2016-07-05T15:53:23.000Z","UCfkpM3RuyUHqY4nRlP-egNA","Broadway's 'Fun Home' To Perform For Victims In Orlando","On July 24th, the cast and team of ""Fun Home"" will assemble for a one-night benefit concert version of the Tony Award-winning show in Orlando for survivors and families of the victims of the...","https://i.ytimg.com/vi/nQaW3foFud0/default.jpg","120","90","https://i.ytimg.com/vi/nQaW3foFud0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/nQaW3foFud0/hqdefault.jpg","480","360","Wochit Entertainment","none"
"236","C95zghuoax4","2016-07-25T18:52:58.000Z","UCJmSX7ghommK3pwMLGNUvPA","2 Dead and 17 More Injured in a Nightclub Shooting in Fort Myers, Florida","FORT MYERS, Fla. (AP) — The Latest on a shooting a nightclub in Fort Myers, Florida. (all times local): 7:50 a.m. Officials say a shooting broke out at a nightclub as parents picked up their...","https://i.ytimg.com/vi/C95zghuoax4/default.jpg","120","90","https://i.ytimg.com/vi/C95zghuoax4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/C95zghuoax4/hqdefault.jpg","480","360","Wochit News","none"
"237","9Bq9WpC-ZSw","2016-07-25T15:13:40.000Z","UCJmSX7ghommK3pwMLGNUvPA","Shooting At Teenage Party Leaves 2 Dead","The Fort Myers, Florida nightclub Club Blu was hosting a swim-suit themed party for teenagers when gunfire erupted, leaving at least 17 wounded and two dead. Police have detained three people...","https://i.ytimg.com/vi/9Bq9WpC-ZSw/default.jpg","120","90","https://i.ytimg.com/vi/9Bq9WpC-ZSw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9Bq9WpC-ZSw/hqdefault.jpg","480","360","Wochit News","none"
"238","efZxgk77gxM","2016-05-18T20:06:56.000Z","UCJmSX7ghommK3pwMLGNUvPA","APNewsBreak: Victims: James Holmes secrecy violates rights","Victims of a Colorado theater shooting have filed complaints against the state corrections department for violating their rights. According to the complaints, the victims stated the department's...","https://i.ytimg.com/vi/efZxgk77gxM/default.jpg","120","90","https://i.ytimg.com/vi/efZxgk77gxM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/efZxgk77gxM/hqdefault.jpg","480","360","Wochit News","none"
"239","QY39yEYWOZ0","2016-06-15T16:36:25.000Z","UCJmSX7ghommK3pwMLGNUvPA","Orlando Police And FBI Hold News Conference","On Wednesday, Orlando police and the FBI scheduled a news conference to update media on the investigation of Pulse nightclub shooter Omar Mateen. Investigators are researching Mateen's motives...","https://i.ytimg.com/vi/QY39yEYWOZ0/default.jpg","120","90","https://i.ytimg.com/vi/QY39yEYWOZ0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/QY39yEYWOZ0/hqdefault.jpg","480","360","Wochit News","none"
"240","B6C1iVZ7wss","2016-02-27T23:05:05.000Z","UCJmSX7ghommK3pwMLGNUvPA","Victims of Washington Shooter ID'd by Coroner","A coroner in Washington state on Saturday released the identity of a gunman and three of his four victims in what authorities described as a mass shooting and suicide. Mason County Coroner...","https://i.ytimg.com/vi/B6C1iVZ7wss/default.jpg","120","90","https://i.ytimg.com/vi/B6C1iVZ7wss/mqdefault.jpg","320","180","https://i.ytimg.com/vi/B6C1iVZ7wss/hqdefault.jpg","480","360","Wochit News","none"
"241","XpaxJwqp0uc","2015-06-22T19:07:45.000Z","UCJmSX7ghommK3pwMLGNUvPA","GOP Leader Calls for 'Swift Resolution' of Rebel Flag Debate","Pressure on South Carolina Republicans to remove the Confederate flag from the Statehouse grounds grew on Monday, days after a young white man who embraced the banner as a symbol of white power...","https://i.ytimg.com/vi/XpaxJwqp0uc/default.jpg","120","90","https://i.ytimg.com/vi/XpaxJwqp0uc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XpaxJwqp0uc/hqdefault.jpg","480","360","Wochit News","none"
"242","0BcTPzo-xjQ","2015-07-25T12:17:59.000Z","UCJmSX7ghommK3pwMLGNUvPA","1 Loud Shot: Survivor Describes Movie Theater Shooting","Emily Mann and her friend had come into the theater a bit late for the evening showing of ""Trainwreck"" so they quietly found seats near the top of the small theater. The 21-year-old didn't...","https://i.ytimg.com/vi/0BcTPzo-xjQ/default.jpg","120","90","https://i.ytimg.com/vi/0BcTPzo-xjQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0BcTPzo-xjQ/hqdefault.jpg","480","360","Wochit News","none"
"243","L17yIjE48aY","2016-10-01T01:37:50.000Z","UCJmSX7ghommK3pwMLGNUvPA","Video Of Police Shooting Of Lamont Scott Will Be Released","CHARLOTTE, N.C. (AP) — Police in Charlotte say they will release all the police video from the fatal shooting of a black man that resulted in riots in the city. The Charlotte-Mecklenburg...","https://i.ytimg.com/vi/L17yIjE48aY/default.jpg","120","90","https://i.ytimg.com/vi/L17yIjE48aY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/L17yIjE48aY/hqdefault.jpg","480","360","Wochit News","none"
